Data File:,'13211527 SB 2386N.rdf'
Site Code:,'17D SB1 SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
131,SB1,6/11/2015 5:21:00.138,2,581,1,58.28,0.04,0.64,24.64,4.35
132,SB1,6/11/2015 5:21:08.673,4,608,8,58.69,8.48,8.54,0.38,14.61,4.13,28.42
133,SB1,6/11/2015 5:22:36.940,6,619,10,64.45,87.72,88.27,0.53,10.59,8.07,4.23,18.98,24.59
134,SB1,6/11/2015 5:22:39.809,3,593,4,63.96,2.17,2.87,-6.04,21.77,4.18
135,SB1,6/11/2015 5:24:46.851,2,583,2,38.17,126.77,127.04,-1.87,7.71
136,SB2,6/11/2015 5:24:47.052,2,581,1,13.13,1231.89,1231.96,-0.61,4.45
137,SB1,6/11/2015 5:24:47.221,2,581,1,38.04,0.23,0.37,-9.90,5.38
138,SB1,6/11/2015 5:24:47.267,2,600,5,36.19,0.00,0.05,6.35,15.47
139,SB1,6/11/2015 5:25:35.412,2,600,5,56.42,47.86,48.14,-0.46,17.02
140,SB1,6/11/2015 5:28:43.386,5,613,9,56.99,187.77,187.97,1.56,17.41,7.95,28.78,3.96
141,SB2,6/11/2015 5:28:53.933,3,605,8,56.80,246.65,246.88,0.47,16.59,17.62
142,SB1,6/11/2015 5:30:09.315,2,583,2,63.11,85.23,85.93,1.29,8.59
143,SB1,6/11/2015 5:32:35.627,2,583,2,62.18,146.22,146.31,-6.75,9.20
144,SB1,6/11/2015 5:33:45.137,6,631,12,61.38,69.41,69.51,-1.96,13.25,21.96,9.38,21.80,4.03
145,SB1,6/11/2015 5:34:56.140,3,589,3,36.95,70.22,71.00,0.00,10.69,18.77
146,SB1,6/11/2015 5:35:21.754,3,601,6,69.67,25.07,25.61,-6.06,12.27,4.63
147,SB2,6/11/2015 5:35:40.176,2,583,2,78.85,405.83,406.24,-24.11,8.60
148,SB1,6/11/2015 5:37:28.034,3,606,8,36.04,126.12,126.28,0.83,9.50,23.19
149,SB1,6/11/2015 5:37:28.259,2,592,4,33.95,0.00,0.22,0.32,21.58
150,SB1,6/11/2015 5:38:35.027,8,636,13,57.68,66.34,66.77,0.00,13.17,4.08,20.37,3.80,5.65,3.78,18.23
151,SB1,6/11/2015 5:39:14.362,5,613,9,64.32,38.52,39.33,1.96,20.64,4.18,38.59,4.09
152,SB2,6/11/2015 5:40:45.169,2,583,2,75.99,304.92,304.99,-17.25,8.67
153,SB1,6/11/2015 5:43:32.941,4,610,8,35.54,257.87,258.58,-3.46,12.63,23.29,5.25
154,SB1,6/11/2015 5:45:04.038,4,626,11,61.60,90.29,91.10,2.02,14.06,8.83,29.56
155,SB2,6/11/2015 5:45:07.093,2,583,2,84.20,261.85,261.92,-23.60,8.60
156,SB1,6/11/2015 5:46:35.607,3,605,8,56.51,91.00,91.57,0.59,16.22,38.51
157,SB1,6/11/2015 5:47:20.771,5,627,11,59.74,44.51,45.16,-0.28,12.96,22.07,9.27,22.71
158,SB1,6/11/2015 5:48:04.094,3,593,4,58.49,42.55,43.32,-2.82,20.88,3.82
159,SB1,6/11/2015 5:48:22.426,3,585,2,69.67,18.05,18.33,0.00,9.46,19.69
160,SB1,6/11/2015 5:50:26.048,5,613,9,60.17,123.34,123.62,0.78,11.46,4.10,30.46,3.87
161,SB1,6/11/2015 5:51:07.465,3,605,8,60.38,40.86,41.42,1.69,15.64,37.17
162,SB1,6/11/2015 5:51:07.689,2,592,4,64.08,0.00,0.22,-7.36,37.81
163,SB1,6/11/2015 5:52:46.914,6,618,10,65.58,98.81,99.23,-1.06,18.66,4.27,38.11,4.19,4.41
164,SB1,6/11/2015 5:57:06.853,2,581,1,74.14,259.22,259.94,-53.09,4.80
165,SB1,6/11/2015 5:57:06.944,2,581,1,73.01,0.05,0.09,-55.27,4.96
166,SB2,6/11/2015 5:57:30.471,2,588,3,71.61,743.31,743.38,-12.46,10.06
167,SB1,6/11/2015 5:57:31.327,6,617,10,57.88,24.34,24.38,-1.86,13.58,5.03,4.53,31.24,3.79
168,SB1,6/11/2015 5:57:32.089,2,583,2,76.51,0.08,0.76,-16.71,6.90
169,SB2,6/11/2015 5:59:08.042,2,600,5,64.45,97.48,97.57,1.49,15.86
170,SB1,6/11/2015 6:02:52.515,6,630,12,64.95,320.36,320.43,-1.35,13.70,22.63,9.71,4.13,18.95
171,SB1,6/11/2015 6:07:07.429,2,583,2,75.48,254.18,254.91,2.05,9.23
172,SB1,6/11/2015 6:09:10.824,6,628,12,58.08,123.31,123.40,0.33,12.57,8.23,18.60,16.25,23.18
173,SB1,6/11/2015 6:12:17.548,11,639,13,59.95,185.80,186.72,0.00,12.72,4.08,18.33,4.07,6.00,23.49,3.93,9.44,18.98,4.06
174,SB2,6/11/2015 6:13:37.832,2,588,3,73.82,869.62,869.79,2.96,11.97
175,SB1,6/11/2015 6:13:38.584,5,613,9,63.35,79.85,81.04,3.24,15.40,4.10,28.94,4.10
176,SB2,6/11/2015 6:13:41.517,3,605,8,70.70,3.57,3.69,0.00,12.70,15.00
177,SB2,6/11/2015 6:15:10.199,2,588,3,75.14,88.41,88.68,0.00,12.04
178,SB2,6/11/2015 6:15:26.249,2,588,3,73.33,15.94,16.05,1.44,12.03
179,SB1,6/11/2015 6:15:26.999,2,592,4,65.71,107.84,108.41,0.00,23.07
180,SB1,6/11/2015 6:18:07.782,2,588,3,67.70,160.54,160.78,-5.38,9.98
181,SB2,6/11/2015 6:21:28.794,2,600,5,73.33,362.43,362.54,-0.00,14.00
182,SB1,6/11/2015 6:21:29.569,5,613,9,61.15,201.69,201.79,-0.94,12.55,4.26,33.06,4.12
183,SB2,6/11/2015 6:22:19.857,2,583,2,66.23,50.93,51.06,-3.96,9.54
184,SB1,6/11/2015 6:22:34.094,6,618,10,66.36,63.94,64.52,1.31,18.69,4.55,34.43,8.47,4.40
185,SB1,6/11/2015 6:24:10.474,3,601,6,62.29,95.67,96.38,2.82,15.06,4.03
186,SB1,6/11/2015 6:24:13.733,2,588,3,36.23,3.05,3.26,0.61,10.32
187,SB1,6/11/2015 6:24:13.777,2,592,4,19.00,0.00,0.04,-0.12,39.27
188,SB1,6/11/2015 6:28:03.416,4,610,8,59.42,228.22,229.64,0.37,13.16,33.11,4.29
189,SB1,6/11/2015 6:30:44.713,6,618,10,63.35,160.73,161.30,-2.83,13.82,4.13,26.97,4.12,4.62
190,SB1,6/11/2015 6:33:25.891,3,605,8,64.82,160.60,161.18,1.75,10.13,31.06
191,SB1,6/11/2015 6:33:26.580,2,581,1,65.45,0.25,0.69,-20.12,4.18
192,SB1,6/11/2015 6:33:51.375,2,581,1,81.54,24.75,24.79,18.65,5.16
193,SB1,6/11/2015 6:34:49.259,2,600,5,72.07,57.84,57.88,0.00,14.81
194,SB1,6/11/2015 6:35:09.570,2,600,5,21.20,20.17,20.31,-2.14,17.93
195,SB1,6/11/2015 6:35:09.803,2,592,4,52.04,0.00,0.23,-8.38,29.95
196,SB1,6/11/2015 6:35:59.130,2,592,4,58.49,48.92,49.33,3.55,22.75
197,SB1,6/11/2015 6:37:39.388,2,583,2,67.70,99.99,100.26,-13.71,9.61
198,SB1,6/11/2015 6:38:35.348,2,583,2,68.25,55.86,55.96,-12.10,8.98
199,SB2,6/11/2015 6:38:47.153,5,613,9,71.00,987.20,987.30,-2.71,18.23,4.58,30.89,8.30
200,SB1,6/11/2015 6:38:48.019,3,593,4,59.95,12.58,12.67,-3.96,35.39,3.87
201,SB2,6/11/2015 6:38:51.773,3,605,8,71.30,4.02,4.62,0.60,18.31,35.11
202,SB2,6/11/2015 6:38:53.890,2,583,2,70.85,1.61,2.12,-14.60,8.31
203,SB2,6/11/2015 6:38:54.983,2,588,3,71.76,1.01,1.09,-1.48,10.88
204,SB2,6/11/2015 6:39:02.358,2,588,3,65.71,7.27,7.38,-1.11,11.17
205,SB1,6/11/2015 6:39:26.844,2,583,2,70.11,38.38,38.83,-23.05,8.77
206,SB1,6/11/2015 6:40:01.843,2,600,5,32.35,34.91,35.00,-1.07,14.92
207,SB1,6/11/2015 6:40:28.145,2,600,5,64.08,25.99,26.30,-7.90,12.78
208,SB1,6/11/2015 6:40:29.208,2,600,5,64.82,0.93,1.06,1.88,19.20
209,SB1,6/11/2015 6:41:14.848,5,627,11,64.70,45.44,45.64,0.71,13.51,21.57,9.67,22.46
210,SB1,6/11/2015 6:42:07.126,2,583,2,71.92,51.57,52.28,-6.90,9.32
211,SB1,6/11/2015 6:45:06.662,2,588,3,67.70,179.45,179.54,-11.90,10.00
212,SB1,6/11/2015 6:47:53.946,3,601,6,56.71,167.18,167.28,-4.17,9.33,3.88
213,SB1,6/11/2015 6:48:42.168,2,583,2,72.07,48.06,48.22,-23.32,9.41
214,SB1,6/11/2015 6:49:25.414,2,592,4,54.85,43.16,43.25,0.63,23.20
215,SB1,6/11/2015 6:49:36.422,2,583,2,62.29,10.72,11.01,-5.52,9.45
216,SB1,6/11/2015 6:49:50.495,3,582,1,68.25,13.97,14.07,2.75,4.60,5.41
217,SB1,6/11/2015 6:50:11.910,2,581,1,38.39,21.31,21.41,-11.40,5.40
218,SB1,6/11/2015 6:51:33.089,2,592,4,75.82,81.08,81.18,0.00,21.53
219,SB1,6/11/2015 6:52:30.852,3,605,8,63.11,57.57,57.76,4.86,12.63,37.93
220,SB1,6/11/2015 6:52:31.344,2,583,2,23.89,0.00,0.49,-1.80,8.07
221,SB1,6/11/2015 6:52:31.450,2,600,5,28.28,0.00,0.11,-0.61,19.11
222,SB1,6/11/2015 6:54:30.898,2,583,2,24.57,118.99,119.45,-3.38,8.74
223,SB2,6/11/2015 6:54:30.937,3,605,8,67.16,928.46,928.58,-6.24,18.54,13.83
224,SB2,6/11/2015 6:54:31.568,2,600,5,64.70,0.30,0.63,-2.16,16.30
225,SB1,6/11/2015 6:54:36.887,3,605,8,61.49,5.75,5.99,1.20,13.00,39.04
226,SB1,6/11/2015 6:54:59.769,3,605,8,66.76,22.31,22.88,-1.06,13.42,22.95
227,SB1,6/11/2015 6:55:41.598,2,583,2,68.25,41.46,41.83,-7.18,9.55
228,SB1,6/11/2015 6:55:55.970,2,583,2,71.30,14.28,14.37,-13.60,9.10
229,SB1,6/11/2015 6:56:05.433,6,618,10,62.64,9.38,9.46,0.84,19.88,4.40,30.60,5.28,5.19
230,SB1,6/11/2015 6:56:14.344,2,583,2,69.96,8.20,8.91,-21.17,9.50
231,SB1,6/11/2015 6:58:18.096,5,615,9,62.41,123.66,123.75,-1.62,12.62,34.11,4.16,7.61
232,SB1,6/11/2015 6:58:27.340,3,601,6,64.70,8.61,9.24,0.54,18.00,4.28
233,SB1,6/11/2015 7:01:43.706,5,616,9,65.07,196.13,196.37,-0.19,17.28,4.70,27.03,13.82
234,SB1,6/11/2015 7:02:12.088,3,606,8,67.43,27.73,28.38,11.57,8.71,30.71
235,SB1,6/11/2015 7:04:13.619,3,605,8,67.57,121.14,121.53,-1.40,18.96,28.59
236,SB1,6/11/2015 7:04:13.664,2,588,3,16.14,0.00,0.04,4.67,11.71
237,SB2,6/11/2015 7:04:15.162,2,588,3,72.23,583.42,583.59,2.95,11.26
238,SB1,6/11/2015 7:05:17.431,3,605,8,71.00,63.29,63.77,-0.48,13.40,19.12
239,SB2,6/11/2015 7:05:17.438,2,592,4,10.94,62.17,62.28,2.66,33.67
240,SB1,6/11/2015 7:05:17.496,3,593,4,15.99,0.00,0.07,-0.39,37.67,4.34
241,SB2,6/11/2015 7:05:20.081,2,583,2,63.47,0.85,2.64,-12.73,8.54
242,SB2,6/11/2015 7:05:21.127,2,583,2,67.84,0.95,1.05,-12.78,8.35
243,SB1,6/11/2015 7:06:39.613,6,617,10,59.53,80.32,82.12,0.54,19.24,3.84,4.77,20.23,3.80
244,SB1,6/11/2015 7:06:43.592,2,588,3,62.64,3.39,3.98,-0.90,11.93
245,SB1,6/11/2015 7:07:48.518,2,583,2,65.71,64.80,64.93,-8.71,8.41
246,SB1,6/11/2015 7:08:42.475,2,583,2,35.31,53.87,53.96,-2.65,7.16
247,SB1,6/11/2015 7:09:23.962,2,583,2,65.20,41.35,41.49,-7.91,9.04
248,SB2,6/11/2015 7:09:25.133,2,588,3,72.23,243.92,244.01,-5.85,11.12
249,SB1,6/11/2015 7:09:38.663,2,583,2,67.43,14.61,14.70,-0.00,8.73
250,SB2,6/11/2015 7:09:39.584,2,588,3,71.00,14.35,14.45,0.00,11.10
251,SB1,6/11/2015 7:09:40.123,7,622,10,61.83,1.37,1.46,1.95,12.30,5.19,4.33,34.87,4.29,4.59
252,SB2,6/11/2015 7:09:41.338,2,588,3,75.14,1.65,1.75,5.06,11.12
253,SB2,6/11/2015 7:11:46.807,2,583,2,73.98,125.37,125.47,-15.54,8.89
254,SB2,6/11/2015 7:11:47.522,2,583,2,18.30,0.63,0.71,3.69,7.65
255,SB1,6/11/2015 7:12:08.215,2,581,1,69.67,147.37,148.09,-5.38,5.46
256,SB1,6/11/2015 7:15:49.135,5,613,9,62.52,220.87,220.92,-0.38,17.80,4.23,29.51,4.14
