Data File:,'13211530 SB NB 2399N.rdf'
Site Code:,'17G SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
94,SB,6/11/2015 2:03:03.082,2,583,2,40.62,8.03,8.67,-1.30,8.39
95,SB,6/11/2015 2:03:03.130,2,600,5,29.85,0.00,0.05,-2.39,16.04
96,NB,6/11/2015 2:03:59.649,3,605,8,64.02,276.94,277.16,0.82,18.56,23.73
97,NB,6/11/2015 2:04:00.343,2,581,1,65.14,0.25,0.69,-36.28,4.33
98,SB,6/11/2015 2:05:27.409,2,592,4,58.03,143.91,144.28,1.30,19.85
99,SB,6/11/2015 2:05:27.687,3,593,4,55.10,0.05,0.28,5.82,34.95,3.75
100,SB,6/11/2015 2:09:46.893,2,592,4,61.29,258.74,259.21,1.02,22.28
101,SB,6/11/2015 2:14:18.559,2,583,2,71.95,271.42,271.67,0.00,8.59
102,NB,6/11/2015 2:15:00.567,2,588,3,63.47,660.18,660.22,-8.61,10.48
103,SB,6/11/2015 2:16:57.441,6,618,10,56.99,158.80,158.88,-1.75,12.48,3.88,33.71,3.62,4.28
104,SB,6/11/2015 2:17:15.909,5,613,9,54.56,17.78,18.47,-0.66,13.15,3.95,35.25,3.79
105,SB,6/11/2015 2:19:45.925,4,608,8,66.59,149.31,150.02,-0.37,15.68,4.38,33.00
106,SB,6/11/2015 2:23:43.091,6,618,10,60.55,236.62,237.17,0.12,12.68,4.34,34.39,3.92,3.96
107,SB,6/11/2015 2:23:51.323,2,588,3,57.73,7.56,8.23,0.00,12.13
108,SB,6/11/2015 2:28:36.042,2,588,3,55.58,284.58,284.72,-5.36,10.31
109,NB,6/11/2015 2:38:42.309,7,622,10,61.13,1421.63,1421.74,-0.48,12.35,5.33,4.52,30.54,5.28,5.01
110,SB,6/11/2015 2:41:52.866,7,633,13,59.82,796.70,796.82,-0.21,12.93,21.71,9.04,22.88,8.75,21.50
111,SB,6/11/2015 2:46:20.766,2,588,3,60.63,266.79,267.90,-2.11,10.36
112,NB,6/11/2015 2:54:11.871,4,610,8,57.14,928.86,929.56,0.11,12.36,37.98,4.24
113,NB,6/11/2015 2:56:49.576,5,613,9,60.88,157.06,157.70,0.29,12.36,4.49,30.71,4.35
114,SB,6/11/2015 2:56:56.200,2,583,2,63.11,635.32,635.43,-7.41,8.76
115,SB,6/11/2015 3:02:48.451,7,633,13,59.74,352.16,352.25,-0.14,13.10,20.83,9.75,22.75,8.96,22.36
116,SB,6/11/2015 3:03:04.516,5,613,9,61.63,14.94,16.06,-0.88,12.77,3.71,31.28,3.87
117,NB,6/11/2015 3:06:39.635,3,607,8,66.89,589.48,590.06,0.92,20.15,33.57
118,SB,6/11/2015 3:07:09.249,2,583,2,56.92,244.16,244.73,1.62,7.48
119,NB,6/11/2015 3:10:18.596,3,601,6,64.20,218.41,218.96,-0.80,17.12,4.62
120,NB,6/11/2015 3:12:06.629,3,605,8,59.18,107.80,108.03,1.14,17.32,37.36
121,NB,6/11/2015 3:12:24.738,4,608,8,64.48,17.48,18.11,1.34,12.99,4.53,29.33
122,SB,6/11/2015 3:14:12.917,7,633,13,63.93,423.58,423.67,0.09,13.78,23.23,9.31,21.02,9.47,21.98
123,SB,6/11/2015 3:17:04.933,7,633,13,64.85,170.96,172.02,0.92,13.66,22.58,9.54,21.86,9.23,21.89
124,NB,6/11/2015 3:17:52.281,6,632,12,62.23,327.05,327.54,-0.11,18.63,23.34,4.22,19.71,4.34
125,SB,6/11/2015 3:19:07.303,2,592,4,62.41,121.33,122.37,4.57,19.65
126,NB,6/11/2015 3:19:41.141,5,613,9,64.95,108.10,108.86,-0.30,13.87,4.60,36.93,4.40
127,NB,6/11/2015 3:21:30.929,4,610,8,61.89,109.17,109.79,-0.34,18.59,23.69,4.24
128,NB,6/11/2015 3:22:31.122,8,636,13,58.64,59.68,60.19,0.67,13.75,6.44,4.44,32.35,4.18,4.23,4.47
129,NB,6/11/2015 3:23:45.873,5,613,9,53.84,73.94,74.75,-0.16,17.60,4.44,36.42,4.21
130,NB,6/11/2015 3:26:42.880,5,613,9,63.93,176.21,177.01,-0.18,18.44,4.69,19.06,4.28
131,SB,6/11/2015 3:27:18.651,3,593,4,63.02,491.13,491.35,0.69,19.69,4.23
132,NB,6/11/2015 3:30:16.337,3,584,2,60.22,212.96,213.46,-1.83,7.76,11.53
133,NB,6/11/2015 3:30:17.492,2,588,3,60.88,0.94,1.16,-3.37,10.87
134,NB,6/11/2015 3:30:39.875,6,618,10,62.15,22.26,22.38,-0.93,12.39,4.47,29.49,4.24,8.01
135,NB,6/11/2015 3:32:52.703,5,613,9,54.23,132.19,132.83,0.27,17.67,4.53,32.67,4.20
136,SB,6/11/2015 3:33:57.026,5,613,9,52.82,398.12,398.37,-0.26,11.26,3.91,37.29,4.15
137,NB,6/11/2015 3:34:17.346,5,613,9,59.26,83.90,84.64,-1.18,18.76,4.54,18.50,4.14
138,NB,6/11/2015 3:34:18.093,2,581,1,59.90,0.22,0.75,-17.67,4.29
139,NB,6/11/2015 3:36:02.798,2,600,5,65.23,104.66,104.70,0.00,12.29
140,SB,6/11/2015 3:38:36.090,5,613,9,60.38,278.33,279.06,-1.55,18.61,3.92,32.75,3.61
141,SB,6/11/2015 3:40:30.041,8,636,13,56.35,113.28,113.95,0.33,10.57,9.54,3.92,22.64,3.62,18.27,3.72
142,NB,6/11/2015 3:41:31.956,3,607,8,60.79,329.03,329.16,0.00,19.89,32.59
143,NB,6/11/2015 3:44:23.801,2,583,2,63.29,171.26,171.85,-6.45,8.90
144,NB,6/11/2015 3:44:34.936,5,613,9,62.67,11.04,11.14,-0.57,18.54,4.48,29.70,4.30
145,SB,6/11/2015 3:46:28.229,6,632,12,62.49,357.31,358.19,-0.40,10.75,9.15,4.36,29.55,5.27
146,SB,6/11/2015 3:46:28.932,2,581,1,62.49,0.06,0.70,-26.32,5.56
147,NB,6/11/2015 3:51:00.200,2,583,2,59.74,384.65,385.26,-8.50,8.86
148,NB,6/11/2015 3:51:02.639,2,583,2,64.20,2.34,2.44,-9.59,8.87
149,NB,6/11/2015 3:57:07.815,3,601,6,65.23,365.08,365.18,0.00,18.04,4.52
150,NB,6/11/2015 3:57:31.220,7,622,10,61.21,23.17,23.41,-1.37,11.56,5.57,4.48,33.11,5.19,5.05
151,NB,6/11/2015 4:00:03.738,5,613,9,58.72,151.79,152.52,-1.23,18.61,4.60,20.71,4.13
152,NB,6/11/2015 4:00:04.500,2,581,1,60.06,0.20,0.76,-20.63,4.36
153,SB,6/11/2015 4:00:14.249,5,613,9,54.49,825.26,825.32,0.70,11.20,3.83,32.64,6.09
154,NB,6/11/2015 4:04:19.202,2,588,3,77.58,254.65,254.70,-11.48,11.74
155,SB,6/11/2015 4:04:40.570,5,613,9,61.80,265.65,266.32,0.41,17.16,3.91,31.50,3.98
156,SB,6/11/2015 4:05:05.628,6,628,12,61.63,24.43,25.06,0.23,14.86,4.36,16.84,8.83,22.42
157,NB,6/11/2015 4:05:21.078,2,588,3,73.98,61.77,61.88,-7.80,10.07
158,NB,6/11/2015 4:07:00.927,2,583,2,61.46,99.76,99.85,-6.07,8.67
159,SB,6/11/2015 4:09:33.557,3,606,8,54.29,267.19,267.93,-5.07,8.64,36.85
160,NB,6/11/2015 4:09:34.772,2,581,1,52.94,153.75,153.84,-3.44,4.22
161,NB,6/11/2015 4:09:42.237,3,607,8,61.97,7.41,7.46,0.81,19.76,28.97
162,SB,6/11/2015 4:10:34.008,2,583,2,72.54,59.86,60.45,0.00,8.40
163,SB,6/11/2015 4:10:43.902,5,613,9,64.85,9.81,9.89,-0.20,9.93,8.24,23.43,4.03
164,SB,6/11/2015 4:10:44.135,2,592,4,62.06,0.00,0.23,4.23,40.67
165,NB,6/11/2015 4:12:45.481,3,601,6,60.79,182.71,183.24,-0.99,17.57,4.69
166,SB,6/11/2015 4:12:52.801,8,636,13,59.42,128.22,128.67,0.77,11.88,9.10,4.27,21.41,3.99,18.65,4.06
167,NB,6/11/2015 4:12:57.977,2,583,2,60.88,12.25,12.50,-4.24,8.65
168,NB,6/11/2015 4:14:57.614,3,601,6,61.38,119.54,119.64,0.32,18.56,5.23
169,NB,6/11/2015 4:15:49.652,2,600,5,60.55,51.78,52.04,2.27,12.93
170,NB,6/11/2015 4:16:22.000,5,613,9,61.72,32.20,32.35,-0.27,14.38,4.57,34.57,4.31
171,SB,6/11/2015 4:17:10.779,2,592,4,31.92,257.14,257.98,4.18,33.10
172,NB,6/11/2015 4:17:10.846,2,581,1,59.03,48.21,48.85,4.94,4.12
173,NB,6/11/2015 4:17:28.990,6,618,10,53.07,18.10,18.14,-0.16,12.87,4.35,34.52,4.19,4.18
174,NB,6/11/2015 4:18:48.244,5,613,9,59.82,78.48,79.25,-0.15,19.65,4.54,18.65,4.21
175,NB,6/11/2015 4:18:48.995,2,581,1,59.18,0.22,0.75,6.57,4.18
176,SB,6/11/2015 4:19:54.980,3,605,8,66.69,163.52,164.20,-1.10,13.74,21.42
177,SB,6/11/2015 4:20:00.189,4,608,8,63.93,4.85,5.21,1.80,16.37,4.23,33.33
178,SB,6/11/2015 4:20:11.236,7,633,13,56.78,10.48,11.05,-0.37,12.91,20.64,9.49,21.86,9.08,21.27
179,NB,6/11/2015 4:20:45.283,2,583,2,61.63,116.24,116.29,-7.74,8.77
180,NB,6/11/2015 4:21:24.026,2,588,3,58.33,38.65,38.74,-1.09,11.86
181,NB,6/11/2015 4:21:30.593,2,600,5,57.73,6.43,6.57,0.00,13.27
182,NB,6/11/2015 4:21:46.725,6,617,10,60.06,15.98,16.13,0.61,12.75,5.34,4.43,30.66,5.16
183,NB,6/11/2015 4:21:47.449,2,581,1,59.58,0.06,0.72,-10.87,5.03
184,NB,6/11/2015 4:25:43.196,6,620,10,60.38,235.69,235.75,-0.93,18.62,4.54,18.53,23.31,4.23
185,SB,6/11/2015 4:27:16.706,5,613,9,58.11,424.32,425.47,0.36,16.74,3.89,28.90,3.70
186,SB,6/11/2015 4:27:54.628,2,583,2,60.47,37.30,37.92,1.71,8.51
187,SB,6/11/2015 4:29:04.344,7,633,13,59.66,69.62,69.72,-0.14,12.93,21.70,9.21,21.82,9.54,22.50
188,NB,6/11/2015 4:30:00.721,2,592,4,65.71,256.74,257.53,3.34,19.83
189,NB,6/11/2015 4:31:24.480,2,583,2,58.95,83.55,83.76,-3.03,8.81
190,NB,6/11/2015 4:34:28.926,3,605,8,64.48,184.34,184.45,-0.00,18.59,23.69
191,SB,6/11/2015 4:35:04.661,6,617,10,59.26,359.20,360.32,0.61,12.31,5.29,4.23,29.89,5.11
192,SB,6/11/2015 4:35:05.365,2,581,1,57.21,0.05,0.70,-3.73,4.91
193,SB,6/11/2015 4:35:17.749,3,593,4,59.98,12.33,12.38,-0.59,19.80,3.98
