Data File:,'13211529 SB NB 2393N.rdf'
Site Code:,'17F SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
199,NB,6/11/2015 4:34:50.199,2,581,1,66.00,0.21,0.69,-24.18,4.19
200,SB,6/11/2015 4:34:54.206,3,593,4,60.14,11.83,12.23,-5.82,19.75,3.93
201,SB,6/11/2015 4:34:54.925,2,581,1,51.54,0.45,0.72,6.25,4.36
202,SB,6/11/2015 4:36:04.567,2,583,2,62.85,69.59,69.64,-0.93,8.71
203,NB,6/11/2015 4:36:48.239,8,636,13,58.49,118.00,118.04,-1.20,14.53,5.17,4.54,18.82,4.08,17.59,4.34
204,SB,6/11/2015 4:37:47.514,7,633,13,60.63,102.85,102.95,0.45,13.59,22.56,9.47,21.91,9.41,21.91
205,NB,6/11/2015 4:37:57.943,6,618,10,64.57,68.89,69.70,0.88,12.79,4.51,30.19,4.23,8.59
206,SB,6/11/2015 4:41:14.968,5,613,9,59.82,206.34,207.45,-2.37,12.68,4.20,19.64,4.07
207,SB,6/11/2015 4:41:16.828,2,583,2,58.33,1.40,1.86,0.75,8.67
208,NB,6/11/2015 4:41:20.657,5,613,9,58.41,202.07,202.71,-0.22,15.73,4.47,35.29,4.33
209,SB,6/11/2015 4:41:22.150,5,613,9,54.76,5.22,5.32,-0.40,11.35,4.16,28.51,9.89
210,SB,6/11/2015 4:44:12.865,3,605,8,60.22,170.04,170.72,1.01,17.49,33.09
211,SB,6/11/2015 4:44:13.106,2,592,4,57.58,0.00,0.24,2.77,32.55
212,SB,6/11/2015 4:45:31.270,2,583,2,77.17,77.78,78.16,3.59,8.46
213,NB,6/11/2015 4:45:43.316,3,605,8,63.74,261.96,262.66,0.41,13.71,27.43
214,SB,6/11/2015 4:48:35.126,2,588,3,69.71,183.78,183.86,-4.13,10.68
215,NB,6/11/2015 4:48:36.810,7,622,10,61.21,173.05,173.49,-0.87,10.46,8.07,4.63,31.91,8.55,4.36
216,NB,6/11/2015 4:49:00.711,2,583,2,67.70,23.14,23.90,-14.05,9.15
217,SB,6/11/2015 4:49:46.115,2,588,3,73.01,70.88,70.99,-8.32,10.57
218,NB,6/11/2015 4:50:07.126,5,613,9,63.83,66.32,66.42,-1.55,19.67,4.70,20.01,4.30
219,NB,6/11/2015 4:50:07.845,2,581,1,64.20,0.20,0.72,-13.66,4.39
220,NB,6/11/2015 4:50:11.863,3,601,6,62.85,3.97,4.02,-1.90,12.59,4.49
221,NB,6/11/2015 4:50:38.080,7,634,13,59.66,26.03,26.22,0.00,20.24,4.58,28.82,4.46,9.59,19.34
222,NB,6/11/2015 4:50:59.832,6,618,10,60.55,20.75,21.75,-0.97,20.49,4.67,30.85,5.31,5.21
223,SB,6/11/2015 4:51:57.770,2,583,2,57.07,131.56,131.65,-3.79,9.54
224,NB,6/11/2015 4:52:11.079,2,588,3,59.58,70.50,71.25,-6.37,11.73
225,NB,6/11/2015 4:52:35.064,3,593,4,62.32,23.85,23.98,-1.88,20.67,4.57
226,SB,6/11/2015 4:55:28.048,4,610,8,54.63,210.16,210.28,0.22,12.87,33.04,3.89
227,SB,6/11/2015 4:56:05.215,2,600,5,66.69,36.55,37.17,2.08,18.89
228,NB,6/11/2015 4:56:41.302,5,613,9,61.29,245.96,246.24,-2.10,13.84,4.44,30.34,10.32
229,NB,6/11/2015 4:57:43.631,5,613,9,59.58,61.66,62.33,-1.06,16.65,4.53,32.66,4.18
230,NB,6/11/2015 4:57:45.193,7,634,13,62.49,0.89,1.56,-0.20,12.69,4.51,29.80,4.08,8.80,19.02
231,NB,6/11/2015 4:57:48.286,5,613,9,60.63,2.23,3.09,-0.75,13.00,4.44,32.31,8.43
232,SB,6/11/2015 5:00:48.879,4,608,8,66.30,283.47,283.66,0.71,15.39,4.39,35.06
233,NB,6/11/2015 5:00:57.938,5,613,9,57.81,189.00,189.65,-0.69,19.06,4.47,17.96,4.19
234,NB,6/11/2015 5:00:58.721,2,581,1,57.81,0.24,0.78,-7.38,4.26
235,NB,6/11/2015 5:01:35.811,6,618,10,60.46,37.04,37.09,-0.24,12.56,4.41,29.25,4.27,8.57
236,NB,6/11/2015 5:03:29.977,5,613,9,63.20,113.49,114.17,-0.69,12.46,4.58,33.78,8.71
237,NB,6/11/2015 5:05:03.663,7,633,13,62.85,93.04,93.69,-0.24,14.20,21.53,9.74,22.46,9.76,22.61
238,SB,6/11/2015 5:05:12.209,2,583,2,81.84,262.77,263.33,-14.09,8.77
239,NB,6/11/2015 5:08:17.387,2,583,2,67.91,192.62,193.72,-10.60,9.48
