QUALITY COUNTS REPORT
=====================

Type:,Speed Data
Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
Specific Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
City/State:,Sonoma,CA
QCJobNo:,13715702
Date:,Sep 30 2016 - Oct 06 2016
Direction:,EB
Comments:,

'===============================================================================================================================

Date:,Sep 30 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
10:00 PM,4,0,0,0,0,0,2,30,84,108,65,13,4,0,310,51--60,192,
11:00 PM,9,0,0,0,0,1,9,20,29,57,28,9,0,0,162,51--60,86,
Day Total,337,91,234,469,456,646,1309,3382,6034,3574,883,153,22,2,17592,51--60,9607,
Percent,1.9%,0.5%,1.3%,2.7%,2.6%,3.7%,7.4%,19.2%,34.3%,20.3%,5.0%,0.9%,0.1%,0.0%,
ADT,17592

AM Peak,8:00 AM,8:00 AM,7:00 AM,8:00 AM,8:00 AM,6:00 AM,6:00 AM,6:00 AM,5:00 AM,10:00 AM,4:00 AM,3:00 AM,3:00 AM,3:00 AM,6:00 AM,
Volume,82,46,121,315,180,155,413,431,559,293,78,21,6,1,1313,

PM Peak,2:00 PM,,,4:00 PM,4:00 PM,4:00 PM,5:00 PM,2:00 PM,12:00 PM,12:00 PM,6:00 PM,9:00 PM,10:00 PM,6:00 PM,2:00 PM,
Volume,14,,,5,22,60,83,291,498,280,81,20,4,1,1062,


'===============================================================================================================================

Date:,Oct 04 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
,15,20,25,30,35,40,45,50,55,60,65,70,75,999,,Speed,in Pace
12:00 AM,5,0,0,0,0,0,1,3,36,35,9,10,1,1,101,51--60,71,
1:00 AM,6,0,0,0,0,0,0,6,15,32,19,6,2,0,86,56--65,50,
2:00 AM,7,0,0,0,0,0,0,2,24,32,23,11,3,1,103,51--60,56,
3:00 AM,5,0,0,0,0,0,0,5,53,102,37,7,3,0,212,51--60,155,
4:00 AM,11,0,0,0,0,0,0,27,169,193,67,10,0,1,478,51--60,362,
5:00 AM,23,0,0,0,0,22,185,401,450,144,25,0,0,0,1250,46--55,851,
6:00 AM,22,0,0,10,54,149,366,493,218,34,2,0,0,0,1348,41--50,858,
7:00 AM,126,36,101,179,241,177,163,137,41,2,0,0,0,0,1203,26--35,420,
8:00 AM,137,81,100,119,249,174,235,116,29,1,0,0,0,0,1241,31--40,422,
9:00 AM,131,70,127,159,220,133,175,105,57,8,1,0,0,0,1186,26--35,379,
10:00 AM,165,106,139,191,106,172,163,94,25,3,0,0,0,0,1164,36--45,335,
11:00 AM,122,58,104,133,82,63,71,102,167,121,6,0,0,0,1029,51--60,288,
12:00 PM,11,0,0,0,0,13,24,116,368,268,47,1,0,0,848,51--60,635,
1:00 PM,16,0,2,27,19,18,53,195,364,239,30,1,0,1,965,51--60,602,
2:00 PM,5,0,0,1,20,13,83,261,388,184,19,0,0,0,974,46--55,649,
3:00 PM,13,2,5,14,25,43,101,201,294,264,45,2,0,0,1009,51--60,557,
4:00 PM,3,0,5,22,63,52,82,229,322,184,25,1,0,0,988,46--55,551,
5:00 PM,5,1,5,26,44,57,69,206,334,203,44,2,0,0,996,47--56,539,
6:00 PM,7,0,0,2,20,30,72,165,222,181,40,4,0,0,743,51--60,403,
7:00 PM,5,0,0,0,0,0,33,84,194,135,34,2,1,0,488,51--60,329,
8:00 PM,7,0,0,0,0,3,22,87,161,111,36,2,1,0,430,51--60,272,
9:00 PM,6,0,0,0,0,8,20,40,99,126,54,3,1,0,357,51--60,224,
10:00 PM,7,0,0,0,0,0,5,31,87,109,69,13,0,0,321,51--60,196,
11:00 PM,6,0,0,0,0,0,2,10,48,68,29,13,0,0,176,51--60,115,
Day Total,851,354,588,883,1143,1127,1925,3116,4165,2779,661,88,12,4,17696,46--55,7281,
Percent,4.8%,2.0%,3.3%,5.0%,6.5%,6.4%,10.9%,17.6%,23.5%,15.7%,3.7%,0.5%,0.1%,0.0%,
ADT,17696

AM Peak,10:00 AM,10:00 AM,10:00 AM,10:00 AM,8:00 AM,7:00 AM,6:00 AM,6:00 AM,5:00 AM,4:00 AM,4:00 AM,2:00 AM,2:00 AM,12:00 AM,6:00 AM,
Volume,165,106,139,191,249,177,366,493,450,193,67,11,3,1,1348,

PM Peak,1:00 PM,3:00 PM,3:00 PM,1:00 PM,4:00 PM,5:00 PM,3:00 PM,2:00 PM,2:00 PM,12:00 PM,10:00 PM,10:00 PM,7:00 PM,1:00 PM,3:00 PM,
Volume,16,2,5,27,63,57,101,261,388,268,69,13,1,1,1009,


'===============================================================================================================================

Date:,Oct 05 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
,15,20,25,30,35,40,45,50,55,60,65,70,75,999,,Speed,in Pace
12:00 AM,1,0,0,0,0,0,1,13,37,45,26,9,2,0,134,51--60,82,
1:00 AM,3,0,0,0,0,0,0,3,24,40,16,9,4,0,99,51--60,64,
2:00 AM,7,0,0,0,0,0,1,6,30,18,16,10,4,1,93,51--60,47,
3:00 AM,6,0,0,0,0,0,0,6,30,65,47,18,3,0,175,56--65,112,
4:00 AM,13,0,0,0,2,18,70,96,126,93,31,16,0,0,465,47--56,221,
5:00 AM,27,0,3,4,2,30,96,388,490,191,16,2,1,0,1250,46--55,878,
6:00 AM,18,3,13,47,92,135,307,412,237,60,2,0,0,0,1326,41--50,719,
7:00 AM,24,0,0,0,1,16,90,356,500,236,21,0,0,0,1244,46--55,856,
8:00 AM,30,0,0,0,4,17,89,221,446,297,20,2,0,0,1126,51--60,743,
9:00 AM,30,20,49,137,162,160,201,167,193,95,13,1,0,0,1228,41--50,367,
10:00 AM,32,19,21,12,8,50,69,262,468,206,17,0,0,0,1164,46--55,729,
11:00 AM,24,0,0,12,34,34,59,185,479,219,37,2,0,0,1085,51--60,697,
12:00 PM,12,0,0,0,1,7,57,201,437,210,23,4,1,0,953,51--60,647,
1:00 PM,16,0,0,1,3,21,46,190,452,241,28,0,0,0,998,51--60,693,
2:00 PM,13,0,0,5,12,39,75,229,429,262,24,1,0,0,1089,51--60,691,
3:00 PM,14,0,0,3,25,20,71,190,393,313,47,3,1,0,1080,51--60,705,
4:00 PM,14,0,0,26,46,56,120,202,331,217,49,4,0,1,1066,51--60,548,
5:00 PM,9,0,1,13,49,70,130,189,313,213,25,1,0,0,1013,51--60,526,
6:00 PM,11,0,0,0,1,13,79,181,293,156,21,1,0,0,756,46--55,474,
7:00 PM,3,0,0,0,0,1,17,58,187,169,77,12,0,0,524,51--60,355,
8:00 PM,2,0,0,0,0,7,29,66,130,113,47,8,1,0,403,51--60,243,
9:00 PM,14,0,0,1,10,18,31,72,169,106,25,2,0,0,448,51--60,275,
10:00 PM,6,0,0,0,0,0,1,18,89,130,55,13,1,0,313,51--60,219,
