Data File:,'13211532 NB SB 2392N.rdf'
Site Code:,'17I NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
134,NB,6/11/2015 3:20:00.181,7,622,10,62.15,56.88,57.14,-3.40,13.64,6.30,4.34,32.97,4.14,8.33
135,NB,6/11/2015 3:20:54.451,2,592,4,53.97,53.52,54.27,2.12,24.80
136,NB,6/11/2015 3:20:54.671,2,592,4,35.98,0.00,0.22,1.64,27.01
137,SB,6/11/2015 3:21:34.294,2,592,4,63.20,126.36,127.40,-0.82,20.11
138,NB,6/11/2015 3:24:19.525,5,616,9,63.74,204.35,204.85,0.13,18.34,4.20,19.15,23.43
139,NB,6/11/2015 3:24:19.808,2,583,2,18.77,0.00,0.28,-1.65,6.73
140,NB,6/11/2015 3:27:53.859,3,584,2,63.47,213.81,214.05,3.10,7.64,11.62
141,NB,6/11/2015 3:27:54.548,2,588,3,64.20,0.48,0.69,-4.74,10.86
142,NB,6/11/2015 3:28:12.009,3,605,8,62.15,17.35,17.46,0.52,12.29,33.92
143,NB,6/11/2015 3:28:12.645,3,584,2,61.38,0.13,0.64,0.81,8.28,10.47
144,SB,6/11/2015 3:29:43.594,3,593,4,63.65,489.08,489.30,1.04,20.13,4.51
145,NB,6/11/2015 3:30:03.499,2,581,1,11.68,110.64,110.85,-2.86,4.81
146,NB,6/11/2015 3:30:03.719,2,592,4,36.01,0.00,0.22,1.95,24.39
147,NB,6/11/2015 3:31:42.150,8,636,13,58.56,97.97,98.43,0.69,18.38,4.04,3.67,15.14,3.86,19.23,3.91
148,NB,6/11/2015 3:33:41.063,2,588,3,64.29,118.13,118.91,-7.14,11.95
149,SB,6/11/2015 3:36:51.114,5,613,9,53.07,427.26,427.52,0.17,11.59,4.37,37.23,4.14
150,NB,6/11/2015 3:39:01.369,6,618,10,60.47,320.18,320.31,-0.11,19.66,4.08,28.06,4.02,8.30
151,SB,6/11/2015 3:40:35.143,2,583,2,65.52,223.29,224.03,-4.18,8.75
152,SB,6/11/2015 3:41:08.923,5,613,9,60.38,33.69,33.78,-0.48,18.88,4.44,32.64,4.14
153,NB,6/11/2015 3:42:08.919,6,617,10,62.58,186.83,187.55,-0.43,18.32,3.92,4.03,26.18,4.05
154,NB,6/11/2015 3:42:11.872,2,583,2,63.20,2.34,2.95,-5.58,8.80
155,SB,6/11/2015 3:43:13.864,8,636,13,54.69,124.26,124.94,-0.14,10.76,9.68,4.47,22.24,4.07,18.28,4.27
156,NB,6/11/2015 3:48:26.411,2,583,2,59.58,374.44,374.54,-3.18,8.65
157,NB,6/11/2015 3:48:38.613,2,583,2,64.02,12.10,12.20,6.02,8.70
158,SB,6/11/2015 3:48:56.699,6,632,12,62.49,341.91,342.84,0.95,10.83,9.34,4.45,29.88,5.19
159,SB,6/11/2015 3:48:57.406,2,581,1,62.67,0.06,0.71,-14.52,5.45
160,NB,6/11/2015 3:54:47.234,5,613,9,65.04,368.53,368.62,1.60,17.96,4.33,33.21,7.74
161,NB,6/11/2015 3:54:59.898,2,588,3,62.76,12.00,12.66,1.42,11.50
162,NB,6/11/2015 3:55:00.080,3,606,8,63.11,0.06,0.18,0.22,8.16,29.07
163,NB,6/11/2015 3:57:28.171,9,637,13,58.79,147.68,148.09,0.52,18.54,4.08,8.27,12.48,4.06,17.53,3.87,8.12
164,NB,6/11/2015 4:01:11.940,2,583,2,31.38,222.88,223.77,-4.50,8.65
165,NB,6/11/2015 4:02:22.899,2,588,3,78.53,70.77,70.96,-12.06,11.59
166,SB,6/11/2015 4:03:02.193,5,613,9,54.16,844.73,844.79,-0.38,11.59,4.40,32.85,6.14
167,NB,6/11/2015 4:03:16.158,2,583,2,73.74,53.16,53.26,-10.52,9.81
168,NB,6/11/2015 4:07:02.174,6,617,10,60.30,225.93,226.02,-0.83,16.28,4.06,3.75,32.63,4.10
169,SB,6/11/2015 4:07:09.628,5,613,9,62.23,246.74,247.43,0.41,17.55,4.42,31.81,4.26
170,NB,6/11/2015 4:07:18.142,6,617,10,62.93,15.28,15.97,1.10,19.61,3.95,4.06,20.63,4.31
171,SB,6/11/2015 4:07:37.398,5,627,11,60.30,27.14,27.77,0.53,15.32,21.13,8.81,22.97
172,NB,6/11/2015 4:10:13.924,4,602,7,60.55,175.21,175.78,0.58,17.43,4.29,3.69
173,NB,6/11/2015 4:10:30.883,2,583,2,61.13,16.67,16.96,0.88,8.57
174,SB,6/11/2015 4:11:50.092,2,583,2,61.89,251.92,252.69,-6.07,8.85
175,NB,6/11/2015 4:12:27.990,4,602,7,61.63,117.01,117.11,-1.41,18.43,4.94,3.76
176,SB,6/11/2015 4:12:36.106,2,583,2,66.89,45.92,46.01,8.10,8.63
177,SB,6/11/2015 4:13:09.315,8,636,13,63.29,33.12,33.21,0.00,10.16,8.36,4.56,18.77,4.11,19.14,4.22
178,NB,6/11/2015 4:13:18.843,2,600,5,61.13,50.55,50.85,-1.15,12.93
179,NB,6/11/2015 4:13:48.827,7,622,10,59.98,29.84,29.98,-2.03,14.30,4.39,3.78,31.28,4.04,4.77
180,NB,6/11/2015 4:14:34.490,2,583,2,61.29,44.97,45.66,-5.05,8.86
