Data File:,'13211531 NB SB 2385N.rdf'
Site Code:,'17H NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
158,NB,6/11/2015 3:59:01.718,2,600,5,43.68,0.05,0.59,2.63,15.98
159,SB,6/11/2015 4:01:19.422,5,613,9,55.58,832.56,832.62,-1.62,11.48,4.38,32.48,6.00
160,NB,6/11/2015 4:03:31.546,2,588,3,75.35,269.58,269.83,-9.63,11.43
161,NB,6/11/2015 4:04:31.463,2,583,2,45.50,59.81,59.92,-7.75,6.23
162,SB,6/11/2015 4:05:38.581,5,613,9,61.97,258.49,259.16,-0.67,17.47,4.40,31.52,4.24
163,NB,6/11/2015 4:06:00.500,2,583,2,60.22,88.94,89.04,-3.35,8.49
164,SB,6/11/2015 4:06:03.223,5,627,11,59.34,24.01,24.64,-0.40,15.20,21.03,8.81,22.53
165,NB,6/11/2015 4:08:33.148,5,613,9,59.98,152.55,152.65,3.00,16.11,4.03,35.36,8.01
166,NB,6/11/2015 4:08:44.652,5,613,9,63.93,10.78,11.50,-0.49,19.60,4.24,24.30,4.13
167,SB,6/11/2015 4:10:25.350,2,583,2,77.58,261.35,262.13,-15.36,8.77
168,SB,6/11/2015 4:11:20.362,2,583,2,77.85,54.93,55.01,-1.82,8.52
169,SB,6/11/2015 4:11:40.125,6,619,10,63.11,19.69,19.76,0.26,10.15,8.32,4.41,18.43,23.30
170,NB,6/11/2015 4:11:44.748,3,601,6,59.50,179.54,180.10,3.97,17.39,3.97
171,NB,6/11/2015 4:11:59.138,2,583,2,64.29,14.15,14.39,3.11,8.46
172,SB,6/11/2015 4:13:52.382,4,609,8,60.06,131.56,132.26,-1.08,12.17,9.41,4.61
173,SB,6/11/2015 4:13:52.914,3,593,4,60.55,0.24,0.53,-3.39,23.22,4.15
174,NB,6/11/2015 4:13:57.632,2,600,5,59.98,118.40,118.49,1.17,18.20
175,NB,6/11/2015 4:14:49.150,2,600,5,59.58,51.31,51.52,0.54,12.78
176,NB,6/11/2015 4:15:20.961,6,618,10,59.74,31.66,31.81,0.82,14.05,3.95,34.75,3.85,4.26
177,NB,6/11/2015 4:16:08.065,2,583,2,57.58,46.41,47.10,-7.72,8.75
178,NB,6/11/2015 4:16:23.094,7,622,10,60.14,14.93,15.03,-1.43,12.59,3.66,4.48,30.26,3.72,4.21
179,NB,6/11/2015 4:17:46.847,8,636,13,59.03,83.08,83.75,1.91,19.31,4.21,3.88,14.52,23.04,3.67,4.38
180,SB,6/11/2015 4:18:07.234,5,613,9,64.02,254.01,254.32,-0.95,17.55,4.61,35.22,5.14
181,NB,6/11/2015 4:19:43.099,2,583,2,57.88,115.41,116.25,-2.97,8.52
182,NB,6/11/2015 4:20:20.634,2,588,3,59.03,37.43,37.54,-1.15,11.69
183,NB,6/11/2015 4:20:27.654,2,600,5,59.34,6.88,7.02,-0.52,13.03
184,NB,6/11/2015 4:20:45.225,5,613,9,58.41,17.42,17.57,1.62,12.64,4.96,35.18,4.97
185,NB,6/11/2015 4:20:45.951,2,581,1,68.01,0.06,0.73,-6.91,5.92
186,SB,6/11/2015 4:20:49.751,3,605,8,64.76,161.85,162.52,1.02,13.96,21.40
187,SB,6/11/2015 4:20:55.906,5,613,9,64.11,5.79,6.16,-0.74,16.78,4.47,32.93,4.13
188,SB,6/11/2015 4:21:14.348,7,633,13,56.85,17.82,18.44,-0.31,13.09,20.82,9.47,21.74,9.21,21.63
189,NB,6/11/2015 4:24:42.872,5,613,9,60.96,236.86,236.92,2.19,18.41,4.21,18.24,3.99
190,SB,6/11/2015 4:28:18.512,5,613,9,58.18,423.00,424.16,-0.47,17.12,4.38,28.45,4.22
191,SB,6/11/2015 4:28:53.446,2,583,2,61.04,34.30,34.93,6.08,8.72
192,NB,6/11/2015 4:29:04.774,3,601,6,64.67,261.40,261.90,-7.67,19.49,4.01
193,SB,6/11/2015 4:30:04.540,7,633,13,59.50,71.00,71.09,-0.14,13.06,21.55,9.21,21.85,9.60,22.72
194,NB,6/11/2015 4:30:22.755,2,583,2,59.11,77.73,77.98,-4.61,8.72
195,NB,6/11/2015 4:33:31.713,6,632,12,63.38,188.86,188.96,2.13,18.27,22.85,3.87,19.58,3.99
196,NB,6/11/2015 4:35:21.397,5,613,9,57.43,108.95,109.68,-2.26,13.98,5.00,23.23,3.72
197,NB,6/11/2015 4:35:21.672,2,592,4,63.11,0.00,0.27,-3.55,29.38
198,SB,6/11/2015 4:36:03.170,5,614,9,61.63,357.50,358.63,1.03,12.42,5.53,4.39,30.29
199,SB,6/11/2015 4:36:03.806,2,583,2,59.90,0.05,0.64,-16.17,9.58
200,SB,6/11/2015 4:36:17.291,3,593,4,60.14,13.38,13.48,0.00,20.06,4.42
201,SB,6/11/2015 4:36:18.027,2,581,1,57.88,0.46,0.74,-18.73,4.95
202,NB,6/11/2015 4:36:38.425,5,615,9,62.23,76.43,76.75,-0.68,12.21,33.82,3.81,8.15
203,NB,6/11/2015 4:36:38.604,2,592,4,41.07,0.00,0.18,1.29,40.06
204,SB,6/11/2015 4:37:14.388,2,583,2,76.64,56.30,56.36,-16.29,8.84
205,SB,6/11/2015 4:39:09.540,7,633,13,61.21,115.07,115.15,-0.45,13.68,22.64,9.50,21.89,9.53,21.76
206,NB,6/11/2015 4:39:52.896,5,613,9,55.99,193.63,194.29,1.83,15.03,4.05,34.38,8.04
207,NB,6/11/2015 4:41:44.561,2,588,3,59.34,110.92,111.66,-4.37,10.82
208,SB,6/11/2015 4:42:40.465,5,613,9,57.66,209.81,210.92,-0.61,12.86,4.38,19.77,4.16
209,SB,6/11/2015 4:42:42.516,2,583,2,57.96,1.56,2.05,-6.48,8.72
210,SB,6/11/2015 4:42:53.806,5,613,9,54.43,11.19,11.29,-1.15,11.47,4.33,28.40,9.93
211,NB,6/11/2015 4:44:23.424,3,605,8,61.38,158.74,158.86,1.35,13.11,26.61
212,SB,6/11/2015 4:45:06.312,2,583,2,52.02,131.83,132.51,-4.06,8.97
213,SB,6/11/2015 4:45:35.737,6,618,10,60.38,29.31,29.42,-2.31,17.64,4.42,28.83,5.04,4.88
214,SB,6/11/2015 4:46:31.618,2,583,2,82.44,55.20,55.88,8.55,8.70
215,NB,6/11/2015 4:47:15.275,5,613,9,61.89,171.41,171.85,-2.51,10.15,8.00,35.61,3.81
216,NB,6/11/2015 4:47:15.569,3,593,4,65.71,0.00,0.29,-6.84,36.48,4.28
217,NB,6/11/2015 4:47:44.989,2,583,2,64.85,28.99,29.42,-7.01,8.81
