Data File:,'13211535 SB NB 2401N.rdf'
Site Code:,'17L SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
166,SB,6/11/2015 4:11:00.745,3,605,8,62.32,1086.55,1087.23,0.90,17.45,36.20
167,SB,6/11/2015 4:11:00.979,2,592,4,60.38,0.00,0.23,4.49,35.31
168,SB,6/11/2015 4:11:26.403,5,627,11,61.72,25.03,25.42,0.00,15.16,21.04,8.87,22.55
169,NB,6/11/2015 4:12:13.943,5,613,9,58.95,80.33,81.04,1.48,19.31,4.45,18.26,4.22
170,NB,6/11/2015 4:12:14.694,2,581,1,60.22,0.22,0.75,-24.53,4.25
171,SB,6/11/2015 4:13:36.348,5,613,9,54.23,129.20,129.94,-0.67,11.40,4.36,28.63,9.93
172,NB,6/11/2015 4:14:36.695,2,583,2,61.04,141.95,142.00,-3.41,8.70
173,NB,6/11/2015 4:15:10.778,7,623,10,59.82,33.99,34.08,-0.51,12.64,5.24,35.10,5.14,5.03,4.99
174,NB,6/11/2015 4:15:16.806,2,588,3,68.74,5.25,6.03,-11.45,11.75
175,NB,6/11/2015 4:15:30.759,2,600,5,58.33,13.84,13.95,-2.44,13.25
176,SB,6/11/2015 4:15:35.873,2,583,2,59.26,118.84,119.53,-1.55,8.78
177,SB,6/11/2015 4:15:59.492,2,583,2,78.26,23.52,23.62,-0.00,8.42
178,SB,6/11/2015 4:16:55.636,8,636,13,61.89,56.07,56.14,-0.23,10.04,8.39,4.07,19.16,4.04,19.40,4.09
179,NB,6/11/2015 4:19:17.269,5,613,9,60.38,226.35,226.51,0.97,18.53,4.49,18.43,4.15
180,NB,6/11/2015 4:19:17.995,2,581,1,61.55,0.22,0.73,-24.21,4.30
181,SB,6/11/2015 4:19:22.875,4,609,8,60.14,146.48,147.24,1.12,12.08,9.35,4.34
182,SB,6/11/2015 4:19:23.406,3,593,4,60.88,0.24,0.53,-3.47,23.19,3.94
183,SB,6/11/2015 4:23:26.676,5,613,9,61.63,242.97,243.27,-0.86,17.41,4.36,35.38,5.00
184,NB,6/11/2015 4:24:10.175,2,592,4,68.53,292.13,292.18,5.50,19.67
185,NB,6/11/2015 4:24:52.780,2,583,2,59.82,42.41,42.61,-10.08,8.83
186,SB,6/11/2015 4:25:53.109,3,605,8,64.76,145.75,146.43,1.02,13.92,21.41
187,SB,6/11/2015 4:26:09.377,5,613,9,61.04,15.90,16.27,-0.13,16.70,4.07,33.73,4.07
188,SB,6/11/2015 4:27:03.027,7,633,13,57.36,53.00,53.65,-0.06,13.07,20.79,9.58,21.87,9.26,21.78
189,NB,6/11/2015 4:29:35.501,8,636,13,56.63,282.62,282.72,1.08,14.11,5.15,4.47,18.56,4.23,17.57,4.46
190,NB,6/11/2015 4:31:21.710,3,605,8,63.11,105.40,106.21,1.43,12.44,34.40
191,NB,6/11/2015 4:31:22.348,2,600,5,64.11,0.13,0.64,-5.38,18.80
192,SB,6/11/2015 4:34:01.383,4,610,8,57.43,417.21,418.36,-1.47,16.92,32.99,3.90
193,NB,6/11/2015 4:34:03.655,5,613,9,57.51,161.11,161.31,-1.27,15.27,4.44,34.18,4.20
194,SB,6/11/2015 4:34:16.462,2,583,2,61.46,14.44,15.08,1.78,8.62
195,SB,6/11/2015 4:35:37.665,7,633,13,59.82,81.11,81.20,0.29,13.09,21.64,9.26,22.00,9.72,22.84
196,NB,6/11/2015 4:39:08.069,3,605,8,62.93,303.72,304.41,1.23,13.32,26.83
197,SB,6/11/2015 4:41:35.427,5,613,9,59.74,356.64,357.76,2.77,12.49,5.41,34.58,5.07
198,SB,6/11/2015 4:41:36.138,2,581,1,71.49,0.06,0.71,-15.58,6.04
199,SB,6/11/2015 4:41:38.121,2,583,2,61.63,1.93,1.98,-7.73,8.78
