Day,Lane,Time,Speed,Length,class,Headway,Direction
15,1,9:00:42 AM,61.7,11.3,2,101.3,NB
15,1,9:00:46 AM,64,16.4,2,4.7,NB
15,1,9:01:09 AM,61.6,49.7,4,22.4,NB
15,1,9:02:19 AM,57.6,12.9,2,69.9,NB
15,1,9:02:25 AM,62.9,17.5,2,6.5,NB
15,1,9:02:34 AM,65.4,14.9,2,8.7,NB
15,1,9:03:05 AM,65.4,14.4,2,31.5,NB
15,1,9:03:36 AM,SnMis,Info:,4,30.8,NB
15,1,9:04:06 AM,66.6,14.6,2,29.5,NB
15,1,9:05:34 AM,66.7,14.4,2,88.4,NB
15,1,9:05:46 AM,59.5,50.1,4,12,NB
15,1,9:06:01 AM,72.4,12.8,2,15.1,NB
15,1,9:08:27 AM,61.8,13.2,2,146.3,NB
15,1,9:08:38 AM,62.9,14.8,2,10.5,NB
15,1,9:08:55 AM,69.4,10.5,2,16.6,NB
15,1,9:08:58 AM,69.5,14.3,2,3.2,NB
15,1,9:09:36 AM,65.3,40.8,4,38.2,NB
15,1,9:10:30 AM,68,17.5,2,54.4,NB
15,1,9:10:58 AM,69.3,16.4,2,27.5,NB
15,1,9:12:18 AM,66.7,14.1,2,79.9,NB
15,1,9:13:56 AM,68.2,15.7,2,98.2,NB
15,1,9:14:12 AM,63,14.1,2,16.1,NB
15,1,9:14:17 AM,61.6,15.2,2,4.8,NB
15,1,9:14:51 AM,71,13.3,2,34.2,NB
15,1,9:15:48 AM,61.7,16.6,2,56.4,NB
15,1,9:15:50 AM,61.8,13.5,2,2.4,NB
15,1,9:15:59 AM,70.8,16.6,2,9.4,NB
15,1,9:16:00 AM,67.9,11.6,2,0.8,NB
15,1,9:16:26 AM,55.5,54.7,4,26.1,NB
15,1,9:16:29 AM,54.7,17.2,2,2.3,NB
15,1,9:16:31 AM,49.8,12.2,2,2.3,NB
15,1,9:17:14 AM,63,15.4,2,43.4,NB
15,1,9:17:48 AM,68,14.1,2,34.1,NB
15,1,9:17:52 AM,67.9,34.8,4,3.1,NB
15,1,9:18:41 AM,58.5,17.3,2,49.8,NB
15,1,9:19:09 AM,68.2,14.9,2,27.3,NB
15,1,9:19:33 AM,66.6,12.1,2,24.8,NB
15,1,9:20:01 AM,60.5,45.7,4,27.4,NB
15,1,9:20:09 AM,58.5,39.6,4,8.2,NB
15,1,9:20:11 AM,58.6,15.4,2,1.9,NB
15,1,9:20:25 AM,61.6,12.8,2,13.7,NB
15,1,9:20:35 AM,64.1,15.4,2,10.7,NB
15,1,9:20:46 AM,64.2,13.5,2,10.7,NB
15,1,9:21:11 AM,69.6,15.6,2,25.4,NB
15,1,9:22:07 AM,66.7,14.6,2,55.3,NB
15,1,9:23:04 AM,70.8,15.4,2,57.4,NB
15,1,9:23:14 AM,62.8,12.6,2,9.8,NB
15,1,9:23:43 AM,66.7,14.3,2,29.1,NB
15,1,9:24:46 AM,61.8,41.8,4,63,NB
15,1,9:24:49 AM,65.2,10.6,2,2.6,NB
15,1,9:24:57 AM,61.7,12.5,2,8.8,NB
15,1,9:24:58 AM,SnMis,Info:,4,0.5,NB
15,1,9:25:25 AM,65.4,15.3,2,26.8,NB
15,1,9:26:22 AM,61.7,12.8,2,57.5,NB
15,1,9:27:31 AM,68,37.9,4,68.8,NB
15,1,9:27:55 AM,68,13.9,2,23.9,NB
15,1,9:28:48 AM,55.4,2,2,52.6,NB
15,1,9:28:51 AM,57.4,17.9,2,3.5,NB
15,1,9:28:53 AM,57.4,32.2,4,2.1,NB
15,1,9:28:55 AM,56.5,10,2,1.6,NB
15,1,9:28:56 AM,55.5,36.4,4,1.8,NB
15,1,9:29:01 AM,65.3,41.1,4,4.8,NB
15,1,9:29:04 AM,68,15.7,2,2.5,NB
15,1,9:29:05 AM,68,14.9,2,1.7,NB
15,1,9:29:32 AM,65.3,15.2,2,26.6,NB
15,1,9:29:36 AM,70.9,14.9,2,3.6,NB
15,1,9:30:40 AM,54.7,15.7,2,64.5,NB
15,1,9:32:08 AM,68,40.5,4,87.6,NB
15,1,9:32:21 AM,70.9,13.3,2,13.3,NB
15,1,9:32:41 AM,66.6,14,2,19.7,NB
15,1,9:33:05 AM,68.1,14.4,2,24,NB
15,1,9:34:14 AM,69.5,13.4,2,69,NB
15,1,9:35:06 AM,55.5,17.5,2,52,NB
15,1,9:35:56 AM,56.5,12.9,2,49.8,NB
15,1,9:35:57 AM,54.6,13.9,2,1.6,NB
15,1,9:35:59 AM,58.6,16.9,2,2,NB
15,1,9:36:01 AM,57.6,15.4,2,1.5,NB
15,1,9:36:02 AM,56.6,15.4,2,1.7,NB
15,1,9:36:04 AM,53.9,13.7,2,1.9,NB
15,1,9:38:13 AM,52.9,52,4,129.1,NB
15,1,9:38:16 AM,53.7,13.6,2,2.8,NB
15,1,9:38:19 AM,55.6,14.4,2,2.9,NB
15,1,9:39:20 AM,69.5,14.2,2,61.4,NB
15,1,9:39:35 AM,SnMis,Info:,4,14.7,NB
15,1,9:39:51 AM,69.3,16.3,2,16.2,NB
15,1,9:40:03 AM,69.3,15.3,2,11.7,NB
15,1,9:40:44 AM,69.5,14.6,2,41,NB
15,1,9:41:39 AM,61.8,12.2,2,55.2,NB
15,1,9:41:46 AM,59.5,14.2,2,7.2,NB
15,1,9:41:48 AM,60.6,16.1,2,1.6,NB
15,1,9:42:47 AM,61.6,33.6,4,59.6,NB
15,1,9:42:53 AM,64,49.4,4,5.2,NB
15,1,9:43:20 AM,61.6,32.6,4,26.9,NB
15,1,9:43:22 AM,66.6,18.4,2,2.4,NB
15,1,9:43:35 AM,59.5,15.1,2,12.9,NB
15,1,9:43:57 AM,60.5,11.9,2,22.4,NB
15,1,9:43:58 AM,60.5,28.6,4,1.2,NB
15,1,9:44:00 AM,62.8,13.9,2,1.6,NB
15,1,9:44:02 AM,65.4,15.3,2,2.1,NB
15,1,9:44:49 AM,66.7,15.4,2,47.1,NB
15,1,9:44:58 AM,69.3,17.8,2,9.1,NB
15,1,9:45:38 AM,68,17.8,2,40.1,NB
15,1,9:47:29 AM,75.7,14.5,2,111,NB
15,1,9:47:44 AM,74.1,13.8,2,14.9,NB
15,1,9:48:06 AM,70.8,12.9,2,21.7,NB
15,1,9:48:52 AM,64.1,13.3,2,46,NB
15,1,9:50:00 AM,66.6,17.2,2,67.5,NB
15,1,9:50:11 AM,56.5,14.2,2,11.8,NB
15,1,9:50:12 AM,55.6,17.1,2,1.2,NB
15,1,9:50:15 AM,57.5,13.7,2,2.2,NB
15,1,9:50:16 AM,57.4,16.8,2,0.9,NB
15,1,9:50:56 AM,64,13,2,40.5,NB
15,1,9:51:13 AM,SnMis,Info:,4,16.6,NB
15,1,9:52:30 AM,65.3,36.2,4,77,NB
15,1,9:52:32 AM,65.2,20.1,2,1.8,NB
15,1,9:53:32 AM,79.3,13.8,2,60.3,NB
15,1,9:54:53 AM,64,74.1,4,80.7,NB
15,1,9:54:59 AM,66.7,14.6,2,6.4,NB
15,1,9:55:01 AM,65.4,13.4,2,2.5,NB
15,1,9:55:06 AM,68,13.6,2,5.1,NB
15,1,9:55:08 AM,68,14.4,2,2.1,NB
15,1,9:55:37 AM,66.6,17,2,28.1,NB
15,1,9:55:39 AM,66.5,34.5,4,2.2,NB
15,1,9:55:50 AM,66.5,27,4,11,NB
15,1,9:57:40 AM,55.5,12.2,2,110.5,NB
15,1,9:58:16 AM,67.9,37.3,4,35.9,NB
15,1,9:58:38 AM,65.3,15.9,2,22,NB
15,1,9:58:41 AM,66.7,12.5,2,3,NB
15,1,9:58:50 AM,66.6,15.9,2,9.3,NB
15,1,9:58:55 AM,68,16.5,2,4.4,NB
15,1,9:59:07 AM,65.4,14.1,2,12.1,NB
15,1,9:59:29 AM,64.1,13.3,2,21.8,NB
16,1,9:00:22 AM,58.5,19.3,2,43.1,NB
16,1,9:00:23 AM,57.5,15.3,2,1.2,NB
16,1,9:02:12 AM,62.9,14.4,2,108.9,NB
16,1,9:02:19 AM,65.3,69.8,4,7,NB
16,1,9:02:21 AM,64.2,17.9,2,2.2,NB
16,1,9:02:27 AM,62.9,36,4,6.2,NB
16,1,9:02:28 AM,62.9,14.5,2,1.1,NB
16,1,9:02:51 AM,66.6,34.2,4,22.5,NB
16,1,9:04:01 AM,69.5,12.7,2,70.7,NB
16,1,9:05:13 AM,65.2,35.4,4,71.8,NB
16,1,9:06:04 AM,62.8,26.2,4,51.2,NB
16,1,9:06:07 AM,64.1,17.3,2,2,NB
16,1,9:06:51 AM,65.3,12.5,2,44.5,NB
16,1,9:06:52 AM,64,27.3,4,1.2,NB
16,1,9:07:45 AM,63,15,2,53,NB
16,1,9:07:53 AM,65.3,13.7,2,7.5,NB
16,1,9:08:16 AM,64.1,17.5,2,23,NB
16,1,9:09:45 AM,69.3,16.7,2,89.6,NB
16,1,9:10:13 AM,61.7,20.8,2,27.7,NB
16,1,9:10:17 AM,70.8,11.7,2,4.1,NB
16,1,9:11:33 AM,7.4,2.9,2,75.8,NB
16,1,9:11:50 AM,62.8,14.7,2,17.4,NB
16,1,9:11:52 AM,62.8,72.9,4,1.8,NB
16,1,9:12:14 AM,65.2,18.9,2,21.7,NB
16,1,9:12:40 AM,66.7,15.9,2,26,NB
16,1,9:13:08 AM,66.7,14.1,2,28.5,NB
16,1,9:13:10 AM,68.1,14.9,2,1.5,NB
16,1,9:13:13 AM,67.9,15.5,2,3.1,NB
16,1,9:14:10 AM,61.7,22.9,2,56.7,NB
16,1,9:14:22 AM,60.5,57.6,4,12,NB
16,1,9:14:24 AM,60.6,12.8,2,2.9,NB
16,1,9:14:30 AM,66.7,17,2,5.3,NB
16,1,9:15:03 AM,65.4,15,2,32.9,NB
16,1,9:15:19 AM,64,23,2,16.3,NB
16,1,9:15:29 AM,64.2,13.1,2,9.9,NB
16,1,9:15:32 AM,65.3,18.1,2,3,NB
16,1,9:15:36 AM,65.4,15.9,2,3.8,NB
16,1,9:15:51 AM,68,19.7,2,15.6,NB
16,1,9:16:02 AM,64.1,13.1,2,10.8,NB
16,1,9:16:03 AM,64.1,18.9,2,0.9,NB
16,1,9:16:05 AM,62.9,12.6,2,1.5,NB
16,1,9:16:16 AM,68,15.2,2,11.8,NB
16,1,9:16:33 AM,66.7,18.6,2,16.3,NB
16,1,9:17:12 AM,55.5,30.7,4,39.1,NB
16,1,9:17:15 AM,54.6,21.3,2,3.3,NB
16,1,9:17:18 AM,55.6,14.9,2,3.3,NB
16,1,9:17:33 AM,64.2,14.9,2,14.7,NB
16,1,9:17:50 AM,70.9,14.2,2,17.3,NB
16,1,9:18:19 AM,75.6,2.6,2,29,NB
16,1,9:18:27 AM,69.5,15,2,8.1,NB
16,1,9:19:15 AM,59.6,13.7,2,47.2,NB
16,1,9:19:16 AM,61.8,15.8,2,1.1,NB
16,1,9:19:18 AM,61.8,11.6,2,2.3,NB
16,1,9:19:34 AM,68,12.9,2,15.5,NB
16,1,9:20:45 AM,68.1,15.9,2,71.6,NB
16,1,9:21:27 AM,66.7,17.3,2,41.7,NB
16,1,9:21:42 AM,66.7,14.9,2,15.1,NB
16,1,9:21:44 AM,68,14.5,2,1.6,NB
16,1,9:22:00 AM,66.8,16.7,2,16.8,NB
16,1,9:22:35 AM,65.3,18.1,2,34.7,NB
16,1,9:22:50 AM,62.8,70,4,14.7,NB
16,1,9:23:10 AM,65.2,32.8,4,20.4,NB
16,1,9:23:27 AM,64.1,14,2,16.8,NB
16,1,9:23:50 AM,62.8,56.7,4,23.1,NB
16,1,9:24:04 AM,62.9,18.9,2,14.2,NB
16,1,9:24:22 AM,65.2,7.5,2,17.9,NB
16,1,9:24:23 AM,66.6,17,2,1.1,NB
16,1,9:24:28 AM,64.1,14.3,2,4.2,NB
16,1,9:24:37 AM,62.9,14.2,2,9.7,NB
16,1,9:25:05 AM,55.6,16.4,2,28.1,NB
16,1,9:25:27 AM,62.9,15.4,2,21.5,NB
16,1,9:25:30 AM,65.4,14.7,2,3.3,NB
16,1,9:25:58 AM,64.1,14.6,2,28.2,NB
16,1,9:26:00 AM,65.4,13.7,2,1.6,NB
16,1,9:28:04 AM,56.5,63.8,4,124.4,NB
16,1,9:28:07 AM,56.5,73.1,4,2.1,NB
16,1,9:28:11 AM,54.7,14.7,2,4.2,NB
16,1,9:28:13 AM,56.5,13.2,2,1.9,NB
16,1,9:28:16 AM,65.3,13.4,2,3,NB
16,1,9:29:08 AM,72.6,15.2,2,52.8,NB
16,1,9:29:15 AM,60.5,21.2,2,6.6,NB
16,1,9:30:07 AM,66.6,19.4,2,52.4,NB
16,1,9:31:00 AM,61.6,61.2,4,52.3,NB
16,1,9:31:03 AM,60.5,92.6,4,3.2,NB
16,1,9:31:07 AM,60.5,16.9,2,3.5,NB
16,1,9:31:11 AM,62.8,26.2,4,4.2,NB
16,1,9:31:15 AM,61.8,20.5,2,4.3,NB
16,1,9:31:20 AM,60.5,27.4,4,4.8,NB
16,1,9:31:27 AM,60.5,17.1,2,7,NB
16,1,9:31:30 AM,60.6,16.7,2,2.8,NB
16,1,9:31:39 AM,68,17,2,9.2,NB
16,1,9:32:15 AM,65.3,18.4,2,36.2,NB
16,1,9:32:22 AM,68,17.6,2,7.1,NB
16,1,9:34:11 AM,62.9,15.4,2,108.6,NB
16,1,9:34:23 AM,65.3,35.8,4,12,NB
16,1,9:34:26 AM,64,38.1,4,3.1,NB
16,1,9:34:34 AM,60.5,25.2,4,7.9,NB
16,1,9:34:45 AM,58.6,15.1,2,11.4,NB
16,1,9:34:47 AM,58.6,14.5,2,1.5,NB
16,1,9:34:49 AM,61.7,36,4,1.9,NB
16,1,9:34:51 AM,60.5,14.5,2,2.3,NB
16,1,9:34:53 AM,60.6,39.2,4,1.9,NB
16,1,9:35:24 AM,63.9,24.4,4,31,NB
16,1,9:35:43 AM,62.8,16.3,2,19,NB
16,1,9:37:30 AM,57.5,14.9,2,107.4,NB
16,1,9:38:21 AM,55.6,56,4,50.4,NB
16,1,9:38:23 AM,56.5,61.1,4,2.4,NB
16,1,9:38:25 AM,56.5,14.6,2,1.9,NB
16,1,9:38:26 AM,54.7,14.3,2,1.4,NB
16,1,9:38:28 AM,55.6,14.7,2,2,NB
16,1,9:38:33 AM,54.6,40.6,4,5,NB
16,1,9:38:36 AM,52.1,15.7,2,3.1,NB
16,1,9:39:27 AM,67.9,54.9,4,50.9,NB
16,1,9:39:33 AM,70.9,13.1,2,5.3,NB
16,1,9:40:11 AM,70.9,18.1,2,38.3,NB
16,1,9:40:29 AM,68,21.7,2,18.3,NB
16,1,9:40:53 AM,69.4,18.5,2,23.4,NB
16,1,9:40:54 AM,65.4,14.3,2,1.7,NB
16,1,9:41:13 AM,65.4,14.3,2,18.3,NB
16,1,9:41:39 AM,66.6,17,2,26.1,NB
16,1,9:41:41 AM,65.4,16.1,2,1.7,NB
16,1,9:42:06 AM,65.2,17.7,2,25.6,NB
16,1,9:43:20 AM,66.7,14.1,2,74.3,NB
16,1,9:43:25 AM,62.8,13.6,2,4.8,NB
16,1,9:43:52 AM,64,44.5,4,27.3,NB
16,1,9:44:06 AM,62.8,69.7,4,14,NB
16,1,9:47:12 AM,65.2,18.9,2,185.1,NB
16,1,9:47:42 AM,68,39,4,30.6,NB
16,1,9:48:00 AM,66.6,73.4,4,18.1,NB
16,1,9:48:21 AM,66.6,12.6,2,20.3,NB
16,1,9:50:06 AM,61.7,18.5,2,105,NB
16,1,9:50:58 AM,66.7,14.8,2,52.2,NB
16,1,9:51:21 AM,62.9,31.8,4,22.8,NB
16,1,9:51:24 AM,66.7,16.2,2,3.6,NB
16,1,9:51:26 AM,68,13.6,2,1.6,NB
16,1,9:51:27 AM,70.9,15.8,2,1.2,NB
16,1,9:52:24 AM,66.7,15.6,2,56.7,NB
16,1,9:53:08 AM,69.5,14.3,2,44,NB
16,1,9:53:59 AM,66.6,14.6,2,51.7,NB
16,1,9:54:02 AM,64,65.6,4,2.7,NB
16,1,9:54:05 AM,64.2,14.3,2,2.6,NB
16,1,9:55:35 AM,60.6,17.7,2,90.5,NB
16,1,9:55:39 AM,60.6,14.5,2,3.9,NB
16,1,9:55:41 AM,61.8,17.4,2,2.1,NB
16,1,9:55:53 AM,56.5,13.4,2,11.9,NB
16,1,9:56:07 AM,57.5,34,4,14.2,NB
16,1,9:56:23 AM,68,14.5,2,15.6,NB
16,1,9:56:25 AM,65.3,14.9,2,1.9,NB
16,1,9:56:44 AM,65.3,70.3,4,19.2,NB
16,1,9:57:47 AM,62.9,17.1,2,63.2,NB
16,1,9:58:28 AM,69.3,16.3,2,40.8,NB
16,1,9:58:31 AM,70.9,15.9,2,2.6,NB
16,1,9:58:44 AM,64.2,13.1,2,13.9,NB
16,1,9:59:40 AM,69.4,15.3,2,55.8,NB
17,1,9:00:13 AM,68,13.6,2,32.9,NB
17,1,9:01:10 AM,61.8,14.9,2,56.5,NB
17,1,9:01:41 AM,59.5,62,4,31.5,NB
17,1,9:02:49 AM,70.8,17.6,2,67.7,NB
17,1,9:03:31 AM,64,17.6,2,42.1,NB
17,1,9:04:02 AM,61.8,14,2,30.9,NB
17,1,9:04:21 AM,SnMis,Info:,4,18.9,NB
17,1,9:05:19 AM,65.3,13.9,2,58,NB
17,1,9:05:46 AM,64,63.3,4,27,NB
17,1,9:05:53 AM,64.2,18,2,6.8,NB
17,1,9:06:09 AM,68,13.4,2,16.4,NB
17,1,9:07:48 AM,64.1,12.3,2,98.8,NB
17,1,9:08:25 AM,61.6,40.2,4,37.1,NB
17,1,9:08:30 AM,57.6,14.7,2,4.8,NB
17,1,9:08:35 AM,63.9,13.8,2,4.9,NB
17,1,9:08:44 AM,65.2,32,4,9.6,NB
17,1,9:09:19 AM,68,40.5,4,34.3,NB
17,1,9:09:32 AM,66.5,16.5,2,13.6,NB
17,1,9:10:04 AM,70.8,16.9,2,31.5,NB
17,1,9:10:35 AM,64.2,13,2,31.7,NB
17,1,9:11:04 AM,56.5,12.6,2,29,NB
17,1,9:11:25 AM,67.9,12.5,2,20.7,NB
17,1,9:12:09 AM,57.4,28.2,4,43.7,NB
17,1,9:12:11 AM,58.5,13.9,2,2.4,NB
17,1,9:12:12 AM,57.5,12.5,2,1.2,NB
17,1,9:12:14 AM,59.6,14.5,2,1.1,NB
17,1,9:12:35 AM,65.2,56.8,4,21.3,NB
17,1,9:12:37 AM,65.3,17.8,2,2,NB
17,1,9:13:37 AM,66.7,12.5,2,60.5,NB
17,1,9:13:54 AM,58.5,16.6,2,16.4,NB
17,1,9:13:57 AM,58.5,28,4,3.1,NB
17,1,9:14:00 AM,56.5,17.7,2,3,NB
17,1,9:14:14 AM,69.3,11.8,2,14.4,NB
17,1,9:15:18 AM,55.6,35.4,4,63.7,NB
17,1,9:15:19 AM,56.6,12.5,2,1,NB
17,1,9:15:21 AM,54.6,15.7,2,2.1,NB
17,1,9:15:23 AM,52,15,2,1.9,NB
17,1,9:15:25 AM,52.9,13.3,2,1.7,NB
17,1,9:15:27 AM,55.6,53.2,4,2.6,NB
17,1,9:15:29 AM,55.6,12.4,2,2.2,NB
17,1,9:15:31 AM,55.6,14.1,2,1.4,NB
17,1,9:15:33 AM,52.9,17.8,2,1.9,NB
17,1,9:15:35 AM,52.1,14.1,2,1.9,NB
17,1,9:15:35 AM,52.1,13,2,1,NB
17,1,9:15:38 AM,57.5,15,2,2.7,NB
17,1,9:15:41 AM,62.9,13.7,2,2.6,NB
17,1,9:15:42 AM,60.5,16.6,2,1.6,NB
17,1,9:15:54 AM,65.2,13.6,2,11.6,NB
17,1,9:15:56 AM,64.2,14.8,2,1.6,NB
17,1,9:16:54 AM,64,14.8,2,58.2,NB
17,1,9:16:55 AM,64,35,4,1.6,NB
17,1,9:16:56 AM,SnMis,Info:,4,0.9,NB
17,1,9:17:43 AM,69.3,14,2,46.5,NB
17,1,9:17:54 AM,68,13.2,2,11.1,NB
17,1,9:18:19 AM,64,18.4,2,24.8,NB
17,1,9:18:21 AM,62.8,14.1,2,2.7,NB
17,1,9:20:37 AM,15.4,56.2,4,135.8,NB
17,1,9:20:47 AM,31.4,35.9,4,9.4,NB
17,1,9:20:48 AM,SnMis,Info:,4,0.9,NB
17,1,9:20:55 AM,41.8,17.4,2,7.3,NB
17,1,9:20:57 AM,35,43.1,4,2.3,NB
17,1,9:21:00 AM,29.8,16.4,2,3.3,NB
17,1,9:22:00 AM,66.6,18.5,2,59.1,NB
17,1,9:23:09 AM,61.7,17.2,2,69,NB
17,1,9:23:10 AM,60.6,12.9,2,1.6,NB
17,1,9:23:18 AM,15.6,13.1,2,7.8,NB
17,1,9:23:20 AM,41.6,11.2,2,2.3,NB
17,1,9:23:27 AM,65.3,16.7,2,7.1,NB
17,1,9:24:56 AM,64.1,14.6,2,89.1,NB
17,1,9:25:40 AM,65.3,19,2,43.8,NB
17,1,9:25:57 AM,59.5,47.3,4,16.4,NB
17,1,9:26:03 AM,54.7,14.9,2,6,NB
17,1,9:26:04 AM,56.5,15,2,1.5,NB
17,1,9:26:06 AM,58.4,16.7,2,2,NB
17,1,9:26:10 AM,59.5,38.4,4,4.3,NB
17,1,9:27:07 AM,62.9,14.2,2,56.3,NB
17,1,9:27:09 AM,61.8,12.8,2,1.8,NB
17,1,9:27:40 AM,63.9,27.9,4,31,NB
17,1,9:28:21 AM,63,14.5,2,41.1,NB
17,1,9:28:38 AM,64.1,33.3,4,17.6,NB
17,1,9:28:40 AM,62.7,27,4,1.9,NB
17,1,9:29:44 AM,64,14.6,2,63.4,NB
17,1,9:29:48 AM,63.9,69.5,4,4.9,NB
17,1,9:30:33 AM,63,15,2,44.3,NB
17,1,9:31:00 AM,65.2,20.5,2,26.8,NB
17,1,9:31:05 AM,64.2,13.6,2,5.1,NB
17,1,9:31:50 AM,62.8,13.9,2,45.8,NB
17,1,9:32:33 AM,58.4,14.7,2,42.2,NB
17,1,9:32:46 AM,51.3,44.1,4,13.5,NB
17,1,9:32:48 AM,53,18.2,2,1.6,NB
17,1,9:32:49 AM,52,15.2,2,1.4,NB
17,1,9:32:50 AM,SnMis,Info:,4,0.5,NB
17,1,9:32:52 AM,52,14.7,2,1.6,NB
17,1,9:32:53 AM,51.3,16.7,2,1.5,NB
17,1,9:32:55 AM,49.8,15.3,2,2.2,NB
17,1,9:33:18 AM,62.9,15,2,22.5,NB
17,1,9:33:22 AM,64.2,13.5,2,3.8,NB
17,1,9:34:05 AM,64.2,13.7,2,43.7,NB
17,1,9:34:21 AM,69.5,15.6,2,15.4,NB
17,1,9:34:30 AM,66.6,14.8,2,9.7,NB
17,1,9:34:47 AM,69.4,18.5,2,16.7,NB
17,1,9:35:02 AM,70.8,14.1,2,15.4,NB
17,1,9:35:30 AM,63.9,13.8,2,27.4,NB
17,1,9:35:40 AM,67.9,12.8,2,9.8,NB
17,1,9:36:00 AM,65.4,13.6,2,20.7,NB
17,1,9:37:22 AM,66.5,51.3,4,81.8,NB
17,1,9:37:48 AM,59.5,12.4,2,25.5,NB
17,1,9:37:49 AM,59.5,12,2,1.4,NB
17,1,9:37:51 AM,59.5,13.4,2,1.8,NB
17,1,9:37:56 AM,60.7,13.5,2,5.3,NB
17,1,9:37:58 AM,58.4,16,2,2.1,NB
17,1,9:37:59 AM,60.6,14,2,1.1,NB
17,1,9:38:18 AM,58.3,64.7,4,18.7,NB
17,1,9:38:20 AM,59.5,13.7,2,2.3,NB
17,1,9:38:22 AM,61.8,12.3,2,1.7,NB
17,1,9:39:00 AM,67.9,12.8,2,38.4,NB
17,1,9:39:04 AM,69.5,13.3,2,3.5,NB
17,1,9:39:58 AM,64,17,2,54.3,NB
17,1,9:40:19 AM,66.6,14,2,20.9,NB
17,1,9:40:33 AM,60.7,14.2,2,14.2,NB
17,1,9:41:10 AM,66.5,14.1,2,36.6,NB
17,1,9:41:15 AM,66.6,14.8,2,4.9,NB
17,1,9:41:31 AM,65.3,14.2,2,16.1,NB
17,1,9:41:40 AM,64.2,12.4,2,9.5,NB
17,1,9:42:43 AM,64.1,12.3,2,63.1,NB
17,1,9:42:47 AM,65.3,17.1,2,3.9,NB
17,1,9:42:49 AM,66.6,20.4,2,1.9,NB
17,1,9:42:58 AM,67.9,24.3,4,8.5,NB
17,1,9:44:15 AM,64.2,27.7,4,76.9,NB
17,1,9:44:26 AM,58.6,12.9,2,11.8,NB
17,1,9:45:50 AM,64.1,13.2,2,83.5,NB
17,1,9:45:51 AM,65.2,13.6,2,1.5,NB
17,1,9:48:40 AM,67.9,13.4,2,169.1,NB
17,1,9:49:29 AM,65.2,72.6,4,48.2,NB
17,1,9:49:40 AM,66.7,16,2,11.7,NB
17,1,9:51:23 AM,65.2,16.7,2,102.9,NB
17,1,9:52:07 AM,64,48.4,4,43.4,NB
17,1,9:52:09 AM,63.9,50.3,4,2.2,NB
17,1,9:52:19 AM,62.7,54.8,4,10.2,NB
17,1,9:52:27 AM,61.7,12.3,2,7.9,NB
17,1,9:52:35 AM,61.7,13.4,2,8.4,NB
17,1,9:52:44 AM,64.1,52.4,4,8.3,NB
17,1,9:52:48 AM,65.1,1.6,2,3.9,NB
17,1,9:52:51 AM,61.8,13.7,2,3,NB
17,1,9:52:56 AM,61.7,49.7,4,5.7,NB
17,1,9:53:01 AM,64,17.8,2,4.9,NB
17,1,9:53:04 AM,63.9,11.7,2,2.7,NB
17,1,9:53:32 AM,66.5,40.7,4,28.1,NB
17,1,9:53:34 AM,66.7,12.1,2,1.6,NB
17,1,9:53:36 AM,66.6,16,2,2.2,NB
17,1,9:53:38 AM,68,13.8,2,2.4,NB
17,1,9:54:12 AM,64,17.5,2,33.5,NB
17,1,9:54:30 AM,65.4,14.1,2,17.8,NB
17,1,9:55:03 AM,66.5,15.7,2,33.9,NB
17,1,9:55:17 AM,62.8,13.3,2,13.6,NB
17,1,9:55:19 AM,62.8,17.2,2,2.1,NB
17,1,9:56:30 AM,64,21,2,70.9,NB
17,1,9:56:48 AM,61.6,19.6,2,18.3,NB
17,1,9:57:02 AM,62.8,30.9,4,14.1,NB
17,1,9:57:12 AM,66.5,71,4,9.1,NB
17,1,9:58:45 AM,66.6,12.9,2,93.1,NB
17,1,9:59:31 AM,63.9,65.8,4,46.7,NB
17,1,9:59:33 AM,64.2,14.9,2,1.7,NB
17,1,9:59:36 AM,62.9,13.9,2,3,NB
18,1,9:00:12 AM,62.9,13.3,2,38.7,NB
18,1,9:00:31 AM,58.5,51.8,4,19.2,NB
18,1,9:00:33 AM,59.6,13.6,2,2,NB
18,1,9:00:35 AM,58.7,15.2,2,1.7,NB
18,1,9:00:38 AM,59.5,46.2,4,3.7,NB
18,1,9:01:05 AM,66.6,17,2,26.1,NB
18,1,9:01:09 AM,66.5,58.3,4,4,NB
18,1,9:01:10 AM,68,21.9,2,1.9,NB
18,1,9:01:43 AM,64,66.1,4,32.3,NB
18,1,9:02:29 AM,71,13.7,2,45.9,NB
18,1,9:03:34 AM,63,14.8,2,65.8,NB
18,1,9:04:14 AM,60.6,15.9,2,39.4,NB
18,1,9:04:15 AM,60.5,16.3,2,1.6,NB
18,1,9:05:14 AM,55.6,13.9,2,58.9,NB
18,1,9:05:17 AM,55.6,14.1,2,3,NB
18,1,9:05:18 AM,55.6,13.9,2,1,NB
18,1,9:05:19 AM,52.1,16.6,2,1,NB
18,1,9:05:21 AM,54.7,13.7,2,2,NB
18,1,9:05:22 AM,56.5,18.6,2,1,NB
18,1,9:05:24 AM,58.7,15.6,2,1.2,NB
18,1,9:05:25 AM,60.6,16.8,2,1.8,NB
18,1,9:05:33 AM,62.8,16.2,2,7.3,NB
18,1,9:06:03 AM,62.9,14.2,2,30.5,NB
18,1,9:06:26 AM,SnMis,Info:,4,22.3,NB
18,1,9:07:01 AM,60.7,17.2,2,35.3,NB
18,1,9:07:03 AM,59.5,63.4,4,2.5,NB
