Day,Lane,Time,Speed,Length,class,Headway,Direction
15,2,9:00:49 AM,65.4,14.3,2,99.29,SB
15,2,9:01:49 AM,70.8,15.9,2,60.81,SB
15,2,9:02:51 AM,65.3,13,2,61.6,SB
15,2,9:03:06 AM,72.4,15.1,2,14.98,SB
15,2,9:03:37 AM,69.3,14.1,2,30.75,SB
15,2,9:04:14 AM,73.8,10.9,2,36.76,SB
15,2,9:04:52 AM,66.6,16.9,2,38.25,SB
15,2,9:04:54 AM,59.5,38.1,4,2.3,SB
15,2,9:05:03 AM,65.3,15.3,2,8.64,SB
15,2,9:05:10 AM,66.6,13.5,2,7.15,SB
15,2,9:05:53 AM,66.5,12.2,2,43.28,SB
15,2,9:06:03 AM,67.9,13.2,2,9.37,SB
15,2,9:06:05 AM,69.4,42.9,4,2.6,SB
15,2,9:06:57 AM,62.9,12.1,2,52.01,SB
15,2,9:07:05 AM,61.8,15.5,2,7.68,SB
15,2,9:08:02 AM,72.6,14.9,2,56.71,SB
15,2,9:08:11 AM,66.6,15.7,2,9.01,SB
15,2,9:09:53 AM,66.7,12.9,2,102.02,SB
15,2,9:10:19 AM,72.6,16.6,2,26.82,SB
15,2,9:10:32 AM,66.7,13.8,2,12.35,SB
15,2,9:11:05 AM,62.8,38.7,4,33.7,SB
15,2,9:12:14 AM,69.5,14,2,68.81,SB
15,2,9:13:37 AM,70.9,14.6,2,82.34,SB
15,2,9:13:43 AM,66.5,20,2,6.1,SB
15,2,9:14:21 AM,60.5,16.4,2,38.47,SB
15,2,9:14:59 AM,62.9,57.9,4,37.71,SB
15,2,9:16:02 AM,68,16,2,63.23,SB
15,2,9:16:06 AM,65.4,14.9,2,3.69,SB
15,2,9:16:17 AM,66.6,12.4,2,10.93,SB
15,2,9:17:11 AM,64,11.4,2,54.2,SB
15,2,9:17:42 AM,58.4,17.4,2,31.45,SB
15,2,9:18:01 AM,64,11.5,2,18.73,SB
15,2,9:18:28 AM,59.5,13.1,2,27.35,SB
15,2,9:18:30 AM,61.8,13.4,2,1.9,SB
15,2,9:18:44 AM,61.8,13.4,2,13.72,SB
15,2,9:18:49 AM,62.8,39.3,4,4.5,SB
15,2,9:19:13 AM,59.5,13.6,2,24.63,SB
15,2,9:19:36 AM,65.3,11.8,2,23.07,SB
15,2,9:20:20 AM,66.5,12.1,2,43.49,SB
15,2,9:20:44 AM,59.5,13,2,24.65,SB
15,2,9:22:46 AM,70.8,15.1,2,121.99,SB
15,2,9:24:09 AM,62.9,14.7,2,82.8,SB
15,2,9:24:20 AM,66.6,12.7,2,11.05,SB
15,2,9:24:25 AM,65.2,13.3,2,4.85,SB
15,2,9:25:23 AM,66.5,70,4,58.29,SB
15,2,9:26:02 AM,56.6,13.8,2,38.41,SB
15,2,9:26:03 AM,57.5,13,2,1.09,SB
15,2,9:26:30 AM,56.5,39.1,4,27.08,SB
15,2,9:26:50 AM,62.8,16.5,2,19.75,SB
15,2,9:27:37 AM,64,15.2,2,47.18,SB
15,2,9:27:48 AM,62.9,15.1,2,11.38,SB
15,2,9:28:02 AM,59.5,12.5,2,13.62,SB
15,2,9:28:15 AM,72.3,15.5,2,12.91,SB
15,2,9:28:17 AM,53.7,9.6,2,1.97,SB
15,2,9:28:27 AM,66.5,11.4,2,10.14,SB
15,2,9:28:48 AM,SnMis,Info:,4,20.86,SB
15,2,9:29:52 AM,46.9,9.5,2,64.04,SB
15,2,9:30:16 AM,60.5,15.8,2,24.08,SB
15,2,9:30:40 AM,69.3,14.3,2,23.96,SB
15,2,9:31:35 AM,73.8,14.8,2,55.27,SB
15,2,9:32:28 AM,62.8,69.9,4,52.73,SB
15,2,9:32:32 AM,61.8,13.4,2,4.26,SB
15,2,9:33:15 AM,66.6,14.1,2,42.44,SB
15,2,9:33:38 AM,62.8,16.5,2,23.54,SB
15,2,9:33:39 AM,61.7,13.1,2,0.88,SB
15,2,9:34:16 AM,67.9,50.9,4,37.04,SB
15,2,9:35:18 AM,62.8,17.8,2,61.96,SB
15,2,9:35:28 AM,63.9,15.6,2,10.09,SB
15,2,9:35:29 AM,SnMis,Info:,4,0.48,SB
15,2,9:35:31 AM,62.9,15,2,2.86,SB
15,2,9:36:16 AM,65.4,13.3,2,45.04,SB
15,2,9:36:46 AM,66.7,14.1,2,30.03,SB
15,2,9:37:02 AM,62.8,26.5,4,15.9,SB
15,2,9:38:10 AM,65.3,10.9,2,67.72,SB
15,2,9:38:36 AM,65.3,16.9,2,26.14,SB
15,2,9:38:41 AM,64.1,12.9,2,5.23,SB
15,2,9:38:43 AM,69.3,14.5,2,1.35,SB
15,2,9:39:35 AM,64.2,14.2,2,52.35,SB
15,2,9:40:24 AM,53.7,13.6,2,48.75,SB
15,2,9:40:38 AM,68,13.1,2,14.51,SB
15,2,9:41:10 AM,74,12.5,2,31.83,SB
15,2,9:41:26 AM,65.2,45.2,4,15.76,SB
15,2,9:42:26 AM,53.7,43.6,4,59.6,SB
15,2,9:42:28 AM,52,44.4,4,2.18,SB
15,2,9:42:34 AM,53.7,14,2,6.17,SB
15,2,9:43:00 AM,61.6,12.3,2,25.85,SB
15,2,9:43:02 AM,67.9,15.9,2,2.47,SB
15,2,9:43:33 AM,59.5,16.7,2,30.74,SB
15,2,9:43:53 AM,61.6,41.5,4,19.67,SB
15,2,9:43:54 AM,61.6,10,2,1.25,SB
15,2,9:45:07 AM,64,14.8,2,73.01,SB
15,2,9:45:08 AM,62.9,13.3,2,1.16,SB
15,2,9:45:26 AM,68,12.9,2,18.08,SB
15,2,9:45:41 AM,63.9,13,2,14.72,SB
15,2,9:45:53 AM,68,13.4,2,12.04,SB
15,2,9:46:11 AM,65.2,69.1,4,18.48,SB
15,2,9:46:29 AM,67.9,14.7,2,17.05,SB
15,2,9:46:52 AM,68,14.2,2,23.67,SB
15,2,9:46:58 AM,55.5,13.3,2,5.8,SB
15,2,9:47:08 AM,58.3,12.9,2,9.96,SB
15,2,9:47:11 AM,70.8,16.4,2,3.15,SB
15,2,9:47:26 AM,65.3,10.9,2,14.95,SB
15,2,9:47:30 AM,66.5,17.8,2,3.9,SB
15,2,9:47:58 AM,66.7,14.3,2,28.38,SB
15,2,9:48:04 AM,63.9,11.1,2,5.92,SB
15,2,9:49:13 AM,60.7,13,2,68.54,SB
15,2,9:49:40 AM,67.9,14.4,2,27.29,SB
15,2,9:49:42 AM,60.5,38,4,1.99,SB
15,2,9:50:43 AM,64,52.5,4,60.77,SB
15,2,9:51:13 AM,60.5,12.7,2,30.24,SB
15,2,9:51:19 AM,60.5,14.9,2,6.02,SB
15,2,9:51:41 AM,66.6,14.9,2,21.43,SB
15,2,9:52:20 AM,66.6,14,2,39.88,SB
15,2,9:52:52 AM,48.3,13.2,2,31.61,SB
15,2,9:53:30 AM,66.7,14.9,2,37.71,SB
15,2,9:53:40 AM,64.1,15.1,2,10.52,SB
15,2,9:54:16 AM,65.2,13.1,2,36.1,SB
15,2,9:54:54 AM,66.5,35.1,4,38.05,SB
15,2,9:55:26 AM,60.5,16.8,2,31.71,SB
15,2,9:55:29 AM,60.6,14.6,2,2.64,SB
15,2,9:55:52 AM,60.5,21.7,2,23.63,SB
15,2,9:56:09 AM,67.9,1.5,2,16.47,SB
15,2,9:56:29 AM,69.4,14,2,20.28,SB
15,2,9:56:53 AM,64.1,15.1,2,24.38,SB
15,2,9:57:05 AM,65.3,13,2,11.64,SB
15,2,9:57:07 AM,64,17.3,2,1.45,SB
15,2,9:57:43 AM,62.9,15.4,2,36.65,SB
15,2,9:58:24 AM,64,15.5,2,40.8,SB
15,2,9:59:09 AM,62.8,15.4,2,44.78,SB
15,2,9:59:56 AM,66.6,14.8,2,46.75,SB
16,2,9:00:44 AM,62.8,12.6,2,80.92,SB
16,2,9:00:49 AM,56.5,17.4,2,4.35,SB
16,2,9:00:51 AM,58.5,13.7,2,1.89,SB
16,2,9:01:00 AM,65.4,13,2,9.64,SB
16,2,9:01:03 AM,64.2,12.9,2,3.02,SB
16,2,9:01:44 AM,69.3,9.4,2,41.04,SB
16,2,9:01:51 AM,65.3,11.1,2,6.7,SB
16,2,9:01:53 AM,68,16.5,2,2.05,SB
16,2,9:02:30 AM,65.2,15.4,2,37.19,SB
16,2,9:02:41 AM,66.5,11.1,2,10.37,SB
16,2,9:02:58 AM,69.3,25.6,4,17.25,SB
16,2,9:03:26 AM,69.3,16.1,2,28.57,SB
16,2,9:04:30 AM,64,14.3,2,63.97,SB
16,2,9:04:39 AM,62.9,60.5,4,8.34,SB
16,2,9:05:32 AM,67.9,12.6,2,53.3,SB
16,2,9:06:02 AM,69.3,16.1,2,29.57,SB
16,2,9:07:15 AM,49.7,30.6,4,73.73,SB
16,2,9:07:17 AM,49.8,55.1,4,1.86,SB
16,2,9:07:32 AM,64,33.1,4,14.98,SB
16,2,9:07:35 AM,64,12.3,2,2.95,SB
16,2,9:07:47 AM,65.3,12.5,2,12.21,SB
16,2,9:07:59 AM,67.9,11.8,2,12.05,SB
16,2,9:08:03 AM,66.7,13.5,2,3.82,SB
16,2,9:08:23 AM,68,14.4,2,19.78,SB
16,2,9:08:30 AM,66.7,16.2,2,7.33,SB
16,2,9:09:33 AM,66.6,16.7,2,62.56,SB
16,2,9:09:37 AM,64,16.7,2,4.3,SB
16,2,9:10:32 AM,62.9,11.8,2,54.95,SB
16,2,9:10:36 AM,64.1,13.7,2,3.84,SB
16,2,9:10:42 AM,60.6,10.8,2,5.56,SB
16,2,9:10:57 AM,56.5,13.1,2,15.28,SB
16,2,9:11:01 AM,64.2,13.5,2,4.15,SB
16,2,9:11:02 AM,64.1,14,2,0.91,SB
16,2,9:11:31 AM,69.3,14,2,29.34,SB
16,2,9:11:45 AM,66.5,14,2,13.8,SB
16,2,9:12:09 AM,65.3,18.9,2,23.54,SB
16,2,9:12:49 AM,64,14.5,2,40.65,SB
16,2,9:12:50 AM,SnMis,Info:,4,0.57,SB
16,2,9:12:53 AM,64.1,14.4,2,2.85,SB
16,2,9:13:16 AM,65.4,13,2,22.97,SB
16,2,9:13:18 AM,65.3,12.5,2,2.32,SB
16,2,9:14:17 AM,65.3,11.2,2,59.38,SB
16,2,9:14:25 AM,65.3,13.1,2,7.47,SB
16,2,9:14:30 AM,67.9,12.3,2,5.54,SB
16,2,9:14:34 AM,66.6,16.7,2,3.28,SB
16,2,9:14:36 AM,66.6,13.2,2,2.35,SB
16,2,9:14:43 AM,66.6,12.2,2,6.65,SB
16,2,9:14:58 AM,60.5,23.8,4,15.82,SB
16,2,9:15:02 AM,60.6,14,2,3.39,SB
16,2,9:15:52 AM,64,15.7,2,50.64,SB
16,2,9:15:54 AM,64,10.9,2,1.64,SB
16,2,9:15:55 AM,64,15.8,2,0.96,SB
16,2,9:15:58 AM,69.3,11.7,2,2.97,SB
16,2,9:16:10 AM,69.3,12.6,2,12.12,SB
16,2,9:16:48 AM,62.8,16.5,2,37.9,SB
16,2,9:16:56 AM,66.5,17.9,2,8.34,SB
16,2,9:17:29 AM,66.5,16.8,2,32.35,SB
16,2,9:17:52 AM,58.4,11.8,2,23.43,SB
16,2,9:19:14 AM,65.3,14.7,2,81.55,SB
16,2,9:19:23 AM,62.7,17.7,2,9.17,SB
16,2,9:19:30 AM,63.9,14,2,7.04,SB
16,2,9:19:32 AM,64,11.8,2,2.39,SB
16,2,9:19:35 AM,62.8,11.7,2,2.4,SB
16,2,9:19:46 AM,68,16,2,10.93,SB
16,2,9:20:51 AM,63.9,12.7,2,65.49,SB
16,2,9:21:03 AM,65.2,73.8,4,11.63,SB
16,2,9:21:20 AM,66.6,14.3,2,17.38,SB
16,2,9:21:27 AM,64.1,12.7,2,6.66,SB
16,2,9:22:29 AM,58.4,11,2,61.85,SB
16,2,9:23:00 AM,67.9,15.5,2,31.64,SB
16,2,9:23:32 AM,54.6,13.2,2,31.57,SB
16,2,9:23:46 AM,60.6,14.3,2,14.55,SB
16,2,9:24:06 AM,61.6,9.4,2,19.6,SB
16,2,9:24:38 AM,59.5,19.8,2,32.13,SB
16,2,9:24:40 AM,59.5,14.4,2,1.59,SB
16,2,9:25:04 AM,63.9,14.8,2,24.61,SB
16,2,9:25:28 AM,60.5,47.3,4,24.01,SB
16,2,9:25:36 AM,60.5,11,2,7.37,SB
16,2,9:25:55 AM,59.5,11.7,2,19.46,SB
16,2,9:26:23 AM,66.6,12.7,2,27.88,SB
16,2,9:26:33 AM,68,15.2,2,10.23,SB
16,2,9:26:51 AM,61.6,52.6,4,17.94,SB
16,2,9:27:04 AM,62.9,13.6,2,13.13,SB
16,2,9:27:17 AM,65.2,16.7,2,12.47,SB
16,2,9:27:19 AM,64,13.1,2,1.99,SB
16,2,9:27:25 AM,65.4,15.9,2,6.62,SB
16,2,9:27:57 AM,66.5,43.6,4,31.41,SB
16,2,9:28:29 AM,59.5,23.5,4,31.86,SB
16,2,9:28:32 AM,61.7,14.7,2,3.09,SB
16,2,9:28:37 AM,63.9,9.7,2,5.49,SB
16,2,9:29:06 AM,53.7,15.7,2,28.51,SB
16,2,9:29:10 AM,58.3,15.3,2,4.2,SB
16,2,9:29:14 AM,56.4,16.4,2,4.39,SB
16,2,9:29:19 AM,64,12.9,2,4.48,SB
16,2,9:29:22 AM,62.8,14.1,2,3.56,SB
16,2,9:30:11 AM,65.4,13.7,2,48.46,SB
16,2,9:30:17 AM,59.5,13.4,2,6.35,SB
16,2,9:30:20 AM,65.2,16.1,2,2.94,SB
16,2,9:31:33 AM,58.5,16.7,2,73.15,SB
16,2,9:31:35 AM,59.5,19.1,2,1.82,SB
16,2,9:32:40 AM,65.2,17.3,2,64.42,SB
16,2,9:32:46 AM,62.8,17.1,2,6.57,SB
16,2,9:33:22 AM,65.2,18.3,2,36.1,SB
16,2,9:33:30 AM,64,40.4,4,7.73,SB
16,2,9:33:37 AM,65.3,15,2,6.81,SB
16,2,9:34:00 AM,62.8,12.3,2,23.3,SB
16,2,9:34:33 AM,66.5,10.2,2,32.54,SB
16,2,9:34:41 AM,63.9,29.1,4,8.33,SB
16,2,9:34:44 AM,64.1,14.6,2,2.58,SB
16,2,9:35:29 AM,64,71.8,4,45.04,SB
16,2,9:35:33 AM,66.6,14.1,2,4.08,SB
16,2,9:35:54 AM,57.5,15.9,2,21.08,SB
16,2,9:36:04 AM,64.1,15.2,2,10.72,SB
16,2,9:37:04 AM,66.6,13.7,2,59.29,SB
16,2,9:37:41 AM,97.9,12.4,2,37.51,SB
16,2,9:37:53 AM,59.5,12.7,2,12,SB
16,2,9:37:56 AM,66.5,17,2,3.12,SB
16,2,9:38:22 AM,54.6,10.8,2,25.22,SB
16,2,9:38:27 AM,65.5,13.8,2,5.09,SB
16,2,9:38:56 AM,62.8,17.1,2,29.29,SB
16,2,9:39:17 AM,68,14.9,2,20.74,SB
16,2,9:40:03 AM,62.9,14.1,2,46.62,SB
16,2,9:40:11 AM,61.7,12,2,7.54,SB
16,2,9:40:50 AM,67.9,11,2,38.8,SB
16,2,9:41:04 AM,65.4,15.2,2,13.88,SB
16,2,9:41:43 AM,57.4,12.6,2,39.71,SB
16,2,9:41:46 AM,56.5,13,2,2.3,SB
16,2,9:43:37 AM,55.5,11,2,111.62,SB
16,2,9:43:57 AM,65.2,18.7,2,19.43,SB
16,2,9:44:00 AM,69.3,13.6,2,3.31,SB
16,2,9:45:19 AM,72.3,11.9,2,79.09,SB
16,2,9:45:36 AM,59.4,26.6,4,17.26,SB
16,2,9:45:47 AM,62.9,14.4,2,10.35,SB
16,2,9:46:03 AM,60.5,14.5,2,16.5,SB
16,2,9:46:05 AM,61.6,12.3,2,1.53,SB
16,2,9:46:09 AM,67.9,13.8,2,4.83,SB
16,2,9:46:41 AM,56.5,12.4,2,31.63,SB
16,2,9:47:04 AM,65.2,14.3,2,23.12,SB
16,2,9:47:39 AM,65.2,10.9,2,34.3,SB
16,2,9:48:16 AM,63.9,54.5,4,37.39,SB
16,2,9:48:32 AM,69.3,14.1,2,15.78,SB
16,2,9:48:48 AM,59.5,29.2,4,16.48,SB
16,2,9:48:57 AM,66.5,13.4,2,9.04,SB
16,2,9:49:42 AM,58.4,30.6,4,44.97,SB
16,2,9:49:44 AM,59.4,26,4,2.17,SB
16,2,9:49:47 AM,61.6,12.2,2,2.86,SB
16,2,9:49:58 AM,67.9,54.2,4,10.54,SB
16,2,9:50:00 AM,68,14.4,2,1.82,SB
16,2,9:50:01 AM,67.9,17.3,2,1.5,SB
16,2,9:50:20 AM,60.5,16.1,2,18.58,SB
16,2,9:50:36 AM,68,13.8,2,16.03,SB
16,2,9:51:49 AM,55.5,16.9,2,73.76,SB
16,2,9:51:59 AM,68,14.4,2,9.94,SB
16,2,9:52:20 AM,61.6,12.3,2,20.19,SB
16,2,9:52:23 AM,58.4,18.5,2,3.23,SB
16,2,9:52:53 AM,65.4,12.7,2,30.47,SB
16,2,9:53:09 AM,72.4,14.7,2,15.62,SB
16,2,9:53:54 AM,58.5,14.1,2,45.24,SB
16,2,9:54:28 AM,62.9,13,2,34.19,SB
16,2,9:54:49 AM,65.3,14.2,2,21.04,SB
16,2,9:54:56 AM,68,16.2,2,6.71,SB
16,2,9:54:57 AM,68,16.2,2,1.12,SB
16,2,9:56:19 AM,59.5,14.4,2,82.28,SB
16,2,9:56:31 AM,62.8,17.2,2,11.9,SB
16,2,9:56:53 AM,66.5,65.4,4,22.03,SB
16,2,9:56:58 AM,66.5,12.7,2,4.71,SB
16,2,9:57:05 AM,62.8,18.3,2,7.03,SB
16,2,9:57:07 AM,62.9,13.9,2,1.48,SB
16,2,9:58:02 AM,52.8,19.2,2,55.3,SB
16,2,9:58:24 AM,69.4,15.2,2,21.97,SB
16,2,9:59:57 AM,66.7,15,2,93.34,SB
17,2,9:00:01 AM,60.5,59.6,4,50.45,SB
17,2,9:00:19 AM,61.7,17.5,2,18.11,SB
17,2,9:00:47 AM,66.5,9.4,2,27.93,SB
17,2,9:00:52 AM,66.6,13.5,2,5.22,SB
17,2,9:01:03 AM,59.5,88.1,4,11.28,SB
17,2,9:01:12 AM,65.4,15.3,2,8.43,SB
17,2,9:01:15 AM,65.4,13.3,2,3.66,SB
17,2,9:01:43 AM,58.5,13.6,2,27.77,SB
17,2,9:01:56 AM,58.3,40.5,4,13.26,SB
17,2,9:02:00 AM,56.5,19.5,2,3.54,SB
17,2,9:02:54 AM,65.4,13.3,2,54.57,SB
17,2,9:03:34 AM,66.7,17.3,2,39.72,SB
17,2,9:04:20 AM,62.8,13.6,2,46.34,SB
17,2,9:05:01 AM,65.2,13,2,40.36,SB
17,2,9:05:10 AM,65.2,11.9,2,9.32,SB
17,2,9:05:25 AM,62.7,12.9,2,14.85,SB
17,2,9:05:33 AM,49,14.3,2,8.38,SB
17,2,9:05:52 AM,62.7,69.5,4,18.69,SB
17,2,9:06:49 AM,67.9,9.7,2,57.05,SB
17,2,9:07:08 AM,66.5,71.6,4,18.8,SB
17,2,9:07:58 AM,65.2,12.5,2,49.8,SB
17,2,9:08:26 AM,65.3,12.8,2,27.91,SB
17,2,9:10:35 AM,62.9,15.1,2,129.86,SB
17,2,9:10:41 AM,60.5,80.9,4,5.39,SB
17,2,9:10:44 AM,62.9,14.2,2,2.69,SB
17,2,9:10:48 AM,59.5,14.5,2,4.74,SB
17,2,9:11:07 AM,64,68.9,4,18.28,SB
17,2,9:11:08 AM,65.4,14.6,2,1.74,SB
17,2,9:11:18 AM,67.9,37.9,4,9.83,SB
17,2,9:11:21 AM,67.9,12.1,2,2.48,SB
17,2,9:11:28 AM,67.9,14.7,2,7.49,SB
17,2,9:11:37 AM,63.9,12.9,2,9.06,SB
17,2,9:11:45 AM,63.9,27.3,4,7.84,SB
17,2,9:12:07 AM,73.9,12.6,2,22.12,SB
17,2,9:12:34 AM,65.2,69.7,4,27.3,SB
17,2,9:12:38 AM,18.4,14.4,2,3.44,SB
17,2,9:12:48 AM,60.5,16.7,2,10.26,SB
17,2,9:12:51 AM,59.5,12.4,2,2.95,SB
17,2,9:12:52 AM,58.5,13.2,2,1.38,SB
17,2,9:12:54 AM,55.5,35.6,4,1.47,SB
17,2,9:12:55 AM,52,22.5,2,1.31,SB
17,2,9:13:26 AM,66.5,9.5,2,30.79,SB
17,2,9:13:41 AM,67.9,15.9,2,14.87,SB
17,2,9:13:44 AM,65.4,14.7,2,3.34,SB
17,2,9:14:10 AM,60.5,13.6,2,25.33,SB
17,2,9:14:11 AM,62.8,14.8,2,1.2,SB
17,2,9:15:19 AM,61.7,16.1,2,68.16,SB
17,2,9:15:41 AM,63.1,12.1,2,22.03,SB
17,2,9:16:41 AM,69.3,13.3,2,60.59,SB
17,2,9:16:58 AM,62.8,67.1,4,16.6,SB
17,2,9:17:12 AM,64.1,12.7,2,14.08,SB
17,2,9:17:45 AM,66.5,15,2,33.2,SB
17,2,9:18:03 AM,67.9,71.7,4,17.85,SB
17,2,9:18:37 AM,67.9,14.5,2,34.16,SB
17,2,9:20:11 AM,65.2,12.8,2,93.96,SB
17,2,9:20:19 AM,62.7,14.5,2,7.54,SB
17,2,9:20:44 AM,65.2,12.4,2,25.04,SB
17,2,9:20:47 AM,69.3,9.3,2,3.08,SB
17,2,9:21:06 AM,61.6,13.1,2,18.68,SB
17,2,9:21:38 AM,66.5,14.9,2,32.02,SB
17,2,9:22:21 AM,61.6,8.1,2,42.86,SB
17,2,9:22:24 AM,63.9,30.7,4,3.75,SB
17,2,9:22:54 AM,61.6,13.5,2,29.9,SB
17,2,9:23:06 AM,62.7,13.8,2,12.27,SB
17,2,9:23:09 AM,56.5,14,2,3.01,SB
17,2,9:23:11 AM,57.4,16.9,2,1.68,SB
17,2,9:23:14 AM,60.5,12.5,2,2.41,SB
17,2,9:23:18 AM,75.9,14.9,2,4.49,SB
17,2,9:23:50 AM,63.9,25.5,4,31.71,SB
17,2,9:23:53 AM,64,15.4,2,3.56,SB
17,2,9:24:04 AM,65.2,15.5,2,10.65,SB
17,2,9:24:28 AM,62.7,51.6,4,23.79,SB
17,2,9:24:35 AM,61.6,16.2,2,7.28,SB
17,2,9:24:39 AM,66.5,12.7,2,4.09,SB
17,2,9:25:23 AM,54.6,16.5,2,43.59,SB
17,2,9:25:29 AM,60.5,15.7,2,5.85,SB
17,2,9:25:40 AM,62.7,11.1,2,10.95,SB
17,2,9:25:47 AM,62.8,12,2,7.44,SB
17,2,9:25:55 AM,65.3,12.7,2,7.79,SB
17,2,9:25:57 AM,63.1,14.4,2,2.16,SB
17,2,9:26:08 AM,62.8,13,2,11.46,SB
17,2,9:26:11 AM,61.6,10.5,2,2.71,SB
17,2,9:26:12 AM,61.6,15,2,1.38,SB
17,2,9:27:18 AM,67.9,15.9,2,65.83,SB
17,2,9:27:37 AM,66.5,13,2,19,SB
17,2,9:28:06 AM,65.4,14.2,2,29.13,SB
17,2,9:28:08 AM,66.5,13.2,2,1.67,SB
17,2,9:28:12 AM,62.8,13,2,3.44,SB
17,2,9:28:20 AM,65.2,15.6,2,8.91,SB
17,2,9:28:27 AM,63.9,16.7,2,6.4,SB
17,2,9:28:35 AM,65.2,13.6,2,8.42,SB
17,2,9:29:09 AM,60.5,30,4,34.19,SB
17,2,9:29:11 AM,62.8,13.2,2,1.79,SB
17,2,9:29:55 AM,65.3,13.9,2,43.85,SB
17,2,9:29:58 AM,63.9,14.3,2,2.45,SB
17,2,9:30:07 AM,67.9,14.9,2,9.41,SB
17,2,9:30:08 AM,65.2,14.2,2,1.31,SB
17,2,9:31:09 AM,60.5,54.5,4,60.24,SB
17,2,9:31:21 AM,66.5,15.1,2,12.27,SB
17,2,9:31:37 AM,69.3,14.8,2,16.64,SB
17,2,9:32:26 AM,59.4,35.7,4,48.63,SB
17,2,9:32:29 AM,60.5,16.9,2,3.04,SB
17,2,9:32:31 AM,59.4,69.9,4,1.73,SB
17,2,9:32:45 AM,66.5,12.1,2,13.75,SB
17,2,9:32:48 AM,65.3,14.8,2,3.19,SB
17,2,9:32:53 AM,65.4,15.8,2,5.45,SB
17,2,9:34:00 AM,61.6,64.9,4,67.01,SB
17,2,9:34:09 AM,60.5,13.3,2,8.45,SB
17,2,9:34:12 AM,61.6,15.6,2,3.64,SB
17,2,9:34:15 AM,57.4,11.8,2,2.61,SB
17,2,9:34:21 AM,69.5,14.5,2,5.88,SB
17,2,9:34:29 AM,65.2,15.5,2,8.46,SB
17,2,9:34:49 AM,58.3,40.6,4,20.14,SB
17,2,9:34:52 AM,60.5,16.5,2,2.77,SB
17,2,9:35:11 AM,62.9,13.9,2,18.58,SB
17,2,9:35:30 AM,65.2,14.2,2,19.32,SB
17,2,9:35:53 AM,70.8,14.1,2,23.34,SB
17,2,9:35:59 AM,66.5,16.5,2,5.48,SB
17,2,9:36:43 AM,66.6,15.4,2,44.29,SB
17,2,9:36:47 AM,68,14.7,2,4.04,SB
17,2,9:37:27 AM,60.5,27.5,4,39.87,SB
17,2,9:37:30 AM,60.5,12.9,2,2.5,SB
17,2,9:37:32 AM,60.5,14,2,2.6,SB
17,2,9:37:35 AM,62.7,10.8,2,2.65,SB
17,2,9:38:06 AM,65.2,13.1,2,31.56,SB
17,2,9:39:26 AM,62.9,13.8,2,79.83,SB
17,2,9:39:29 AM,63.9,46.6,4,2.54,SB
17,2,9:39:51 AM,64,17,2,22.16,SB
17,2,9:39:52 AM,63.9,11.1,2,1.5,SB
17,2,9:40:22 AM,58.4,12.9,2,29.88,SB
17,2,9:41:16 AM,62.7,61.9,4,54.03,SB
17,2,9:41:31 AM,57.4,23.8,4,14.95,SB
17,2,9:41:34 AM,56.5,11.4,2,2.66,SB
17,2,9:41:52 AM,58.3,61.2,4,18.04,SB
17,2,9:41:59 AM,65.2,30.4,4,6.94,SB
17,2,9:42:04 AM,66.5,11.9,2,5.1,SB
17,2,9:42:13 AM,62.7,12.9,2,9.24,SB
17,2,9:42:19 AM,62.7,13.8,2,5.7,SB
17,2,9:42:50 AM,61.6,13.7,2,30.77,SB
17,2,9:43:11 AM,62.7,10,2,20.85,SB
17,2,9:43:13 AM,64,13.2,2,2.04,SB
17,2,9:43:14 AM,65.3,14.9,2,1.17,SB
17,2,9:43:18 AM,64,16.6,2,4.42,SB
17,2,9:43:21 AM,65.3,15.3,2,2.3,SB
17,2,9:43:29 AM,69.3,14.8,2,8.71,SB
17,2,9:43:39 AM,66.5,12.2,2,9.69,SB
17,2,9:44:06 AM,62.7,16.5,2,26.68,SB
17,2,9:44:13 AM,65.2,15.8,2,7.3,SB
17,2,9:44:15 AM,66.7,14.4,2,1.62,SB
17,2,9:45:14 AM,62.8,16.3,2,59.88,SB
17,2,9:45:48 AM,55.5,17.8,2,33.71,SB
17,2,9:45:49 AM,56.5,18.5,2,0.91,SB
17,2,9:45:52 AM,52.8,34.1,4,3.17,SB
17,2,9:45:54 AM,53.7,10.6,2,2.17,SB
17,2,9:45:56 AM,51.9,11.9,2,1.6,SB
17,2,9:46:46 AM,60.5,17.1,2,49.69,SB
17,2,9:47:05 AM,64,11.4,2,19.03,SB
17,2,9:47:36 AM,62.8,13,2,31.15,SB
17,2,9:47:47 AM,62.9,14.4,2,10.87,SB
17,2,9:47:49 AM,66.5,18.1,2,2.43,SB
17,2,9:47:58 AM,64,16.9,2,8.71,SB
17,2,9:48:02 AM,64,28.5,4,4.63,SB
17,2,9:48:07 AM,67.9,15.7,2,4.08,SB
17,2,9:48:20 AM,67.9,17,2,13.72,SB
17,2,9:48:30 AM,60.5,14.2,2,9.36,SB
17,2,9:48:38 AM,62.7,0,2,8.75,SB
17,2,9:48:48 AM,66.5,10,2,9.62,SB
17,2,9:48:51 AM,58.3,16.5,2,2.84,SB
17,2,9:49:18 AM,18,11.5,2,26.74,SB
17,2,9:49:27 AM,61.6,14.6,2,9.26,SB
17,2,9:49:30 AM,70.7,14.2,2,3.5,SB
