Data File:,'13211516 EB 1 2383N.rdf'
Site Code:,'13211516 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11E'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
196,EB1,5/28/2015 7:21:36.511,2,583,2,62.88,3.81,3.92,2.28,9.58
197,EB1,5/28/2015 7:23:32.596,2,600,5,58.90,115.98,116.08,-1.21,14.68
198,EB1,5/28/2015 7:23:57.076,2,583,2,62.06,24.31,24.48,-1.26,8.26
199,EB1,5/28/2015 7:24:33.059,2,583,2,48.71,35.89,35.98,-5.75,8.61
200,EB1,5/28/2015 7:25:17.733,2,583,2,64.70,44.55,44.67,5.45,8.79
201,EB1,5/28/2015 7:25:24.479,2,588,3,63.35,6.65,6.75,0.96,11.61
202,EB1,5/28/2015 7:25:55.039,2,600,5,53.62,30.44,30.56,-0.00,12.63
203,EB1,5/28/2015 7:26:23.114,2,588,3,58.59,27.91,28.07,-4.44,11.71
204,EB1,5/28/2015 7:27:14.584,2,583,2,65.58,51.33,51.47,-3.07,8.00
205,EB1,5/28/2015 7:27:21.841,2,583,2,59.84,7.17,7.26,2.03,9.31
206,EB1,5/28/2015 7:31:20.349,2,583,2,56.61,238.40,238.51,-0.97,8.14
207,EB1,5/28/2015 7:31:43.487,2,588,3,61.38,23.04,23.14,0.95,10.74
208,EB1,5/28/2015 7:33:16.381,3,601,6,65.45,92.78,92.89,9.45,9.32,3.94
209,EB1,5/28/2015 7:34:13.107,2,583,2,61.72,56.59,56.73,-7.18,9.83
210,EB1,5/28/2015 7:34:31.302,2,588,3,57.29,18.09,18.19,-1.38,11.91
211,EB1,5/28/2015 7:34:53.040,2,583,2,65.84,21.60,21.74,0.00,8.89
212,EB1,5/28/2015 7:34:54.936,2,588,3,60.60,1.80,1.90,2.85,10.32
213,EB1,5/28/2015 7:35:23.128,2,588,3,55.21,28.08,28.19,-0.66,11.10
214,EB1,5/28/2015 7:36:18.632,2,583,2,61.27,55.37,55.50,1.14,8.83
215,EB1,5/28/2015 7:37:18.650,2,583,2,57.48,59.92,60.02,1.99,8.38
216,EB1,5/28/2015 7:39:26.125,2,583,2,51.01,127.38,127.48,-3.76,9.15
217,EB1,5/28/2015 7:40:00.748,2,583,2,57.98,34.50,34.62,2.18,7.86
218,EB1,5/28/2015 7:40:26.772,2,583,2,48.15,25.93,26.02,-2.63,9.19
219,EB1,5/28/2015 7:40:29.261,2,583,2,61.83,2.36,2.49,-6.53,9.35
220,EB1,5/28/2015 7:40:36.974,2,600,5,62.41,7.61,7.71,3.31,13.01
