Data File:,'13211515 WB EB 2 2392N.rdf'
Site Code:,'13211515 WB EB 2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
265,WB,5/28/2015 7:19:47.482,5,613,9,61.49,20.83,21.91,-0.16,20.21,7.82,29.16,4.88
266,EB 2,5/28/2015 7:19:52.236,2,583,2,64.82,317.04,317.17,-9.71,8.42
267,WB,5/28/2015 7:20:07.558,2,583,2,72.70,19.39,20.08,-20.73,9.37
268,WB,5/28/2015 7:20:28.989,4,608,8,68.96,21.34,21.43,4.35,19.32,4.34,28.29
269,WB,5/28/2015 7:21:08.793,2,588,3,72.38,39.30,39.80,-1.39,11.94
270,WB,5/28/2015 7:22:02.043,2,583,2,65.20,53.14,53.25,-16.53,8.50
271,WB,5/28/2015 7:22:42.406,2,583,2,63.96,40.27,40.36,-10.50,9.57
272,WB,5/28/2015 7:22:56.302,2,588,3,61.15,13.79,13.90,3.85,10.53
273,WB,5/28/2015 7:23:07.920,2,588,3,60.60,11.50,11.62,0.92,10.65
274,WB,5/28/2015 7:23:08.951,2,583,2,59.42,0.91,1.03,-7.37,8.56
275,WB,5/28/2015 7:23:10.511,2,583,2,61.72,1.46,1.56,-11.32,7.98
276,WB,5/28/2015 7:23:52.772,2,583,2,63.83,42.17,42.26,-7.95,8.44
277,WB,5/28/2015 7:24:00.146,2,600,5,62.88,7.28,7.37,-8.23,12.85
278,WB,5/28/2015 7:24:01.921,2,583,2,67.84,1.64,1.78,-6.67,8.09
279,WB,5/28/2015 7:24:17.619,2,583,2,62.29,15.62,15.70,-12.20,8.43
280,WB,5/28/2015 7:24:19.718,2,583,2,62.18,2.01,2.10,-3.60,8.70
281,WB,5/28/2015 7:24:21.310,2,583,2,64.82,1.50,1.59,-8.28,8.49
282,WB,5/28/2015 7:24:24.357,3,605,8,62.18,2.96,3.05,2.17,18.57,31.40
283,WB,5/28/2015 7:24:24.602,2,592,4,58.08,0.00,0.25,5.86,29.24
284,WB,5/28/2015 7:24:37.101,2,600,5,59.74,12.16,12.50,-3.68,14.97
285,WB,5/28/2015 7:24:40.133,2,600,5,62.41,2.86,3.03,4.04,13.35
286,WB,5/28/2015 7:25:02.270,2,583,2,65.33,21.99,22.14,1.70,7.18
287,WB,5/28/2015 7:26:25.667,2,588,3,64.95,83.32,83.40,-1.14,10.45
288,WB,5/28/2015 7:26:29.125,2,600,5,64.57,3.35,3.46,0.96,12.33
289,WB,5/28/2015 7:26:34.803,3,605,8,59.95,5.55,5.68,1.72,12.67,14.84
290,WB,5/28/2015 7:26:36.224,2,583,2,63.47,1.11,1.42,-16.30,8.60
291,WB,5/28/2015 7:26:39.474,2,592,4,64.95,3.16,3.25,1.17,20.66
292,WB,5/28/2015 7:27:35.924,5,613,9,57.78,56.23,56.45,2.17,16.36,4.31,23.26,4.35
293,WB,5/28/2015 7:28:22.978,2,588,3,59.00,46.49,47.05,0.00,10.62
294,WB,5/28/2015 7:28:24.257,2,583,2,60.60,1.16,1.28,-9.70,8.82
295,WB,5/28/2015 7:28:25.486,2,583,2,62.06,1.13,1.23,-9.66,8.47
296,WB,5/28/2015 7:28:49.645,2,588,3,66.23,24.07,24.16,-6.48,11.56
297,WB,5/28/2015 7:28:53.204,2,583,2,67.84,3.44,3.56,-14.53,9.13
298,WB,5/28/2015 7:28:59.183,2,588,3,69.38,5.89,5.98,7.64,11.70
299,WB,5/28/2015 7:30:19.322,2,583,2,62.18,80.02,80.14,-5.32,9.76
300,WB,5/28/2015 7:30:34.666,2,588,3,57.98,15.24,15.34,5.20,10.00
301,WB,5/28/2015 7:30:44.432,2,583,2,68.25,9.65,9.77,-15.59,8.66
302,WB,5/28/2015 7:30:45.812,2,583,2,70.11,1.29,1.38,-19.16,9.10
303,WB,5/28/2015 7:33:01.415,2,583,2,64.45,135.51,135.60,-8.77,9.16
304,WB,5/28/2015 7:33:02.750,2,583,2,63.11,1.24,1.34,-10.04,8.57
305,WB,5/28/2015 7:33:27.220,2,583,2,60.06,24.38,24.47,-9.65,8.63
306,WB,5/28/2015 7:33:28.475,2,600,5,59.84,1.16,1.26,3.71,12.80
307,WB,5/28/2015 7:33:29.777,2,600,5,60.27,1.16,1.30,0.77,12.55
308,WB,5/28/2015 7:33:49.018,3,605,8,67.84,19.10,19.24,6.30,13.85,19.70
309,WB,5/28/2015 7:33:50.949,2,600,5,71.00,1.59,1.93,-1.25,12.49
310,EB 2,5/28/2015 7:35:07.251,2,583,2,59.00,914.93,915.01,0.00,9.07
311,WB,5/28/2015 7:35:28.373,2,588,3,62.41,97.30,97.42,2.77,11.61
312,WB,5/28/2015 7:35:49.372,4,609,8,61.60,20.87,21.00,7.74,11.45,16.52,3.93
313,WB,5/28/2015 7:35:54.425,2,588,3,61.72,4.70,5.05,0.94,11.03
314,WB,5/28/2015 7:36:20.812,2,583,2,63.96,26.27,26.39,-5.15,8.78
315,WB,5/28/2015 7:36:23.028,2,583,2,64.57,2.12,2.22,26.00,7.10
316,WB,5/28/2015 7:36:39.301,3,589,3,64.32,16.20,16.27,1.60,10.08,11.68
317,WB,5/28/2015 7:37:12.056,2,583,2,63.23,32.52,32.76,-8.99,9.63
318,WB,5/28/2015 7:37:14.333,2,588,3,61.83,2.17,2.28,0.00,11.34
319,WB,5/28/2015 7:37:34.776,2,583,2,66.49,20.32,20.44,-11.65,9.68
320,WB,5/28/2015 7:38:37.303,2,600,5,57.88,62.43,62.53,0.59,14.34
321,WB,5/28/2015 7:38:39.259,2,600,5,59.95,1.79,1.96,-1.49,12.61
322,WB,5/28/2015 7:38:40.127,2,583,2,60.38,0.72,0.87,-6.76,8.42
323,WB,5/28/2015 7:38:41.235,2,583,2,61.38,1.01,1.11,-9.90,8.98
324,WB,5/28/2015 7:39:04.692,2,583,2,63.96,23.36,23.46,-10.41,8.60
325,WB,5/28/2015 7:39:05.684,2,583,2,63.96,0.90,0.99,-7.04,8.02
326,WB,5/28/2015 7:40:08.244,2,583,2,62.52,62.47,62.56,-8.62,8.51
327,WB,5/28/2015 7:40:10.832,2,583,2,66.23,2.50,2.59,-19.04,9.59
328,EB 2,5/28/2015 7:40:12.641,2,583,2,66.76,305.28,305.39,-11.69,8.70
329,WB,5/28/2015 7:40:13.882,2,583,2,67.29,2.95,3.05,-21.72,8.25
330,WB,5/28/2015 7:40:16.117,2,583,2,65.45,2.15,2.24,-12.71,8.46
331,WB,5/28/2015 7:40:18.367,2,583,2,63.47,2.16,2.25,-12.34,7.96
332,WB,5/28/2015 7:41:17.208,2,583,2,64.57,58.76,58.84,-8.26,8.41
333,WB,5/28/2015 7:41:23.829,2,583,2,63.83,6.53,6.62,-11.95,8.36
334,EB 2,5/28/2015 7:41:34.657,2,583,2,68.96,81.93,82.02,-8.57,9.87
335,WB,5/28/2015 7:42:03.510,2,588,3,67.57,39.59,39.68,1.16,11.70
336,WB,5/28/2015 7:42:14.143,2,583,2,61.15,10.52,10.63,-4.31,9.20
337,WB,5/28/2015 7:42:15.781,2,583,2,62.88,1.54,1.64,-4.93,8.74
338,WB,5/28/2015 7:42:16.704,2,583,2,63.83,0.83,0.92,-20.08,8.15
339,WB,5/28/2015 7:42:18.559,2,588,3,61.95,1.77,1.86,3.67,11.45
340,WB,5/28/2015 7:42:37.854,2,583,2,63.59,19.17,19.29,-12.68,8.63
341,WB,5/28/2015 7:42:39.107,2,583,2,66.76,1.16,1.25,-11.29,9.01
342,WB,5/28/2015 7:42:42.278,2,600,5,67.70,3.08,3.17,-9.55,13.80
343,WB,5/28/2015 7:43:00.759,2,588,3,62.18,18.34,18.48,0.00,10.30
344,WB,5/28/2015 7:43:02.558,2,600,5,64.32,1.69,1.80,2.83,12.43
345,WB,5/28/2015 7:43:05.968,2,583,2,67.84,3.28,3.41,-12.16,9.84
346,WB,5/28/2015 7:43:29.187,5,614,9,64.20,23.12,23.22,-2.55,11.16,4.97,4.00,15.74
347,WB,5/28/2015 7:43:30.927,2,583,2,64.82,1.36,1.74,-13.05,8.87
348,WB,5/28/2015 7:43:34.107,2,583,2,63.11,3.09,3.18,-12.44,8.60
349,WB,5/28/2015 7:43:52.500,2,583,2,60.38,18.30,18.39,-7.97,8.30
350,WB,5/28/2015 7:43:54.941,2,600,5,61.49,2.35,2.44,-3.22,12.49
351,WB,5/28/2015 7:44:17.605,2,583,2,62.99,22.53,22.66,-8.23,7.84
352,WB,5/28/2015 7:44:56.238,2,583,2,63.83,38.55,38.63,-13.98,8.68
353,EB 2,5/28/2015 7:45:19.284,2,583,2,65.33,224.53,224.63,-10.24,8.17
354,WB,5/28/2015 7:45:33.013,2,600,5,64.57,36.68,36.78,0.00,12.97
355,WB,5/28/2015 7:45:34.762,2,583,2,67.43,1.61,1.75,-9.04,8.75
356,WB,5/28/2015 7:45:38.285,2,583,2,64.45,3.43,3.52,-14.81,8.43
357,WB,5/28/2015 7:45:40.121,2,583,2,62.76,1.75,1.84,-14.15,8.16
358,WB,5/28/2015 7:45:41.529,2,583,2,62.06,1.32,1.41,-8.30,8.65
359,WB,5/28/2015 7:45:42.553,2,583,2,61.95,0.93,1.02,-10.09,8.07
360,WB,5/28/2015 7:45:57.510,2,583,2,80.75,14.87,14.96,-19.58,9.15
361,WB,5/28/2015 7:45:58.882,3,605,8,59.11,1.29,1.37,2.37,11.70,31.27
362,WB,5/28/2015 7:46:22.980,2,588,3,63.23,23.60,24.10,-4.18,10.47
363,WB,5/28/2015 7:46:24.635,2,583,2,63.11,1.54,1.66,-9.06,9.50
364,WB,5/28/2015 7:47:13.379,2,583,2,65.33,48.64,48.74,-8.33,8.64
365,EB 2,5/28/2015 7:47:24.926,2,588,3,68.25,125.56,125.64,-6.87,9.98
366,WB,5/28/2015 7:48:02.513,2,600,5,58.38,49.04,49.13,0.52,16.84
367,WB,5/28/2015 7:48:15.758,5,613,9,60.49,13.05,13.24,-0.33,17.41,4.12,32.81,3.70
368,WB,5/28/2015 7:48:17.622,2,583,2,60.93,1.21,1.86,-6.63,8.82
369,WB,5/28/2015 7:48:18.588,2,583,2,61.72,0.87,0.97,-12.42,8.06
370,WB,5/28/2015 7:48:24.784,2,588,3,67.16,6.11,6.20,2.35,11.37
371,WB,5/28/2015 7:49:01.994,2,583,2,65.71,37.09,37.21,-15.30,9.41
372,WB,5/28/2015 7:49:03.759,2,583,2,67.29,1.67,1.76,-11.91,8.75
373,WB,5/28/2015 7:49:10.907,4,610,8,64.08,7.06,7.15,2.06,13.80,21.93,4.10
374,WB,5/28/2015 7:50:18.908,2,583,2,66.10,67.58,68.00,-10.92,9.04
375,WB,5/28/2015 7:50:20.494,2,583,2,68.12,1.49,1.59,-13.27,9.13
376,WB,5/28/2015 7:50:22.711,2,583,2,67.84,2.13,2.22,-13.52,8.85
377,WB,5/28/2015 7:50:23.731,2,583,2,68.96,0.93,1.02,-9.03,9.36
378,WB,5/28/2015 7:50:27.735,2,583,2,62.64,3.91,4.00,-13.72,8.36
379,WB,5/28/2015 7:50:28.848,2,583,2,62.18,1.02,1.11,-6.53,7.95
380,WB,5/28/2015 7:50:30.564,3,601,6,62.64,1.63,1.72,-13.58,9.93,6.56
381,WB,5/28/2015 7:51:07.749,5,613,9,56.90,37.00,37.18,2.62,12.61,4.10,34.18,3.92
382,WB,5/28/2015 7:52:33.769,2,588,3,58.69,85.37,86.02,-0.74,11.86
383,WB,5/28/2015 7:52:49.637,3,605,8,61.15,15.73,15.87,2.59,18.42,17.29
384,WB,5/28/2015 7:52:51.601,2,583,2,57.78,1.57,1.96,-9.59,7.75
385,WB,5/28/2015 7:52:53.112,2,583,2,60.82,1.42,1.51,-6.63,8.77
386,WB,5/28/2015 7:54:03.914,2,583,2,66.63,70.70,70.80,-38.25,6.98
387,EB 2,5/28/2015 7:54:11.753,2,583,2,67.57,406.73,406.83,-8.99,8.85
388,WB,5/28/2015 7:54:25.539,2,588,3,57.58,21.55,21.63,-2.49,10.00
389,WB,5/28/2015 7:54:36.515,2,583,2,62.99,10.86,10.98,-12.66,8.40
390,WB,5/28/2015 7:54:37.967,2,588,3,61.27,1.36,1.45,0.89,11.31
391,WB,5/28/2015 7:55:50.273,2,592,4,22.30,72.18,72.31,1.86,37.79
392,WB,5/28/2015 7:55:53.050,2,600,5,58.49,1.66,2.78,-0.64,13.54
393,WB,5/28/2015 7:56:02.051,2,583,2,65.84,8.84,9.00,-3.88,9.58
394,WB,5/28/2015 7:56:03.415,2,583,2,68.25,1.27,1.36,-11.69,8.16
395,WB,5/28/2015 7:56:13.690,2,600,5,67.29,10.19,10.27,-5.66,13.88
396,WB,5/28/2015 7:56:17.855,2,583,2,66.76,4.02,4.17,0.00,8.69
397,WB,5/28/2015 7:56:22.492,2,583,2,62.64,4.55,4.64,-15.05,8.30
398,EB 2,5/28/2015 7:56:46.708,2,600,5,66.49,154.87,154.95,2.00,12.92
399,WB,5/28/2015 7:56:55.766,2,600,5,64.32,33.18,33.27,-1.80,12.89
400,WB,5/28/2015 7:56:57.221,2,583,2,64.57,1.32,1.45,-14.97,9.86
401,WB,5/28/2015 7:58:08.952,2,583,2,62.76,71.63,71.73,-10.10,8.38
402,WB,5/28/2015 7:58:20.257,2,583,2,64.20,11.21,11.30,-4.10,8.40
403,WB,5/28/2015 7:59:30.064,2,583,2,62.29,69.72,69.81,-7.40,8.44
404,WB,5/28/2015 7:59:31.770,2,588,3,63.11,1.61,1.71,0.91,12.07
405,WB,5/28/2015 7:59:33.823,2,583,2,64.95,1.92,2.05,-13.42,8.68
406,WB,5/28/2015 7:59:35.168,2,600,5,65.45,1.25,1.34,-6.93,13.85
407,WB,5/28/2015 7:59:37.137,2,583,2,64.70,1.82,1.97,-13.98,9.04
408,WB,5/28/2015 7:59:37.947,2,583,2,66.10,0.71,0.81,-9.51,9.11
409,WB,5/28/2015 7:59:39.039,2,583,2,66.36,1.00,1.09,-15.40,8.84
410,WB,5/28/2015 7:59:49.547,2,583,2,61.27,10.42,10.51,-5.43,9.13
411,WB,5/28/2015 8:00:10.794,2,583,2,61.95,21.14,21.25,-16.30,8.01
412,WB,5/28/2015 8:00:45.817,6,617,10,58.69,34.93,35.02,2.51,14.34,6.55,4.60,27.17,5.85
413,WB,5/28/2015 8:00:47.485,2,583,2,60.06,0.99,1.67,-6.93,8.07
414,WB,5/28/2015 8:00:52.476,6,618,10,59.11,4.90,4.99,-1.38,12.22,4.43,34.09,4.06,4.25
415,WB,5/28/2015 8:02:00.793,2,600,5,61.27,67.65,68.32,1.13,17.87
416,WB,5/28/2015 8:02:02.459,2,583,2,61.83,1.47,1.67,-8.45,8.41
417,WB,5/28/2015 8:02:06.844,2,600,5,58.38,4.29,4.39,3.42,12.90
418,WB,5/28/2015 8:02:18.081,2,600,5,65.20,11.09,11.24,-3.47,13.83
419,WB,5/28/2015 8:02:34.253,5,613,9,62.18,16.03,16.17,-0.59,11.43,4.21,32.41,5.81
420,WB,5/28/2015 8:02:37.430,2,588,3,65.97,2.59,3.18,4.20,12.12
421,WB,5/28/2015 8:02:39.311,2,583,2,65.20,1.76,1.88,-9.57,9.90
422,WB,5/28/2015 8:02:45.219,2,588,3,60.49,5.80,5.91,0.82,11.82
423,EB 2,5/28/2015 8:03:09.918,2,588,3,60.60,383.08,383.21,-4.16,11.55
424,WB,5/28/2015 8:03:22.324,3,605,8,64.08,36.97,37.10,-2.45,12.99,14.71
425,WB,5/28/2015 8:03:57.829,2,588,3,62.99,35.21,35.51,-0.92,11.83
426,WB,5/28/2015 8:04:50.765,2,583,2,60.38,52.81,52.94,-12.69,8.82
427,WB,5/28/2015 8:05:28.526,2,600,5,62.64,37.66,37.76,2.62,12.41
428,WB,5/28/2015 8:05:45.139,2,583,2,68.39,16.48,16.61,-19.38,8.36
429,WB,5/28/2015 8:05:55.536,2,600,5,65.33,10.31,10.40,-0.95,12.74
430,WB,5/28/2015 8:07:21.439,2,583,2,62.52,85.77,85.90,-9.18,8.00
431,WB,5/28/2015 8:07:26.160,2,583,2,60.93,4.63,4.72,-6.32,7.73
432,EB 2,5/28/2015 8:07:49.118,2,583,2,68.12,279.07,279.20,-13.54,8.95
433,WB,5/28/2015 8:07:51.867,2,583,2,62.52,25.62,25.71,-13.03,8.76
434,EB 2,5/28/2015 8:07:52.804,2,583,2,70.26,3.60,3.69,-13.39,8.84
435,WB,5/28/2015 8:08:35.228,2,583,2,64.08,43.27,43.36,-14.36,9.30
436,WB,5/28/2015 8:09:39.985,4,608,8,58.69,64.66,64.76,2.61,13.50,4.34,31.88
437,WB,5/28/2015 8:09:59.020,2,588,3,64.20,18.47,19.03,-5.91,11.57
438,EB 2,5/28/2015 8:10:33.898,2,583,2,59.63,161.01,161.09,-5.03,9.10
439,WB,5/28/2015 8:11:40.469,3,589,3,56.99,101.33,101.45,0.53,11.55,19.01
440,WB,5/28/2015 8:11:42.376,2,583,2,61.27,1.54,1.91,-9.17,8.59
441,WB,5/28/2015 8:11:44.174,2,583,2,61.72,1.70,1.80,-9.63,8.36
442,WB,5/28/2015 8:11:45.341,2,588,3,62.29,1.07,1.17,0.89,11.89
443,EB 2,5/28/2015 8:11:51.486,2,583,2,67.03,77.48,77.59,-12.81,8.04
444,WB,5/28/2015 8:11:59.136,2,600,5,62.88,13.66,13.79,0.86,12.69
445,WB,5/28/2015 8:12:04.919,2,600,5,63.23,5.65,5.78,-1.53,14.38
446,WB,5/28/2015 8:12:10.778,2,600,5,56.23,5.70,5.86,-2.87,13.38
447,WB,5/28/2015 8:12:12.669,2,600,5,57.38,1.73,1.89,-1.23,13.42
448,WB,5/28/2015 8:12:52.026,2,583,2,61.04,39.20,39.36,-20.19,8.90
449,WB,5/28/2015 8:12:57.142,2,588,3,67.70,5.02,5.12,-1.23,11.00
450,WB,5/28/2015 8:13:36.788,2,583,2,68.96,39.54,39.65,-22.89,8.41
451,WB,5/28/2015 8:14:16.494,2,600,5,62.88,39.62,39.71,-2.27,14.25
452,WB,5/28/2015 8:14:52.227,2,583,2,58.38,35.58,35.73,-7.14,8.39
453,WB,5/28/2015 8:14:57.629,3,605,8,59.84,5.30,5.40,-2.87,18.44,17.06
454,WB,5/28/2015 8:15:00.420,2,583,2,60.49,2.39,2.79,-8.35,9.09
455,WB,5/28/2015 8:15:05.311,2,588,3,62.18,4.79,4.89,0.00,11.18
456,WB,5/28/2015 8:15:18.758,2,583,2,63.96,13.32,13.45,-3.93,8.67
457,WB,5/28/2015 8:15:21.427,2,583,2,64.20,2.58,2.67,-10.31,8.78
458,WB,5/28/2015 8:15:45.920,2,583,2,65.71,24.40,24.49,-15.37,9.36
459,WB,5/28/2015 8:16:09.754,2,583,2,62.41,23.74,23.83,-0.00,9.50
460,WB,5/28/2015 8:16:11.207,2,583,2,65.97,1.35,1.45,-21.60,8.35
461,WB,5/28/2015 8:16:43.668,2,583,2,67.98,32.37,32.46,-19.04,9.03
462,WB,5/28/2015 8:16:54.358,2,583,2,61.83,10.60,10.69,-10.76,9.36
463,WB,5/28/2015 8:16:56.614,2,583,2,64.32,2.15,2.26,-9.08,8.80
464,WB,5/28/2015 8:17:49.728,2,588,3,65.45,53.02,53.11,-8.14,11.78
465,WB,5/28/2015 8:19:03.658,2,583,2,59.53,73.81,73.93,-6.85,9.26
466,EB 2,5/28/2015 8:19:22.216,2,583,2,68.67,450.65,450.73,-16.84,8.17
467,WB,5/28/2015 8:19:36.138,2,592,4,22.92,32.37,32.48,-2.99,36.25
468,WB,5/28/2015 8:19:38.914,2,583,2,57.19,1.63,2.78,-6.76,8.33
469,WB,5/28/2015 8:19:58.271,4,609,8,62.18,19.26,19.36,5.03,11.75,16.67,3.78
470,WB,5/28/2015 8:21:59.000,5,613,9,64.45,120.37,120.73,5.13,17.17,4.08,32.77,4.11
471,WB,5/28/2015 8:22:09.543,5,613,9,62.88,9.93,10.54,1.28,12.07,3.94,39.94,4.00
472,WB,5/28/2015 8:23:02.883,2,583,2,65.45,52.69,53.34,-15.01,8.71
473,WB,5/28/2015 8:23:04.323,2,588,3,67.03,1.35,1.44,7.00,11.51
474,WB,5/28/2015 8:24:14.462,2,583,2,67.70,70.02,70.14,-16.39,8.82
475,WB,5/28/2015 8:24:19.827,2,583,2,60.38,5.28,5.37,-7.23,9.16
476,WB,5/28/2015 8:25:36.543,2,583,2,61.95,76.61,76.72,-9.15,8.90
477,EB 2,5/28/2015 8:25:50.401,2,588,3,64.08,388.10,388.19,-6.68,10.16
478,WB,5/28/2015 8:25:58.994,2,588,3,64.70,22.35,22.45,-1.01,11.68
479,WB,5/28/2015 8:25:59.826,2,583,2,66.23,0.71,0.83,-17.48,8.43
480,WB,5/28/2015 8:26:58.671,2,583,2,57.58,58.76,58.84,-10.42,8.57
481,WB,5/28/2015 8:27:01.472,2,583,2,62.29,2.70,2.80,-17.68,8.06
482,WB,5/28/2015 8:27:02.695,2,583,2,65.33,1.13,1.22,-11.97,8.93
483,WB,5/28/2015 8:27:17.704,2,583,2,66.49,14.92,15.01,-16.10,8.51
484,WB,5/28/2015 8:27:19.606,2,588,3,64.70,1.81,1.90,1.03,11.55
485,WB,5/28/2015 8:27:20.789,2,588,3,64.82,1.06,1.18,-0.00,11.87
486,WB,5/28/2015 8:28:35.977,2,583,2,59.63,75.06,75.19,-5.28,8.67
487,WB,5/28/2015 8:28:40.930,2,583,2,61.49,4.85,4.95,-10.42,8.58
488,EB 2,5/28/2015 8:28:57.012,2,600,5,63.71,186.50,186.61,0.00,14.02
489,EB 2,5/28/2015 8:28:58.855,2,588,3,62.06,1.69,1.84,-1.03,10.19
490,WB,5/28/2015 8:29:40.698,2,583,2,60.27,59.67,59.77,0.00,8.38
491,WB,5/28/2015 8:29:50.334,2,583,2,71.15,9.54,9.64,-20.40,8.93
492,WB,5/28/2015 8:29:56.294,2,600,5,64.45,5.87,5.96,-0.91,12.82
493,WB,5/28/2015 8:29:58.600,2,600,5,69.38,2.17,2.31,-4.07,14.18
494,WB,5/28/2015 8:31:52.912,2,583,2,67.57,114.17,114.31,-22.17,7.61
495,WB,5/28/2015 8:31:54.618,2,583,2,65.58,1.63,1.71,-14.47,9.89
496,WB,5/28/2015 8:32:23.195,2,583,2,60.27,28.47,28.58,0.00,8.45
497,WB,5/28/2015 8:33:16.468,2,592,4,62.41,53.18,53.27,1.54,20.83
498,WB,5/28/2015 8:33:18.090,2,583,2,62.99,1.39,1.62,-12.53,8.49
499,WB,5/28/2015 8:33:20.255,2,583,2,55.21,2.07,2.16,-10.82,8.57
500,EB 2,5/28/2015 8:34:52.867,3,584,2,62.41,353.90,354.01,0.00,8.88,12.47
501,EB 2,5/28/2015 8:34:53.488,2,583,2,65.58,0.39,0.62,-8.48,8.58
502,EB 2,5/28/2015 8:34:55.292,2,588,3,64.32,1.71,1.80,6.07,11.71
503,EB 2,5/28/2015 8:34:56.960,2,583,2,66.63,1.54,1.67,-8.50,8.98
504,WB,5/28/2015 8:35:05.745,2,588,3,59.63,105.38,105.49,-2.35,11.74
505,WB,5/28/2015 8:35:30.671,5,613,9,61.72,24.79,24.93,2.49,11.16,4.06,18.97,3.92
506,WB,5/28/2015 8:36:30.125,8,636,13,58.08,59.04,59.45,0.93,13.62,6.18,4.41,28.26,5.00,4.10,3.62
507,WB,5/28/2015 8:36:50.564,3,589,3,57.48,19.68,20.44,-3.27,11.62,18.00
508,WB,5/28/2015 8:37:04.595,2,583,2,63.23,13.68,14.03,-4.77,9.18
509,WB,5/28/2015 8:37:21.912,2,583,2,62.88,17.22,17.32,-17.53,7.78
510,WB,5/28/2015 8:37:29.557,2,583,2,67.70,7.56,7.65,-12.82,9.28
511,WB,5/28/2015 8:38:05.805,3,601,6,53.03,36.15,36.25,2.72,17.90,4.15
512,EB 2,5/28/2015 8:38:50.057,2,583,2,71.00,233.01,233.10,-10.34,8.92
513,EB 2,5/28/2015 8:38:53.238,2,583,2,66.63,3.09,3.18,-6.28,8.15
514,WB,5/28/2015 8:39:40.638,2,583,2,67.43,94.55,94.83,-17.99,8.64
515,WB,5/28/2015 8:39:46.244,2,588,3,63.71,5.52,5.61,2.01,11.31
516,WB,5/28/2015 8:40:38.914,2,600,5,61.83,52.55,52.67,2.49,12.56
517,WB,5/28/2015 8:41:34.503,2,583,2,66.23,55.45,55.59,-11.71,8.48
518,WB,5/28/2015 8:42:00.785,2,583,2,61.49,26.19,26.28,-10.78,8.29
519,WB,5/28/2015 8:42:37.274,2,583,2,66.89,36.40,36.49,0.00,8.35
520,WB,5/28/2015 8:43:00.970,5,613,9,57.98,23.61,23.70,-0.65,17.71,4.60,26.25,4.18
521,WB,5/28/2015 8:43:02.515,2,583,2,60.38,0.93,1.55,-6.54,8.70
522,WB,5/28/2015 8:43:25.886,2,583,2,59.74,23.27,23.37,-9.95,9.13
523,WB,5/28/2015 8:43:49.852,2,600,5,68.12,23.86,23.97,-1.97,13.98
524,WB,5/28/2015 8:43:51.862,2,583,2,69.53,1.87,2.01,-18.95,8.25
525,WB,5/28/2015 8:44:17.207,5,613,9,56.99,25.26,25.34,1.16,11.63,4.09,22.95,3.90
526,WB,5/28/2015 8:44:17.815,3,593,4,54.23,0.10,0.61,8.65,20.37,3.87
527,WB,5/28/2015 8:45:25.371,4,610,8,60.93,67.26,67.56,-2.17,12.97,14.58,4.16
528,WB,5/28/2015 8:45:28.804,2,588,3,64.08,3.08,3.43,1.97,11.77
529,WB,5/28/2015 8:45:34.035,2,583,2,59.53,5.11,5.23,-1.96,9.38
530,WB,5/28/2015 8:45:35.427,2,583,2,60.17,1.28,1.39,-3.04,9.33
531,WB,5/28/2015 8:46:05.866,2,583,2,60.38,30.33,30.44,-7.24,9.15
532,WB,5/28/2015 8:46:30.031,2,583,2,61.83,24.06,24.17,-11.20,8.98
533,WB,5/28/2015 8:46:36.219,2,583,2,60.27,6.09,6.19,-11.01,8.47
534,WB,5/28/2015 8:46:36.970,2,583,2,59.84,0.65,0.75,-7.96,9.23
535,WB,5/28/2015 8:46:38.513,2,600,5,61.04,1.44,1.54,-5.20,13.15
536,WB,5/28/2015 8:46:57.352,2,583,2,64.08,18.69,18.84,-1.27,9.03
537,WB,5/28/2015 8:47:53.001,2,600,5,67.84,55.55,55.65,6.05,13.81
538,WB,5/28/2015 8:48:07.454,2,588,3,62.18,14.31,14.45,-5.09,10.20
539,WB,5/28/2015 8:48:13.249,2,583,2,61.38,5.68,5.79,-1.10,9.15
540,WB,5/28/2015 8:48:35.725,2,583,2,61.15,22.37,22.48,-6.67,8.86
541,WB,5/28/2015 8:49:20.735,4,610,8,63.71,44.91,45.01,-2.98,12.70,17.08,4.04
542,WB,5/28/2015 8:49:27.228,2,583,2,62.18,6.13,6.49,-21.27,8.48
543,WB,5/28/2015 8:50:02.383,2,583,2,78.30,35.06,35.16,-24.82,8.96
544,EB 2,5/28/2015 8:50:04.531,2,588,3,62.64,671.21,671.29,8.09,10.88
545,WB,5/28/2015 8:50:45.712,2,583,2,65.07,43.25,43.33,-16.06,8.71
546,WB,5/28/2015 8:50:46.686,2,588,3,63.83,0.88,0.97,-1.98,11.42
547,WB,5/28/2015 8:51:02.731,3,601,6,63.71,15.92,16.04,-4.52,17.93,4.30
548,WB,5/28/2015 8:51:05.663,2,583,2,62.06,2.70,2.93,-14.19,8.56
549,WB,5/28/2015 8:51:09.198,2,583,2,63.71,3.44,3.54,-8.08,9.61
550,WB,5/28/2015 8:51:30.393,3,601,6,58.49,21.09,21.19,1.77,16.04,4.07
551,WB,5/28/2015 8:51:58.276,2,583,2,59.74,27.65,27.88,-4.43,8.33
552,WB,5/28/2015 8:51:59.517,2,600,5,61.60,1.15,1.24,-4.40,13.73
