Data File:,'13211515 EB 1 6599.rdf'
Site Code:,'13211515 EB 1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
257,EB 1,5/28/2015 8:08:39.720,3,605,8,62.06,42.15,42.24,-1.87,12.40,20.65
258,EB 1,5/28/2015 8:10:03.747,2,600,5,61.38,83.66,84.03,-4.19,14.26
259,EB 1,5/28/2015 8:10:08.282,2,583,2,65.71,4.38,4.54,-0.00,7.98
260,EB 1,5/28/2015 8:10:16.472,2,600,5,59.42,8.11,8.19,-4.39,12.35
261,EB 1,5/28/2015 8:10:39.589,2,600,5,55.85,22.98,23.12,0.00,14.10
262,EB 1,5/28/2015 8:10:54.047,2,583,2,60.06,14.29,14.46,0.00,9.42
263,EB 1,5/28/2015 8:11:53.387,2,583,2,54.76,59.23,59.34,-0.00,8.71
264,EB 1,5/28/2015 8:11:59.025,2,600,5,55.30,5.53,5.64,-2.94,14.87
265,EB 1,5/28/2015 8:12:14.804,2,583,2,61.38,15.60,15.78,6.27,9.85
266,EB 1,5/28/2015 8:12:45.931,2,583,2,62.06,31.02,31.13,7.03,9.08
267,EB 1,5/28/2015 8:13:13.774,2,583,2,62.76,27.74,27.84,-0.00,8.76
268,EB 1,5/28/2015 8:13:17.438,2,583,2,62.76,3.57,3.66,0.00,8.76
269,EB 1,5/28/2015 8:15:02.591,2,583,2,57.58,105.06,105.15,0.00,9.28
270,EB 1,5/28/2015 8:15:27.473,2,583,2,62.76,24.77,24.88,0.00,9.57
271,EB 1,5/28/2015 8:15:42.245,2,583,2,52.69,14.67,14.77,-0.00,9.62
272,EB 1,5/28/2015 8:15:57.951,2,583,2,56.99,15.58,15.71,0.00,9.00
273,EB 1,5/28/2015 8:16:00.770,2,583,2,56.99,2.71,2.82,-5.52,8.68
274,EB 1,5/28/2015 8:16:02.125,2,583,2,56.42,1.25,1.35,-4.92,9.44
275,EB 1,5/28/2015 8:17:12.939,2,583,2,61.38,70.70,70.81,-6.22,9.61
276,EB 1,5/28/2015 8:17:17.480,2,588,3,64.95,4.43,4.54,-6.08,11.62
277,EB 1,5/28/2015 8:18:00.085,2,583,2,56.99,42.48,42.60,0.00,9.12
278,EB 1,5/28/2015 8:18:15.323,2,600,5,60.06,15.13,15.24,0.00,13.10
279,EB 1,5/28/2015 8:18:30.548,2,600,5,61.38,15.08,15.23,0.00,13.45
280,EB 1,5/28/2015 8:18:47.400,2,588,3,59.42,16.70,16.85,4.60,12.16
281,EB 1,5/28/2015 8:19:20.687,2,588,3,62.06,33.15,33.29,-0.00,10.93
282,EB 1,5/28/2015 8:19:22.580,8,636,13,59.42,1.77,1.89,-0.78,10.28,8.31,4.52,19.62,4.24,19.16,4.16
283,EB 1,5/28/2015 8:19:27.450,2,583,2,62.06,4.07,4.87,0.00,8.93
284,EB 1,5/28/2015 8:20:30.220,2,583,2,64.95,62.67,62.77,-7.36,9.61
285,EB 1,5/28/2015 8:20:53.187,2,583,2,60.71,22.87,22.97,0.00,9.20
286,EB 1,5/28/2015 8:21:05.414,2,588,3,63.47,12.12,12.23,-6.56,10.07
287,EB 1,5/28/2015 8:21:07.077,2,583,2,57.58,1.55,1.66,-5.19,9.51
288,EB 1,5/28/2015 8:21:24.698,2,588,3,75.48,17.51,17.62,0.00,10.14
289,EB 1,5/28/2015 8:22:19.711,3,601,6,58.18,54.92,55.01,0.00,15.38,4.69
290,EB 1,5/28/2015 8:22:49.474,2,583,2,58.79,29.53,29.76,-10.96,9.44
291,EB 1,5/28/2015 8:22:57.173,2,588,3,61.38,7.59,7.70,-5.50,10.85
292,EB 1,5/28/2015 8:23:33.501,2,583,2,62.76,36.21,36.33,-0.00,8.90
293,EB 1,5/28/2015 8:24:27.767,2,600,5,59.42,54.17,54.27,-3.72,14.57
294,EB 1,5/28/2015 8:25:04.963,2,583,2,56.99,37.03,37.20,-10.59,8.91
295,EB 1,5/28/2015 8:25:55.075,4,610,8,58.79,50.01,50.11,-1.12,13.83,26.73,6.31
296,EB 1,5/28/2015 8:26:04.747,2,600,5,62.06,9.13,9.67,-4.67,13.23
297,EB 1,5/28/2015 8:26:21.676,2,583,2,64.20,16.78,16.93,0.00,9.79
298,EB 1,5/28/2015 8:26:54.994,4,608,8,67.29,33.21,33.32,0.00,11.96,4.35,30.87
299,EB 1,5/28/2015 8:27:33.901,2,583,2,58.18,38.43,38.91,0.00,9.69
300,EB 1,5/28/2015 8:27:35.381,2,583,2,64.95,1.37,1.48,0.00,9.21
301,EB 1,5/28/2015 8:29:04.279,2,583,2,53.19,88.80,88.90,0.00,9.09
302,EB 1,5/28/2015 8:29:11.510,2,583,2,56.99,7.12,7.23,-0.00,9.43
303,EB 1,5/28/2015 8:30:17.280,2,600,5,64.95,65.66,65.77,-5.21,13.56
304,EB 1,5/28/2015 8:30:55.210,2,583,2,60.06,37.79,37.93,-0.00,9.35
305,EB 1,5/28/2015 8:32:00.660,2,583,2,58.18,65.34,65.45,-5.91,8.61
306,EB 1,5/28/2015 8:32:33.807,2,588,3,55.85,33.05,33.15,4.60,10.10
307,EB 1,5/28/2015 8:34:58.603,3,584,2,64.20,144.67,144.80,-3.12,9.09,12.75
308,EB 1,5/28/2015 8:34:59.877,6,618,10,49.43,1.04,1.27,0.00,12.27,4.45,32.44,4.26,4.04
309,EB 1,5/28/2015 8:35:12.599,2,583,2,57.58,11.93,12.72,0.00,9.09
310,EB 1,5/28/2015 8:35:23.613,2,583,2,58.18,10.91,11.01,5.48,9.58
311,EB 1,5/28/2015 8:37:11.332,2,583,2,56.99,107.61,107.72,-5.44,8.80
312,EB 1,5/28/2015 8:37:16.282,2,583,2,61.38,4.84,4.95,0.00,9.10
313,EB 1,5/28/2015 8:37:18.715,2,583,2,62.06,2.33,2.43,-0.00,8.73
314,EB 1,5/28/2015 8:38:12.745,2,583,2,71.61,53.93,54.03,0.00,8.62
315,EB 1,5/28/2015 8:38:29.789,2,583,2,70.70,16.96,17.04,0.00,8.66
316,EB 1,5/28/2015 8:38:56.573,5,613,9,55.85,26.70,26.78,-0.85,12.75,4.40,31.54,4.16
317,EB 1,5/28/2015 8:39:12.427,2,588,3,61.38,15.20,15.85,0.00,12.07
318,EB 1,5/28/2015 8:39:17.504,2,583,2,62.76,4.94,5.08,-13.08,9.60
319,EB 1,5/28/2015 8:40:50.386,2,588,3,66.49,92.78,92.88,0.00,11.14
320,EB 1,5/28/2015 8:41:18.744,2,583,2,67.29,28.24,28.36,-8.07,9.74
321,EB 1,5/28/2015 8:41:20.595,3,605,8,55.30,1.75,1.85,0.00,12.62,21.49
322,EB 1,5/28/2015 8:41:44.418,2,583,2,58.79,23.40,23.82,6.21,8.73
323,EB 1,5/28/2015 8:42:02.306,2,583,2,62.06,17.79,17.89,-0.00,9.00
324,EB 1,5/28/2015 8:42:08.003,2,583,2,61.38,5.60,5.70,7.48,8.25
325,EB 1,5/28/2015 8:42:17.166,2,600,5,63.47,9.07,9.16,-5.22,12.64
326,EB 1,5/28/2015 8:42:19.229,2,583,2,64.20,1.93,2.06,0.00,8.69
327,EB 1,5/28/2015 8:42:59.114,2,583,2,59.42,39.79,39.89,6.39,8.76
328,EB 1,5/28/2015 8:43:02.169,2,588,3,61.38,2.95,3.05,12.23,10.27
329,EB 1,5/28/2015 8:43:16.512,2,583,2,61.38,14.23,14.34,-6.13,9.74
330,EB 1,5/28/2015 8:43:26.866,2,583,2,62.06,10.25,10.35,0.00,9.33
331,EB 1,5/28/2015 8:43:56.416,2,583,2,55.85,29.45,29.55,-0.00,8.88
332,EB 1,5/28/2015 8:43:59.717,2,583,2,63.47,3.19,3.30,-6.78,9.73
333,EB 1,5/28/2015 8:44:14.104,2,588,3,65.71,14.28,14.39,0.00,10.66
334,EB 1,5/28/2015 8:45:14.528,2,588,3,65.71,60.31,60.42,0.00,10.24
335,EB 1,5/28/2015 8:45:26.702,2,583,2,57.58,12.07,12.17,0.00,8.78
336,EB 1,5/28/2015 8:45:38.843,2,583,2,49.87,12.04,12.14,3.64,9.07
337,EB 1,5/28/2015 8:46:03.942,2,583,2,57.58,24.98,25.10,5.75,8.86
338,EB 1,5/28/2015 8:46:41.507,2,588,3,69.82,37.46,37.56,-8.15,10.77
339,EB 1,5/28/2015 8:50:01.793,3,605,8,50.78,200.18,200.29,-0.00,12.98,19.69
340,EB 1,5/28/2015 8:50:05.795,2,588,3,56.99,3.56,4.00,0.00,10.59
341,EB 1,5/28/2015 8:50:09.364,2,600,5,53.71,3.44,3.57,-3.00,13.35
342,EB 1,5/28/2015 8:50:47.793,2,588,3,61.38,38.26,38.43,0.00,10.68
343,EB 1,5/28/2015 8:51:12.722,2,600,5,64.95,24.81,24.93,-4.96,14.25
344,EB 1,5/28/2015 8:52:10.874,2,583,2,60.06,58.00,58.15,-6.44,8.70
345,EB 1,5/28/2015 8:53:36.234,5,613,9,62.76,85.26,85.36,1.42,16.27,4.74,20.48,4.51
346,EB 1,5/28/2015 8:54:17.594,2,600,5,64.20,40.86,41.36,0.00,13.31
347,EB 1,5/28/2015 8:54:20.167,2,600,5,60.71,2.43,2.57,4.08,14.66
348,EB 1,5/28/2015 8:54:30.720,2,600,5,63.47,10.39,10.55,-9.49,13.69
349,EB 1,5/28/2015 8:54:34.967,2,588,3,63.47,4.10,4.25,-6.43,10.27
350,EB 1,5/28/2015 8:56:58.664,2,583,2,55.30,143.59,143.70,0.00,9.03
351,EB 1,5/28/2015 8:57:24.045,2,588,3,62.06,25.27,25.38,0.00,11.40
352,EB 1,5/28/2015 8:58:08.583,2,583,2,58.18,44.41,44.54,0.00,9.81
353,EB 1,5/28/2015 8:58:36.241,2,588,3,53.19,27.54,27.66,-6.56,11.72
354,EB 1,5/28/2015 8:59:11.820,2,600,5,69.82,35.43,35.58,0.00,14.25
355,EB 1,5/28/2015 8:59:37.921,2,583,2,58.18,25.96,26.10,0.00,8.81
356,EB 1,5/28/2015 8:59:57.198,3,589,3,57.58,19.17,19.28,0.00,11.07,12.68
357,EB 1,5/28/2015 9:00:34.158,2,583,2,62.76,36.68,36.96,-7.08,9.02
358,EB 1,5/28/2015 9:00:45.757,2,583,2,58.79,11.50,11.60,-5.31,9.90
359,EB 1,5/28/2015 9:02:25.463,2,600,5,54.76,99.59,99.71,0.00,12.53
360,EB 1,5/28/2015 9:02:41.897,2,588,3,50.32,16.28,16.43,0.00,10.65
361,EB 1,5/28/2015 9:03:40.709,5,613,9,50.78,58.67,58.81,-1.21,11.70,4.32,32.92,6.16
362,EB 1,5/28/2015 9:05:07.127,2,588,3,59.42,85.67,86.42,0.00,11.36
363,EB 1,5/28/2015 9:05:14.541,2,600,5,53.19,7.28,7.41,-3.01,12.94
364,EB 1,5/28/2015 9:05:49.867,2,588,3,65.71,35.16,35.33,-0.00,11.44
365,EB 1,5/28/2015 9:06:17.155,4,608,8,53.71,27.17,27.29,0.00,15.92,4.51,12.78
366,EB 1,5/28/2015 9:06:37.757,2,583,2,54.23,20.18,20.60,4.79,8.87
367,EB 1,5/28/2015 9:06:43.544,2,583,2,62.06,5.68,5.79,6.97,9.15
368,EB 1,5/28/2015 9:08:00.695,2,583,2,70.70,77.05,77.15,0.00,8.89
369,EB 1,5/28/2015 9:08:03.236,2,600,5,52.69,2.46,2.54,0.00,15.57
370,EB 1,5/28/2015 9:08:12.074,2,583,2,66.49,8.64,8.84,-8.38,9.05
371,EB 1,5/28/2015 9:08:34.129,3,605,8,55.85,21.96,22.05,-1.40,12.18,20.15
372,EB 1,5/28/2015 9:08:38.387,2,583,2,58.79,3.86,4.26,0.00,9.22
373,EB 1,5/28/2015 9:09:56.237,2,583,2,53.71,77.74,77.85,0.00,9.40
374,EB 1,5/28/2015 9:11:07.777,2,583,2,57.58,71.42,71.54,5.71,8.92
375,EB 1,5/28/2015 9:11:09.712,2,588,3,58.79,1.83,1.93,-4.41,11.91
376,EB 1,5/28/2015 9:11:38.038,2,583,2,67.29,28.19,28.33,0.00,9.25
377,EB 1,5/28/2015 9:11:56.678,2,588,3,62.76,18.55,18.64,-6.05,10.56
378,EB 1,5/28/2015 9:12:07.788,2,600,5,60.06,10.99,11.11,-4.29,13.06
379,EB 1,5/28/2015 9:12:34.339,2,588,3,61.38,26.40,26.55,-5.78,10.33
380,EB 1,5/28/2015 9:13:12.765,2,588,3,54.76,38.31,38.43,0.00,12.18
381,EB 1,5/28/2015 9:14:11.189,2,583,2,54.76,58.27,58.42,-0.00,8.53
382,EB 1,5/28/2015 9:14:20.107,2,600,5,57.58,8.81,8.92,-3.79,13.02
383,EB 1,5/28/2015 9:14:27.937,2,583,2,55.85,7.68,7.83,0.00,9.12
384,EB 1,5/28/2015 9:14:57.269,3,605,8,54.76,29.22,29.33,-3.90,13.02,18.75
385,EB 1,5/28/2015 9:15:14.837,2,588,3,55.85,17.17,17.57,0.00,10.68
386,EB 1,5/28/2015 9:15:29.322,2,581,1,56.99,14.35,14.48,0.00,5.69
387,EB 1,5/28/2015 9:16:29.806,2,600,5,56.42,60.42,60.48,-3.77,12.33
388,EB 1,5/28/2015 9:16:34.160,2,583,2,55.85,4.20,4.35,5.29,8.77
389,EB 1,5/28/2015 9:16:40.542,3,605,8,66.49,6.28,6.38,-2.91,13.14,12.96
390,EB 1,5/28/2015 9:16:45.411,2,583,2,68.12,4.60,4.87,8.73,9.68
391,EB 1,5/28/2015 9:17:49.479,2,583,2,58.79,63.97,64.07,-6.04,8.70
392,EB 1,5/28/2015 9:18:56.854,2,583,2,59.42,67.27,67.37,0.00,9.51
393,EB 1,5/28/2015 9:19:02.217,2,583,2,56.42,5.25,5.36,0.00,9.27
394,EB 1,5/28/2015 9:19:04.032,3,605,8,61.38,1.70,1.82,-1.99,13.57,16.25
395,EB 1,5/28/2015 9:19:07.583,2,583,2,64.95,3.22,3.55,0.00,8.65
396,EB 1,5/28/2015 9:20:20.573,2,600,5,66.49,72.90,72.99,-5.70,13.31
397,EB 1,5/28/2015 9:20:53.892,2,583,2,66.49,33.18,33.32,-25.98,8.46
398,EB 1,5/28/2015 9:21:18.879,2,600,5,56.42,24.90,24.99,-3.69,12.57
399,EB 1,5/28/2015 9:22:04.812,2,583,2,65.71,45.78,45.93,0.00,9.39
400,EB 1,5/28/2015 9:22:46.349,2,588,3,65.71,41.44,41.54,6.70,11.33
401,EB 1,5/28/2015 9:23:08.270,2,600,5,31.20,21.80,21.92,-5.88,14.77
402,EB 1,5/28/2015 9:24:02.223,2,588,3,64.20,53.62,53.95,-5.58,12.24
403,EB 1,5/28/2015 9:25:14.855,2,583,2,59.42,72.50,72.63,-0.00,9.45
404,EB 1,5/28/2015 9:27:11.689,2,583,2,64.20,116.73,116.83,-7.81,8.74
405,EB 1,5/28/2015 9:27:24.473,2,588,3,64.95,12.69,12.78,-6.82,10.37
406,EB 1,5/28/2015 9:27:30.178,2,583,2,63.47,5.60,5.71,0.00,8.93
407,EB 1,5/28/2015 9:29:08.180,2,600,5,61.38,97.91,98.00,-4.48,13.34
408,EB 1,5/28/2015 9:29:09.755,2,583,2,63.47,1.43,1.57,-6.88,9.59
409,EB 1,5/28/2015 9:29:16.213,2,588,3,61.38,6.35,6.46,-5.64,10.59
410,EB 1,5/28/2015 9:29:33.580,2,583,2,61.38,17.25,17.37,-6.35,9.41
411,EB 1,5/28/2015 9:30:06.812,3,605,8,60.71,33.13,33.23,-3.41,14.65,18.51
412,EB 1,5/28/2015 9:30:29.103,2,588,3,56.99,21.91,22.29,-4.50,10.63
413,EB 1,5/28/2015 9:30:50.761,2,588,3,64.20,21.53,21.66,5.81,12.17
414,EB 1,5/28/2015 9:32:30.552,2,583,2,64.20,99.66,99.79,0.00,9.10
415,EB 1,5/28/2015 9:32:52.139,4,610,8,61.38,21.49,21.59,0.00,18.73,31.45,4.48
416,EB 1,5/28/2015 9:33:03.385,2,583,2,58.18,10.64,11.25,6.04,8.70
417,EB 1,5/28/2015 9:33:14.416,2,583,2,62.06,10.93,11.03,-20.17,8.89
418,EB 1,5/28/2015 9:35:27.391,2,583,2,69.82,132.88,132.97,-9.69,9.06
419,EB 1,5/28/2015 9:35:29.252,2,583,2,67.29,1.77,1.86,-8.19,9.59
420,EB 1,5/28/2015 9:36:00.953,2,600,5,54.23,31.60,31.70,0.00,14.97
421,EB 1,5/28/2015 9:36:46.184,2,588,3,61.38,45.04,45.23,-5.10,11.71
422,EB 1,5/28/2015 9:37:03.288,2,583,2,58.18,16.97,17.10,-5.51,9.23
423,EB 1,5/28/2015 9:37:21.478,2,583,2,41.37,18.08,18.19,2.15,8.77
424,EB 1,5/28/2015 9:37:43.231,2,583,2,59.42,21.61,21.75,0.00,8.81
425,EB 1,5/28/2015 9:38:19.827,2,583,2,62.06,36.50,36.60,0.00,9.73
426,EB 1,5/28/2015 9:38:51.668,2,583,2,50.78,31.73,31.84,-3.77,8.99
427,EB 1,5/28/2015 9:39:03.721,2,600,5,62.76,11.93,12.05,0.00,12.34
428,EB 1,5/28/2015 9:39:05.929,2,583,2,62.06,2.07,2.21,7.30,8.75
429,EB 1,5/28/2015 9:39:36.176,2,583,2,57.58,30.15,30.25,5.30,9.61
430,EB 1,5/28/2015 9:40:33.197,2,600,5,60.06,56.91,57.02,-0.00,17.48
431,EB 1,5/28/2015 9:40:40.276,2,600,5,62.06,6.88,7.08,-4.84,12.76
432,EB 1,5/28/2015 9:40:51.096,2,588,3,55.30,10.68,10.82,-4.01,10.91
433,EB 1,5/28/2015 9:41:36.786,2,583,2,51.72,45.56,45.69,0.00,9.83
434,EB 1,5/28/2015 9:41:40.930,2,588,3,53.19,4.01,4.14,-3.24,12.03
435,EB 1,5/28/2015 9:41:50.357,3,601,6,59.42,9.27,9.43,0.00,18.77,4.66
436,EB 1,5/28/2015 9:42:04.343,2,600,5,70.70,13.72,13.99,-13.54,13.20
437,EB 1,5/28/2015 9:42:07.620,2,588,3,52.69,3.15,3.28,-3.79,10.00
438,EB 1,5/28/2015 9:42:23.278,2,583,2,64.20,15.53,15.66,-7.35,9.29
439,EB 1,5/28/2015 9:42:41.867,2,592,4,60.71,18.49,18.59,-2.70,21.44
440,EB 1,5/28/2015 9:43:53.743,2,583,2,58.18,71.63,71.88,-17.13,8.65
441,EB 1,5/28/2015 9:43:56.792,2,600,5,55.30,2.95,3.05,0.00,13.25
442,EB 1,5/28/2015 9:45:07.839,2,588,3,49.00,70.88,71.05,0.00,11.95
443,EB 1,5/28/2015 9:46:49.163,2,600,5,62.06,101.16,101.32,0.00,16.33
444,EB 1,5/28/2015 9:47:08.026,2,583,2,54.23,18.68,18.86,4.89,8.69
445,EB 1,5/28/2015 9:47:29.399,2,583,2,53.19,21.26,21.37,0.00,8.86
446,EB 1,5/28/2015 9:47:35.956,2,583,2,60.06,6.44,6.56,0.00,9.16
447,EB 1,5/28/2015 9:47:39.512,2,588,3,54.76,3.45,3.56,-3.55,11.97
448,EB 1,5/28/2015 9:47:54.179,3,605,8,58.18,14.52,14.67,0.00,13.06,17.44
449,EB 1,5/28/2015 9:48:21.670,2,588,3,68.12,27.13,27.49,-8.03,10.15
450,EB 1,5/28/2015 9:50:50.833,2,583,2,65.71,149.06,149.16,0.00,9.60
451,EB 1,5/28/2015 9:51:51.192,2,588,3,55.30,60.26,60.36,-4.03,10.85
452,EB 1,5/28/2015 9:51:57.310,2,583,2,53.19,5.98,6.12,0.00,9.89
453,EB 1,5/28/2015 9:52:38.026,3,605,8,58.79,40.59,40.72,0.00,15.74,32.77
454,EB 1,5/28/2015 9:52:44.031,2,600,5,56.99,5.44,6.00,-3.63,13.19
455,EB 1,5/28/2015 9:53:55.756,2,583,2,54.76,71.57,71.73,0.00,9.59
456,EB 1,5/28/2015 9:54:07.845,2,600,5,60.71,11.97,12.09,0.00,12.33
457,EB 1,5/28/2015 9:54:35.555,2,600,5,58.79,27.57,27.71,-2.84,18.50
458,EB 1,5/28/2015 9:54:41.676,2,583,2,62.06,5.91,6.12,-6.40,9.65
459,EB 1,5/28/2015 9:54:43.078,2,583,2,62.06,1.30,1.40,-6.97,8.85
460,EB 1,5/28/2015 9:54:50.155,2,583,2,61.38,6.98,7.08,0.00,8.70
461,EB 1,5/28/2015 9:55:54.890,2,583,2,62.06,64.64,64.73,0.00,9.47
462,EB 1,5/28/2015 9:56:02.904,2,588,3,60.71,7.91,8.01,-0.00,12.26
463,EB 1,5/28/2015 9:56:56.252,2,583,2,69.82,53.21,53.35,-0.00,8.77
464,EB 1,5/28/2015 9:57:15.056,4,608,8,55.30,18.72,18.80,0.94,15.19,4.39,28.21
465,EB 1,5/28/2015 9:57:18.174,5,627,11,60.06,2.53,3.12,-0.83,13.06,21.83,9.83,22.21
466,EB 1,5/28/2015 9:57:25.501,2,583,2,71.61,6.56,7.33,0.00,8.92
467,EB 1,5/28/2015 9:57:55.618,3,589,3,55.85,30.03,30.12,0.00,11.85,18.66
468,EB 1,5/28/2015 9:58:19.978,2,588,3,63.47,23.99,24.36,-6.14,10.75
469,EB 1,5/28/2015 9:59:58.076,2,583,2,77.58,97.98,98.10,-12.56,9.56
470,EB 1,5/28/2015 10:00:01.411,2,583,2,56.42,3.25,3.33,0.00,8.79
471,EB 1,5/28/2015 10:00:34.630,2,583,2,60.06,33.11,33.22,6.00,9.63
472,EB 1,5/28/2015 10:01:13.950,2,583,2,58.79,39.21,39.32,-5.71,9.20
473,EB 1,5/28/2015 10:01:48.296,2,583,2,72.54,34.24,34.35,-10.20,9.64
474,EB 1,5/28/2015 10:01:50.712,2,583,2,55.30,2.33,2.42,0.00,7.84
475,EB 1,5/28/2015 10:02:31.927,2,588,3,58.18,41.12,41.21,0.00,12.25
476,EB 1,5/28/2015 10:03:22.047,5,613,9,52.20,49.98,50.12,-1.24,12.39,4.55,33.14,8.41
477,EB 1,5/28/2015 10:03:24.798,2,583,2,55.30,1.98,2.75,-4.85,9.01
478,EB 1,5/28/2015 10:03:32.116,3,601,6,54.23,7.21,7.32,-1.83,17.94,4.67
479,EB 1,5/28/2015 10:04:48.696,2,588,3,54.23,76.29,76.58,0.00,10.95
480,EB 1,5/28/2015 10:05:11.724,2,588,3,63.47,22.89,23.03,-6.07,10.88
481,EB 1,5/28/2015 10:05:43.550,2,583,2,68.12,31.71,31.83,-9.22,8.84
482,EB 1,5/28/2015 10:06:11.127,2,583,2,53.19,27.49,27.58,0.00,8.63
483,EB 1,5/28/2015 10:06:14.100,2,600,5,58.18,2.86,2.97,0.00,13.19
484,EB 1,5/28/2015 10:06:16.194,2,588,3,57.58,1.94,2.09,-4.06,12.15
485,EB 1,5/28/2015 10:06:21.969,2,588,3,60.06,5.63,5.78,4.94,11.71
486,EB 1,5/28/2015 10:06:57.990,2,583,2,57.58,35.89,36.02,-0.00,9.28
487,EB 1,5/28/2015 10:07:56.338,2,583,2,58.18,58.24,58.35,-6.04,8.42
488,EB 1,5/28/2015 10:09:19.968,2,588,3,53.71,83.53,83.63,-3.87,10.36
489,EB 1,5/28/2015 10:10:02.113,2,583,2,67.29,42.01,42.14,-8.79,8.95
490,EB 1,5/28/2015 10:10:04.020,2,583,2,53.71,1.82,1.91,-0.00,9.63
491,EB 1,5/28/2015 10:10:07.138,2,583,2,59.42,3.00,3.12,0.00,9.00
492,EB 1,5/28/2015 10:10:47.484,2,583,2,54.76,40.24,40.35,-0.00,8.71
493,EB 1,5/28/2015 10:10:56.299,2,588,3,55.85,8.71,8.81,-4.43,10.18
494,EB 1,5/28/2015 10:11:00.884,2,583,2,60.06,4.46,4.58,0.00,9.03
495,EB 1,5/28/2015 10:11:28.899,2,583,2,55.30,27.91,28.02,0.00,8.97
496,EB 1,5/28/2015 10:12:15.722,2,583,2,60.06,46.71,46.82,-5.80,9.66
497,EB 1,5/28/2015 10:14:15.219,3,589,3,59.42,119.39,119.50,0.00,10.91,17.62
498,EB 1,5/28/2015 10:14:51.312,2,583,2,64.20,35.77,36.09,0.00,8.76
499,EB 1,5/28/2015 10:15:26.100,2,583,2,60.71,34.69,34.79,0.00,8.74
500,EB 1,5/28/2015 10:15:38.906,2,583,2,60.71,12.71,12.81,0.00,9.26
501,EB 1,5/28/2015 10:15:51.800,2,600,5,54.76,12.79,12.89,-0.00,16.24
502,EB 1,5/28/2015 10:15:52.538,2,581,1,54.23,0.54,0.74,-9.56,4.32
503,EB 1,5/28/2015 10:16:53.181,3,601,6,52.69,60.59,60.64,-1.63,18.62,4.60
504,EB 1,5/28/2015 10:17:08.489,2,600,5,50.78,15.01,15.31,0.00,13.20
505,EB 1,5/28/2015 10:17:31.383,5,613,9,52.69,22.72,22.89,-0.72,10.17,4.48,33.44,4.21
506,EB 1,5/28/2015 10:17:49.839,2,588,3,57.58,17.78,18.46,4.19,12.16
507,EB 1,5/28/2015 10:18:06.658,2,583,2,59.42,16.68,16.82,6.16,9.08
508,EB 1,5/28/2015 10:20:15.713,2,588,3,58.79,128.95,129.05,0.00,10.80
509,EB 1,5/28/2015 10:20:38.705,2,583,2,63.47,22.87,22.99,-0.00,8.86
510,EB 1,5/28/2015 10:21:51.264,2,583,2,55.30,72.46,72.56,0.00,9.27
511,EB 1,5/28/2015 10:21:53.354,2,600,5,57.58,1.98,2.09,-3.45,14.31
512,EB 1,5/28/2015 10:22:26.215,2,583,2,62.76,32.69,32.86,7.70,8.58
513,EB 1,5/28/2015 10:23:08.777,2,600,5,57.58,42.47,42.56,-6.82,14.27
514,EB 1,5/28/2015 10:23:13.421,2,600,5,60.71,4.47,4.64,-4.30,13.46
515,EB 1,5/28/2015 10:25:18.694,2,600,5,65.71,125.12,125.27,-10.06,14.30
516,EB 1,5/28/2015 10:25:28.183,2,583,2,40.18,9.34,9.49,1.93,8.95
517,EB 1,5/28/2015 10:26:00.576,2,583,2,62.76,32.24,32.39,-7.13,8.95
518,EB 1,5/28/2015 10:26:02.937,2,588,3,66.49,2.26,2.36,-6.61,11.47
519,EB 1,5/28/2015 10:27:10.769,2,583,2,63.47,67.71,67.83,0.00,9.14
520,EB 1,5/28/2015 10:27:15.523,2,583,2,61.38,4.66,4.75,-6.72,8.89
521,EB 1,5/28/2015 10:28:07.507,2,583,2,56.99,51.88,51.98,-5.93,8.07
522,EB 1,5/28/2015 10:28:34.125,2,600,5,58.79,26.52,26.62,-3.92,13.41
523,EB 1,5/28/2015 10:29:05.267,2,583,2,58.18,30.99,31.14,5.91,8.89
524,EB 1,5/28/2015 10:29:16.080,2,583,2,60.06,10.71,10.81,-0.00,9.03
525,EB 1,5/28/2015 10:29:33.852,2,583,2,58.79,17.67,17.77,0.00,8.78
526,EB 1,5/28/2015 10:30:18.772,2,583,2,64.20,44.82,44.92,7.87,8.98
527,EB 1,5/28/2015 10:30:21.732,2,583,2,54.76,2.87,2.96,-0.00,8.76
528,EB 1,5/28/2015 10:30:23.760,2,583,2,62.76,1.92,2.03,0.00,8.56
529,EB 1,5/28/2015 10:30:58.898,2,583,2,56.42,35.05,35.14,0.00,8.79
530,EB 1,5/28/2015 10:31:06.160,2,592,4,64.20,7.16,7.26,-6.42,20.93
531,EB 1,5/28/2015 10:31:36.726,2,581,1,60.71,30.34,30.57,-10.67,5.42
532,EB 1,5/28/2015 10:32:45.377,2,583,2,52.20,68.59,68.65,0.00,9.25
533,EB 1,5/28/2015 10:32:47.231,2,600,5,50.32,1.73,1.85,-2.48,13.32
534,EB 1,5/28/2015 10:32:50.256,2,583,2,58.18,2.84,3.02,0.00,9.50
535,EB 1,5/28/2015 10:33:03.428,5,613,9,62.76,13.06,13.17,-1.92,21.12,4.58,30.81,9.82
536,EB 1,5/28/2015 10:33:44.948,2,583,2,49.00,40.80,41.52,0.00,8.26
