Data File:,'13211524 SB NB 2398N.rdf'
Site Code:,'17A SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
189,SB,6/11/2015 4:43:10.065,5,613,9,58.03,272.90,273.70,-0.66,15.27,4.24,34.59,4.02
190,NB,6/11/2015 4:44:15.023,2,583,2,78.12,101.82,102.51,-12.57,8.56
191,NB,6/11/2015 4:47:12.652,2,588,3,73.01,177.55,177.63,-8.09,10.87
192,SB,6/11/2015 4:47:23.517,3,605,8,62.67,252.77,253.45,0.81,13.40,27.00
193,NB,6/11/2015 4:48:25.704,2,588,3,79.09,72.95,73.05,-13.18,10.82
194,NB,6/11/2015 4:50:17.678,2,583,2,58.87,111.88,111.97,-0.69,9.65
195,SB,6/11/2015 4:50:22.011,5,614,9,61.72,178.06,178.49,1.30,10.26,8.00,4.35,31.52
196,SB,6/11/2015 4:50:22.700,2,581,1,72.07,0.09,0.69,-26.77,4.92
197,SB,6/11/2015 4:50:33.961,2,583,2,65.71,11.21,11.26,-7.20,8.91
198,SB,6/11/2015 4:51:48.047,5,613,9,62.15,73.99,74.09,3.07,19.07,4.46,19.89,4.12
199,SB,6/11/2015 4:51:52.837,3,601,6,62.06,4.27,4.79,-0.47,12.38,4.15
200,SB,6/11/2015 4:52:26.291,7,634,13,57.58,33.27,33.45,0.60,20.04,4.04,28.25,4.15,9.70,18.86
201,SB,6/11/2015 4:52:43.483,5,613,9,60.63,16.18,17.19,-0.48,20.11,4.32,30.79,5.18
202,NB,6/11/2015 4:53:36.965,4,610,8,55.10,199.18,199.29,-0.33,13.08,33.13,4.13
203,SB,6/11/2015 4:53:59.465,2,588,3,57.96,75.31,75.98,-3.84,11.50
204,SB,6/11/2015 4:54:17.552,3,593,4,61.38,17.95,18.09,0.63,20.04,4.28
205,NB,6/11/2015 4:54:33.570,2,600,5,61.89,55.98,56.61,-1.21,19.18
206,SB,6/11/2015 4:58:26.478,5,613,9,59.66,248.66,248.93,-0.60,13.43,4.17,29.93,10.00
207,NB,6/11/2015 4:59:16.332,5,613,9,62.41,282.55,282.76,0.95,15.68,4.37,36.21,4.35
208,SB,6/11/2015 4:59:27.439,7,634,13,61.55,60.30,60.96,0.00,12.40,4.26,29.65,3.91,8.64,18.64
209,SB,6/11/2015 4:59:33.199,6,618,10,59.74,4.90,5.76,-0.12,12.76,4.18,32.15,3.96,4.33
210,SB,6/11/2015 4:59:38.499,5,613,9,55.58,4.65,5.30,0.40,16.31,4.13,32.41,3.86
211,SB,6/11/2015 5:02:48.285,5,613,9,56.63,189.09,189.79,-0.40,18.62,4.20,17.76,4.03
212,SB,6/11/2015 5:03:20.504,7,634,13,59.66,31.68,32.22,0.18,12.32,4.40,29.80,3.81,8.61,18.70
213,NB,6/11/2015 5:03:59.808,2,583,2,84.47,282.83,283.48,-15.10,8.99
214,SB,6/11/2015 5:05:11.028,6,618,10,62.06,109.64,110.52,-0.67,12.16,4.24,33.42,3.82,4.42
215,SB,6/11/2015 5:06:46.343,7,633,13,61.21,94.67,95.31,0.00,13.86,21.20,9.70,22.15,9.53,22.12
216,NB,6/11/2015 5:09:29.257,2,583,2,63.83,329.38,329.45,-6.90,8.53
217,NB,6/11/2015 5:10:50.411,2,600,5,65.71,81.06,81.15,-1.45,19.14
218,NB,6/11/2015 5:11:17.858,7,633,13,64.57,27.25,27.45,0.09,12.98,21.74,9.77,22.08,9.79,22.32
219,SB,6/11/2015 5:13:03.397,5,613,9,60.88,375.95,377.05,0.17,18.51,4.36,17.54,3.84
220,NB,6/11/2015 5:13:14.738,3,605,8,63.47,115.84,116.88,0.66,19.03,32.71
221,NB,6/11/2015 5:15:49.650,2,583,2,64.57,154.36,154.91,-5.87,8.91
222,NB,6/11/2015 5:17:43.188,3,601,6,64.29,113.44,113.54,1.13,18.92,4.48
223,NB,6/11/2015 5:20:36.158,6,618,10,59.66,172.72,172.97,-1.24,16.35,4.70,31.20,4.41,4.14
224,NB,6/11/2015 5:20:46.519,4,608,8,61.72,9.67,10.36,-0.17,14.36,4.36,27.44
225,NB,6/11/2015 5:22:14.612,8,636,13,58.49,87.58,88.09,-0.09,10.37,8.01,4.59,18.49,4.05,20.34,4.10
226,NB,6/11/2015 5:22:18.175,2,592,4,63.56,2.76,3.56,0.40,21.27
227,SB,6/11/2015 5:23:25.630,2,583,2,71.49,621.74,622.23,-9.20,8.98
228,NB,6/11/2015 5:24:25.613,5,627,11,64.48,127.21,127.44,-0.13,13.00,21.86,9.11,22.07
229,NB,6/11/2015 5:25:12.640,2,600,5,64.20,46.33,47.03,-4.56,16.82
230,SB,6/11/2015 5:25:54.053,2,583,2,70.26,148.34,148.42,-8.43,7.99
231,NB,6/11/2015 5:28:18.940,5,613,9,56.14,186.12,186.30,-0.40,17.03,4.35,32.17,4.11
232,NB,6/11/2015 5:28:30.418,2,600,5,57.14,10.78,11.48,-1.37,17.68
233,SB,6/11/2015 5:29:39.424,5,613,9,58.64,225.29,225.37,0.50,18.54,4.46,25.53,4.59
234,NB,6/11/2015 5:29:49.783,2,583,2,73.86,79.15,79.37,3.10,8.57
235,SB,6/11/2015 5:30:41.645,3,605,8,65.91,61.60,62.22,1.34,16.14,33.61
236,NB,6/11/2015 5:32:15.580,2,583,2,75.35,145.72,145.80,-10.61,9.10
237,NB,6/11/2015 5:33:22.584,5,627,11,60.71,66.92,67.00,-0.33,13.19,21.90,9.05,21.54
238,NB,6/11/2015 5:34:33.489,5,613,9,61.13,70.17,70.91,-0.85,17.40,4.47,26.12,4.08
239,NB,6/11/2015 5:35:01.720,2,588,3,67.29,27.65,28.23,-5.70,12.10
240,SB,6/11/2015 5:35:13.258,2,583,2,69.28,271.10,271.61,-7.78,9.67
241,NB,6/11/2015 5:35:23.984,2,583,2,86.10,22.14,22.26,-14.17,8.72
242,NB,6/11/2015 5:37:04.789,5,613,9,60.22,100.74,100.80,-0.25,15.47,4.38,32.87,4.17
243,SB,6/11/2015 5:37:31.208,6,617,10,61.97,137.85,137.95,1.07,12.10,7.83,4.41,29.97,5.20
244,SB,6/11/2015 5:37:31.915,2,581,1,62.23,0.05,0.71,-11.12,5.60
245,SB,6/11/2015 5:37:36.808,6,618,10,54.49,4.83,4.89,-0.98,12.34,4.22,30.09,3.89,8.15
246,SB,6/11/2015 5:37:51.724,6,618,10,58.33,14.18,14.92,-0.98,12.36,4.36,30.20,3.89,8.57
247,NB,6/11/2015 5:38:11.276,6,628,12,56.78,65.84,66.49,0.44,12.99,4.35,19.82,9.41,21.93
248,NB,6/11/2015 5:38:52.803,5,613,9,63.20,40.71,41.53,0.63,20.27,4.56,37.84,4.47
249,NB,6/11/2015 5:40:27.071,2,583,2,73.61,93.55,94.27,-10.27,8.77
