  Data For Station: 43050050M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,Time,Lane,Speed,Axles,Length,A Bin,S Bin,L Bin,G Bin,H Bin,1_2,2_3,3_4,4_5,5_6,6_7,7_8,8_9,9_10,10_11,11_12,12_13,13 - 14,14 - 15,15 - 16,L1 Class,Mods,ID64,ID16,Samp,Change,L2 Class,Mods,ID64,ID16,Samp,Change,S.V.M.
,7/12/2014,12:47:46.41,1,56.4,2,9.1,2,9,2,1,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:47:58.96,1,52.5,2,8.8,2,10,2,6,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:48:13.54,1,59.4,2,11.2,3,10,2,1,1,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:48:15.78,1,57.8,2,12.7,3,9,2,4,4,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:48:19.27,1,57,2,9.2,2,10,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:48:44.00,1,47,2,12.1,3,10,2,1,1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:49:04.25,1,53.3,2,10.1,3,8,2,7,7,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:49:09.38,1,23.7,2,9.4,2,8,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:49:20.65,1,52.8,5,57.2,9,7,5,8,8,17.3,4.3,31.6,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:49:23.82,1,48.3,2,9,2,8,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:49:25.84,1,44.7,2,9.1,2,10,2,3,3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:50:15.93,1,52.8,2,9.7,2,7,2,7,7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:50:24.13,1,52.8,2,8.8,2,8,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:50:45.14,1,47.8,2,8.8,2,8,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:50:59.37,1,54.6,2,13.2,3,8,2,1,1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:51:06.15,1,60.4,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:51:24.69,1,57.2,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:51:26.26,1,55.8,2,8.6,2,8,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:51:29.49,1,59.2,2,12,3,8,2,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:52:04.54,1,60.5,2,8.5,2,9,2,4,4,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:52:47.45,1,47,2,11.9,3,10,2,2,2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:52:53.45,1,50.8,2,8.7,2,9,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:52:57.78,1,55.2,2,8.9,2,10,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:53:06.55,1,50.3,2,12.8,3,8,2,8,8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:53:39.67,1,50.8,7,54.8,10,8,5,6,6,10.1,5.2,4.4,26.9,4,4.1,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:53:43.03,1,57.5,5,65.6,9,9,5,6,6,19.7,4.4,31.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:53:57.38,1,53.3,2,12.3,3,9,2,1,1,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:13.07,1,55.2,2,8.5,2,3,2,2,2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:18.12,1,53.6,5,58.6,9,9,5,2,2,17.2,4.3,33.1,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:34.39,1,39.2,2,9.3,2,9,2,5,5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:44.01,1,49.6,2,9.1,2,10,2,2,2,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:45.74,1,50.3,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:47.57,1,48.7,2,11.6,3,8,2,5,5,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:54:54.70,1,26.5,2,9.2,2,7,2,8,8,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:55:32.53,1,56.4,2,10.8,3,7,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:55:34.28,1,58.8,2,10,3,5,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:55:37.86,1,59.5,2,8.6,2,5,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:55:40.56,1,57.2,2,10.1,3,6,2,1,1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:55:53.86,1,55.5,2,13,3,8,2,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:56:00.96,1,58.8,2,9.7,2,5,2,1,1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:56:09.05,1,28.6,2,9.2,2,5,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:56:43.46,1,63.6,2,10.5,3,6,2,1,1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:56:57.27,1,55.7,2,9.3,2,9,2,5,5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:22.88,1,52.5,2,8.3,2,8,2,6,6,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:25.75,1,53,2,10.1,3,8,2,1,1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:30.47,1,55.2,2,11.6,3,8,2,1,1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:36.06,1,56.4,2,11.7,3,8,2,1,1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:44.47,1,31.9,5,59.8,9,8,5,1,1,17,4.3,34.5,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:57:53.29,1,56.4,2,11.7,3,9,2,1,1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:58:06.61,1,58.2,2,9.7,2,9,2,1,1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:58:25.06,1,57.8,2,8.9,2,8,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:58:49.22,1,37.3,2,8.8,2,8,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:59:15.63,1,55.7,2,8.7,2,7,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,12:59:23.96,1,56.9,2,8.5,2,8,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:08.81,1,57.2,2,13.7,3,8,2,1,1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:15.56,1,54.9,2,9.5,2,7,2,2,2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:19.51,1,54.4,3,26.2,3,9,3,7,7,11.9,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:22.01,1,54.6,2,8.3,2,9,2,4,4,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:23.39,1,52.3,2,13.2,3,9,2,1,1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:50.64,1,54.1,2,9.6,2,6,2,6,6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:00:54.19,1,57.2,2,8.6,2,6,2,4,4,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:07.38,1,54.9,2,10.9,3,6,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:12.57,1,31.9,2,9.3,2,6,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:27.15,1,56.7,2,10.2,3,8,2,6,6,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:31.73,1,56.4,2,11.6,3,1,2,7,7,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:50.63,1,54.6,2,9.1,2,5,2,3,3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:53.54,1,53.3,2,11.9,3,7,2,2,2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:55.43,1,52,2,9,2,8,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:01:57.31,1,50.8,2,12.2,3,9,2,5,5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:09.49,1,52.5,2,10,3,11,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:11.08,1,52.8,2,8.7,2,10,2,5,5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:15.47,1,44.2,2,13.2,3,6,2,5,5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:19.74,1,24.1,2,8.8,2,9,2,7,7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:28.06,1,46.4,2,10.8,3,8,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:32.22,1,48.5,2,10.7,3,10,2,3,3,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:40.73,1,49.8,4,32.7,8,9,3,5,5,15.2,4.4,13.1,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:45.15,1,49,2,8.9,2,8,2,4,4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:46.73,1,49.4,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:48.52,1,51,2,8.8,2,8,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:50.47,1,52.5,2,9.2,2,8,2,1,1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:02:58.18,1,57.8,2,11.4,3,11,2,7,7,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:03:01.61,1,52.8,2,8.2,2,11,2,6,6,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:03:22.17,1,53,2,13.1,3,11,2,1,1,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:03:30.49,1,53.1,2,8.7,2,11,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:03:44.95,1,51.3,2,8.8,2,9,2,7,7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:03:49.56,1,61.1,2,13.1,3,9,2,2,2,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:04:34.23,1,57.2,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:08.18,1,49,2,10.9,3,9,2,6,6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:20.95,1,54.6,2,8.6,2,8,2,4,4,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:31.99,1,56.4,2,10.9,3,7,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:32.33,1,54.9,2,8.7,2,9,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:35.82,1,56.6,2,10.2,3,8,2,2,2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:48.66,1,53.8,2,10.8,3,8,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:05:51.00,1,51,2,13.1,3,9,2,2,2,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:06:01.02,1,52.8,2,9.3,2,10,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:06:04.44,1,51.3,2,9.7,2,9,2,3,3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:06:08.69,1,54.1,2,9.8,2,10,2,1,1,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:16.54,1,57.8,2,10,3,9,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:21.63,1,54.4,2,8.4,2,10,2,4,4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:27.06,1,56.9,2,9.2,2,8,2,6,6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:27.83,1,58.2,2,8.7,2,8,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:29.68,1,54.6,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:31.68,1,52.3,2,10.8,3,8,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:47.11,1,54.9,2,9.9,2,8,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:49.54,1,55.5,2,8.7,2,8,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:07:59.46,1,58.8,2,10.5,3,8,2,6,6,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:08:30.48,1,53,2,8.5,2,8,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:08:33.34,1,51.1,2,14.5,3,9,2,2,2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:08:41.28,1,53.3,2,8.9,2,10,2,3,3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:09:03.06,1,54.1,2,9.3,2,9,2,5,5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:09.97,1,53.8,2,9,2,10,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:16.56,1,54.1,2,8.8,2,9,2,6,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:28.53,1,54.6,2,8.7,2,9,2,5,5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:29.70,1,55.2,5,50.7,9,8,5,5,5,22.3,3.8,14.9,9.7,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:32.08,1,57.2,2,8.7,2,7,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:35.12,1,56,2,10.8,3,10,2,5,5,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:56.86,1,53.8,5,61.5,9,8,5,1,1,16.9,4.5,36.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:10:58.68,1,52.5,2,13,3,8,2,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:11:01.46,1,53.6,2,10,3,8,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:11:06.98,1,58.2,2,9.2,2,9,2,2,2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:11:37.22,1,57.5,2,8.6,2,8,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:11:40.47,1,30.6,2,12,3,9,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:11:50.19,1,61.1,2,9.4,2,8,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:04.39,1,61.5,3,26.5,3,9,3,1,1,12,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:19.89,1,57,4,32.4,3,8,3,2,2,12.4,17.7,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:26.15,1,55.5,2,12,3,8,2,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:31.80,1,54.1,2,14.5,3,7,2,6,6,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:48.48,1,54.6,2,10.9,3,8,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:57.66,1,56.4,4,48,8,9,5,5,5,20.6,17.7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:12:59.87,1,57.2,2,10.1,3,11,2,6,6,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:13:02.95,1,57.5,2,12.2,3,9,2,2,2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:13:21.26,1,60.1,2,9.8,2,9,2,2,2,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:13:25.27,1,62.2,2,12.1,3,10,2,7,7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:13:29.73,1,60.1,2,12.9,3,9,2,5,5,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:00.37,1,54.7,2,9.8,2,8,2,5,5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:10.11,1,55.5,2,9,2,9,2,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:12.43,1,53,2,12,3,9,2,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:13.62,1,56,2,10.8,3,8,2,3,3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:18.16,1,61.1,2,8.8,2,9,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:14:36.86,1,35.8,2,9.4,2,9,2,6,6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:15:27.69,1,55.5,2,11.1,3,9,2,2,2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:15:43.81,1,52,2,8.9,2,9,2,8,8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:15:46.52,1,45.6,2,9.4,2,10,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:15:57.72,1,42.6,3,29,3,9,3,1,1,13.1,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:06.44,1,45.4,2,14.6,3,9,2,2,2,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:10.50,1,50.1,2,9.7,2,9,2,2,2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:12.64,1,51.8,2,9,2,10,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:19.75,1,53.8,5,59.3,9,9,5,2,2,17.2,4.3,33.8,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:33.29,1,54.1,2,8.7,2,9,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:16:36.12,1,53.1,2,10.7,3,9,2,1,1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:17:14.63,1,45,2,10.8,3,9,2,2,2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:17:48.73,1,53.6,2,11.7,3,10,2,2,2,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:17:51.55,1,47.5,2,9,2,9,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:17:53.25,1,47.5,2,5.5,1,9,2,2,2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:18:03.05,1,56.9,2,10.1,3,10,2,1,1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:18:04.45,1,54.4,2,10.8,3,10,2,1,1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:18:34.06,1,55.5,2,9.3,2,8,2,2,2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:18:35.52,1,53,2,9.5,2,9,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:18:57.91,1,62.2,2,12.9,3,9,2,1,1,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:02.11,1,58.2,2,8.7,2,9,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:07.68,1,58.8,2,12.4,3,9,2,1,1,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:13.72,1,57.5,2,8.6,2,9,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:21.18,1,53.3,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:23.44,1,53.6,2,8.1,2,9,2,1,1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:27.18,1,52,2,14.4,3,9,2,1,1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:29.29,1,50.8,2,9.3,2,9,2,8,8,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:33.46,1,53.6,2,9.9,2,8,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:19:54.82,1,56,2,11,3,7,2,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:20:32.30,1,54.4,2,10.1,3,10,2,2,2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:20:41.98,1,54.4,2,11.5,3,10,2,1,1,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:20:58.77,1,55.5,7,85.8,13,9,6,6,6,15.4,4.3,27.4,4.1,12.2,22.4,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:05.12,1,54.7,2,10.6,3,8,2,2,2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:14.61,1,53.8,2,8.2,2,8,2,1,1,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:26.10,1,49.8,2,10.8,3,9,2,6,6,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:27.86,1,50.8,2,11,3,11,2,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:31.08,1,50.3,2,9.6,2,10,2,5,5,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:21:32.86,1,51.3,2,10.8,3,9,2,3,3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:03.44,1,55.2,2,13.1,3,9,2,7,7,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:09.62,1,55.2,2,9.7,2,8,2,6,6,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:18.55,1,54.1,2,8.3,2,9,2,1,1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:22.77,1,51,2,7.9,2,7,2,2,2,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:24.37,1,50.8,3,23.1,6,9,3,7,7,18.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:28.35,1,59.4,5,58.8,9,10,5,2,2,18.2,4.3,32.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:22:30.92,1,58.5,4,33.1,3,9,3,4,4,13.1,17.3,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:23:05.25,1,48.3,2,12.7,3,8,2,8,8,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:23:30.61,1,57.5,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:23:33.31,1,56.9,2,9.2,2,9,2,2,2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:01.24,1,48.7,2,11,3,5,2,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:04.68,1,49.8,2,10.1,3,5,2,2,2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:06.63,1,50.3,2,9.5,2,6,2,2,2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:09.59,1,47,5,60.1,9,8,5,6,6,17.1,4.3,34.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:38.82,1,51.5,2,13,3,7,2,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:43.88,1,49.8,2,9.4,2,8,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:51.08,1,56.4,2,8.5,2,9,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:24:56.96,1,59.8,2,10,3,8,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:25:02.02,1,56.9,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:25:05.16,1,59.1,2,8.4,2,8,2,1,1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:25:08.89,1,57.8,2,12,3,8,2,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,13:25:35.03,1,57.2,2,9.7,2,8,2,1,1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
