Data File:,'13211514 WB EB 2 2393N.rdf'
Site Code:,'13211514 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11C'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
2897,WB,5/29/2015 3:09:23.232,3,601,6,64.45,163.06,163.20,1.49,19.22,4.54
2898,WB,5/29/2015 3:13:27.640,2,592,4,66.10,244.16,244.41,1.21,20.98
2899,WB,5/29/2015 3:15:12.970,2,583,2,67.03,105.11,105.33,-1.39,9.45
2900,WB,5/29/2015 3:15:46.074,2,583,2,67.98,33.01,33.10,1.53,9.05
2901,WB,5/29/2015 3:16:41.292,3,601,6,73.17,55.13,55.22,-5.83,18.59,4.50
2902,WB,5/29/2015 3:17:05.300,3,601,6,75.82,23.79,24.01,-3.19,19.10,4.63
2903,WB,5/29/2015 3:20:23.864,2,588,3,69.82,198.35,198.56,5.50,10.96
2904,WB,5/29/2015 3:23:03.667,2,588,3,73.49,159.70,159.80,-14.91,10.18
2905,WB,5/29/2015 3:24:35.741,2,600,5,73.82,91.98,92.07,2.72,19.58
2906,WB,5/29/2015 3:26:13.423,3,593,4,63.71,97.50,97.68,6.32,23.13,4.71
2907,WB,5/29/2015 3:27:37.269,5,627,11,76.69,83.55,83.85,0.28,14.03,22.04,10.56,24.97
2908,WB,5/29/2015 3:33:15.055,2,600,5,72.70,337.15,337.79,2.74,12.35
2909,WB,5/29/2015 3:33:15.617,2,581,1,73.49,0.45,0.56,32.11,5.02
2910,WB,5/29/2015 3:44:19.645,2,588,3,70.40,663.98,664.03,-4.41,10.30
2911,WB,5/29/2015 3:46:57.695,6,628,12,68.12,157.95,158.05,-1.75,13.46,4.44,24.07,10.95,25.10
2912,WB,5/29/2015 3:49:43.507,2,600,5,70.55,165.04,165.81,6.02,12.97
2913,WB,5/29/2015 3:56:58.656,2,600,5,62.76,435.02,435.15,2.47,13.26
2914,WB,5/29/2015 3:57:00.187,2,600,5,60.93,1.39,1.53,0.00,13.83
2915,WB,5/29/2015 3:59:32.631,3,605,8,73.33,152.29,152.44,1.45,18.97,29.15
2916,WB,5/29/2015 3:59:35.150,3,593,4,71.46,2.07,2.52,6.68,22.28,5.04
2917,WB,5/29/2015 3:59:35.722,2,600,5,71.76,0.31,0.57,-9.20,17.02
2918,WB,5/29/2015 4:02:06.401,2,600,5,66.36,150.52,150.68,-2.05,18.55
2919,EB2,5/29/2015 4:05:11.989,2,588,3,71.00,7017.87,7018.09,0.00,11.16
2920,WB,5/29/2015 4:07:03.208,5,613,9,68.53,296.62,296.81,-2.15,22.32,4.54,32.91,10.57
2921,WB,5/29/2015 4:12:23.651,5,613,9,61.15,319.74,320.44,-0.72,23.28,5.02,30.87,10.81
2922,WB,5/29/2015 4:12:24.733,2,581,1,62.41,0.31,1.08,37.15,4.48
2923,WB,5/29/2015 4:14:17.098,2,583,2,60.06,112.32,112.36,-7.62,9.75
2924,WB,5/29/2015 4:18:32.489,3,607,8,59.21,255.28,255.39,2.08,20.65,24.23
2925,WB,5/29/2015 4:20:38.042,2,600,5,73.65,125.04,125.55,-1.21,14.38
2926,WB,5/29/2015 4:23:46.513,2,600,5,66.36,188.34,188.47,2.73,14.20
2927,WB,5/29/2015 4:23:58.543,2,588,3,65.97,11.88,12.03,1.21,10.46
2928,WB,5/29/2015 4:24:01.000,3,605,8,60.82,2.35,2.46,-0.67,12.97,16.50
2929,WB,5/29/2015 4:28:08.467,2,600,5,67.43,247.14,247.47,0.00,12.63
2930,WB,5/29/2015 4:30:43.487,2,588,3,73.49,154.89,155.02,-9.54,10.72
2931,WB,5/29/2015 4:31:02.392,2,588,3,55.21,18.81,18.91,1.89,11.76
2932,WB,5/29/2015 4:33:01.909,2,588,3,59.53,119.37,119.52,0.90,10.32
2933,WB,5/29/2015 4:33:22.297,2,588,3,76.34,20.27,20.39,-22.16,10.13
2934,WB,5/29/2015 4:34:53.026,2,583,2,67.57,90.64,90.73,-1.45,9.31
2935,WB,5/29/2015 4:35:24.507,3,585,2,69.10,31.39,31.48,-4.49,9.51,15.53
2936,WB,5/29/2015 4:39:29.873,2,588,3,68.53,245.12,245.37,-1.31,10.71
2937,WB,5/29/2015 4:40:05.739,2,588,3,68.67,35.76,35.87,-8.36,9.98
2938,WB,5/29/2015 4:47:36.078,5,613,9,69.24,450.24,450.34,0.92,18.37,4.48,30.82,11.16
2939,EB2,5/29/2015 4:49:14.207,2,583,2,66.63,2642.11,2642.22,-17.36,6.53
2940,WB,5/29/2015 4:50:06.754,2,583,2,68.81,150.05,150.68,-3.08,9.20
2941,WB,5/29/2015 4:53:00.342,2,588,3,61.15,173.50,173.59,1.91,10.56
2942,WB,5/29/2015 4:53:12.094,2,600,5,65.20,11.63,11.75,4.72,13.04
2943,WB,5/29/2015 4:53:13.354,2,583,2,68.96,1.12,1.26,-11.99,9.34
2944,WB,5/29/2015 4:54:12.715,3,605,8,63.96,59.27,59.36,0.00,13.17,18.14
2945,WB,5/29/2015 4:54:58.622,2,583,2,67.03,45.57,45.91,-9.26,9.75
2946,WB,5/29/2015 4:55:57.438,2,583,2,73.17,58.72,58.82,-12.37,9.48
2947,WB,5/29/2015 4:57:35.589,3,605,8,73.65,98.06,98.15,-2.11,15.81,16.94
2948,WB,5/29/2015 5:01:11.581,2,588,3,67.43,215.69,215.99,-10.10,10.37
2949,WB,5/29/2015 5:02:49.283,2,583,2,75.48,97.60,97.70,-6.03,9.27
2950,WB,5/29/2015 5:03:22.383,2,583,2,72.85,33.02,33.10,-7.23,9.25
2951,WB,5/29/2015 5:06:09.425,3,589,3,62.18,166.96,167.04,0.78,10.58,16.71
2952,WB,5/29/2015 5:14:21.268,2,583,2,67.43,491.55,491.84,-12.27,9.58
2953,WB,5/29/2015 5:18:03.624,2,600,5,75.99,222.26,222.36,-0.00,12.60
2954,WB,5/29/2015 5:20:17.979,2,583,2,79.04,134.24,134.36,-19.77,9.53
2955,WB,5/29/2015 5:22:04.780,2,583,2,69.53,106.72,106.80,-20.17,9.11
2956,WB,5/29/2015 5:24:28.128,2,588,3,74.31,143.26,143.35,6.30,11.55
2957,WB,5/29/2015 5:25:27.050,2,583,2,62.76,58.82,58.92,-9.25,9.15
2958,WB,5/29/2015 5:27:11.361,3,589,3,58.79,104.21,104.31,1.30,12.06,15.73
2959,WB,5/29/2015 5:27:55.413,2,588,3,63.35,43.73,44.05,-6.23,12.27
2960,WB,5/29/2015 5:29:00.110,3,605,8,62.76,64.56,64.70,0.00,14.36,18.42
2961,WB,5/29/2015 5:29:32.015,2,583,2,62.18,31.55,31.90,-12.44,9.82
2962,WB,5/29/2015 5:31:40.374,3,601,6,63.23,128.25,128.36,16.62,16.46,5.04
2963,WB,5/29/2015 5:31:43.024,2,583,2,63.47,2.42,2.65,-12.30,8.85
2964,WB,5/29/2015 5:31:46.382,5,613,9,68.96,3.26,3.36,-2.23,19.61,4.32,34.75,4.34
2965,WB,5/29/2015 5:31:48.110,2,583,2,69.10,1.10,1.73,-13.20,8.54
2966,WB,5/29/2015 5:31:50.759,2,583,2,61.72,2.56,2.65,-8.28,9.73
2967,WB,5/29/2015 5:32:43.368,2,583,2,64.82,52.50,52.61,-7.07,9.95
2968,WB,5/29/2015 5:35:49.195,2,583,2,71.46,185.72,185.83,-6.98,9.03
2969,WB,5/29/2015 5:37:26.842,2,583,2,76.17,97.56,97.65,-13.27,9.96
2970,WB,5/29/2015 5:38:52.247,2,581,1,66.63,85.32,85.40,-24.69,5.09
2971,EB2,5/29/2015 5:39:04.486,2,583,2,80.95,2990.21,2990.28,-24.71,9.93
2972,WB,5/29/2015 5:39:54.584,2,583,2,68.67,62.28,62.34,-7.06,9.89
2973,WB,5/29/2015 5:40:29.353,3,605,8,63.35,34.67,34.77,0.55,13.44,27.97
2974,WB,5/29/2015 5:40:29.543,2,592,4,61.72,0.00,0.19,-4.50,26.56
2975,WB,5/29/2015 5:41:16.837,2,583,2,67.03,47.00,47.29,-4.22,9.29
2976,WB,5/29/2015 5:43:02.144,2,583,2,65.97,105.21,105.31,-13.19,8.35
2977,WB,5/29/2015 5:43:05.305,2,583,2,72.70,3.08,3.16,-12.98,8.87
2978,EB2,5/29/2015 5:43:56.767,2,588,3,85.49,292.20,292.28,-37.87,10.24
2979,WB,5/29/2015 5:44:31.391,3,605,8,71.30,86.00,86.09,1.38,15.25,19.37
2980,WB,5/29/2015 5:44:33.026,2,600,5,70.40,1.30,1.63,8.33,13.12
2981,WB,5/29/2015 5:46:45.349,2,583,2,67.16,132.20,132.32,1.45,9.14
2982,WB,5/29/2015 5:46:54.228,2,600,5,69.96,8.79,8.88,5.34,14.25
2983,WB,5/29/2015 5:49:15.213,2,583,2,69.82,140.85,140.98,-8.72,8.41
2984,WB,5/29/2015 5:49:40.759,5,613,9,64.57,25.46,25.55,0.54,13.54,4.93,20.86,4.74
2985,WB,5/29/2015 5:50:56.667,2,588,3,71.46,75.45,75.91,-13.43,10.40
2986,WB,5/29/2015 5:50:58.525,2,588,3,70.55,1.76,1.86,0.00,11.58
2987,WB,5/29/2015 5:52:41.885,2,588,3,72.70,103.25,103.36,-11.41,10.08
2988,WB,5/29/2015 5:53:09.025,2,583,2,71.00,27.05,27.14,-8.55,9.02
2989,WB,5/29/2015 5:53:16.004,2,583,2,69.53,6.89,6.98,-9.05,9.58
2990,WB,5/29/2015 5:55:26.062,2,583,2,73.98,129.96,130.06,-4.14,8.51
2991,WB,5/29/2015 5:57:21.665,5,613,9,64.95,115.52,115.60,-2.33,21.94,4.51,29.75,4.29
2992,WB,5/29/2015 5:57:27.590,2,588,3,79.04,5.29,5.93,-1.76,12.26
2993,EB2,5/29/2015 5:58:13.287,2,583,2,87.96,856.44,856.52,-20.46,9.92
2994,WB,5/29/2015 5:58:50.877,2,583,2,72.70,83.18,83.29,-12.19,9.44
2995,WB,5/29/2015 5:59:09.992,2,588,3,67.29,19.03,19.11,-2.54,10.44
2996,WB,5/29/2015 5:59:10.893,2,583,2,66.76,0.79,0.90,-6.74,9.52
2997,EB2,5/29/2015 5:59:50.703,8,636,13,69.53,97.34,97.42,-5.09,19.93,5.07,27.17,5.20,5.24,17.50,4.67
2998,WB,5/29/2015 6:01:06.683,2,588,3,67.16,115.69,115.79,3.65,11.01
2999,WB,5/29/2015 6:01:19.266,2,588,3,70.11,12.47,12.58,-5.48,10.88
3000,WB,5/29/2015 6:01:48.648,2,588,3,68.67,29.28,29.38,-2.77,10.16
3001,WB,5/29/2015 6:02:22.549,2,600,5,72.85,33.80,33.90,1.35,12.59
3002,WB,5/29/2015 6:03:17.766,2,583,2,69.53,55.10,55.22,-9.02,9.60
3003,WB,5/29/2015 6:03:25.900,2,600,5,76.17,8.04,8.13,-4.38,13.11
3004,WB,5/29/2015 6:04:03.711,2,600,5,69.82,37.69,37.81,6.95,13.11
3005,WB,5/29/2015 6:04:31.655,2,600,5,71.46,27.82,27.94,-3.31,14.33
3006,WB,5/29/2015 6:05:16.410,2,592,4,64.08,44.62,44.76,2.07,28.26
3007,WB,5/29/2015 6:05:44.366,2,583,2,61.83,27.66,27.96,-0.00,8.60
3008,WB,5/29/2015 6:05:45.499,2,583,2,62.64,1.04,1.13,3.63,8.96
3009,WB,5/29/2015 6:05:55.438,2,583,2,76.34,9.84,9.94,-5.92,9.76
3010,WB,5/29/2015 6:06:32.516,2,583,2,69.10,36.99,37.08,-25.64,9.09
3011,WB,5/29/2015 6:06:59.825,2,600,5,72.54,27.22,27.31,5.36,12.64
3012,WB,5/29/2015 6:08:49.694,2,583,2,63.11,109.75,109.87,-7.07,9.18
3013,WB,5/29/2015 6:09:04.192,2,583,2,77.22,14.40,14.50,-18.51,9.50
3014,WB,5/29/2015 6:09:14.327,2,600,5,73.98,10.05,10.13,2.84,12.57
3015,WB,5/29/2015 6:10:47.736,2,588,3,72.70,93.29,93.41,1.65,10.21
3016,WB,5/29/2015 6:10:57.536,2,588,3,71.76,9.70,9.80,-7.87,10.12
3017,WB,5/29/2015 6:11:01.977,2,600,5,69.82,4.34,4.44,8.77,15.73
3018,WB,5/29/2015 6:11:03.968,2,600,5,71.30,1.84,1.99,-2.39,13.18
3019,WB,5/29/2015 6:11:05.280,2,583,2,69.96,1.19,1.31,-4.51,9.87
3020,WB,5/29/2015 6:11:46.890,2,583,2,66.76,41.51,41.61,-12.97,8.80
3021,WB,5/29/2015 6:11:54.814,2,583,2,65.20,7.83,7.92,-7.67,9.33
3022,WB,5/29/2015 6:14:24.171,3,607,8,57.09,149.26,149.36,-1.44,20.04,30.10
3023,WB,5/29/2015 6:14:26.466,2,600,5,56.99,1.70,2.29,-1.75,13.80
3024,WB,5/29/2015 6:14:28.230,2,600,5,61.04,1.60,1.76,-1.51,13.12
3025,WB,5/29/2015 6:14:30.196,2,583,2,64.20,1.82,1.97,-4.74,9.66
3026,WB,5/29/2015 6:15:11.740,3,605,8,73.33,41.44,41.54,0.00,12.48,13.13
3027,WB,5/29/2015 6:15:13.594,2,583,2,72.38,1.62,1.85,1.90,8.74
3028,WB,5/29/2015 6:17:12.169,3,601,6,67.03,118.49,118.57,-4.22,17.41,4.23
3029,WB,5/29/2015 6:17:47.861,2,588,3,64.57,35.47,35.69,2.07,11.44
3030,EB2,5/29/2015 6:18:47.148,2,588,3,84.20,1135.60,1136.44,-6.36,12.19
3031,WB,5/29/2015 6:19:02.957,2,600,5,60.60,74.98,75.10,-9.03,15.55
3032,WB,5/29/2015 6:19:19.540,2,588,3,69.96,16.41,16.58,-2.96,10.05
3033,WB,5/29/2015 6:19:20.634,2,588,3,70.26,1.00,1.09,-1.38,10.93
3034,WB,5/29/2015 6:19:46.832,2,581,1,76.51,26.09,26.20,-59.73,4.68
3035,WB,5/29/2015 6:19:55.118,2,583,2,68.12,8.24,8.29,-3.03,9.08
3036,WB,5/29/2015 6:19:55.795,2,600,5,67.16,0.59,0.68,-3.12,12.64
3037,WB,5/29/2015 6:20:16.647,2,600,5,70.70,20.72,20.85,8.40,13.18
3038,WB,5/29/2015 6:20:33.604,2,588,3,78.48,16.83,16.96,-1.81,11.61
3039,WB,5/29/2015 6:23:34.605,2,588,3,73.49,180.90,181.00,1.58,11.06
3040,WB,5/29/2015 6:23:59.569,2,583,2,69.82,24.86,24.96,-12.81,9.07
3041,WB,5/29/2015 6:24:07.181,2,588,3,65.07,7.52,7.61,-2.31,10.36
3042,WB,5/29/2015 6:24:34.786,2,588,3,72.07,27.50,27.60,1.43,11.50
3043,WB,5/29/2015 6:25:06.122,2,583,2,68.25,31.23,31.34,-11.58,9.38
3044,WB,5/29/2015 6:25:48.155,2,588,3,60.17,41.94,42.03,1.80,10.64
3045,WB,5/29/2015 6:26:13.565,2,583,2,73.33,25.29,25.41,-3.68,9.33
3046,WB,5/29/2015 6:26:15.722,2,581,1,73.82,2.07,2.16,0.00,5.39
3047,EB2,5/29/2015 6:27:17.652,2,588,3,84.84,510.41,510.50,-18.24,9.99
3048,WB,5/29/2015 6:28:05.003,2,583,2,81.14,109.23,109.28,-25.72,9.61
3049,WB,5/29/2015 6:28:38.121,2,583,2,67.29,33.04,33.12,-11.64,8.95
3050,WB,5/29/2015 6:28:39.977,2,583,2,65.97,1.76,1.86,-9.01,9.57
3051,WB,5/29/2015 6:28:42.119,2,600,5,68.96,2.04,2.14,1.00,14.34
3052,WB,5/29/2015 6:28:43.627,2,588,3,63.11,1.37,1.51,0.00,12.17
3053,WB,5/29/2015 6:28:52.900,2,583,2,67.84,9.14,9.27,-2.82,9.64
3054,WB,5/29/2015 6:29:25.307,2,588,3,66.10,32.31,32.41,-0.00,11.81
3055,WB,5/29/2015 6:29:47.055,2,588,3,78.67,21.63,21.75,-24.59,9.97
3056,EB2,5/29/2015 6:32:24.468,2,588,3,76.34,306.74,306.82,-15.19,9.98
3057,WB,5/29/2015 6:33:13.418,2,583,2,68.53,206.28,206.36,-11.51,9.55
3058,WB,5/29/2015 6:34:36.856,2,592,4,59.42,83.34,83.44,1.23,22.53
3059,WB,5/29/2015 6:34:44.259,2,583,2,63.11,7.15,7.40,-6.69,9.70
3060,WB,5/29/2015 6:36:09.720,2,588,3,71.61,85.36,85.46,4.49,10.84
3061,WB,5/29/2015 6:36:56.894,3,605,8,66.36,47.07,47.17,0.67,14.98,23.59
3062,WB,5/29/2015 6:36:59.996,2,583,2,64.95,2.71,3.10,-2.50,9.53
3063,WB,5/29/2015 6:37:10.734,2,600,5,69.67,10.64,10.74,0.00,12.47
3064,WB,5/29/2015 6:37:18.945,2,588,3,73.65,8.09,8.21,3.23,10.90
3065,EB2,5/29/2015 6:37:24.089,2,600,5,75.82,299.53,299.62,10.59,14.81
3066,EB2,5/29/2015 6:37:24.265,2,592,4,71.46,0.04,0.18,8.30,41.08
3067,WB,5/29/2015 6:38:17.156,2,583,2,67.03,58.11,58.21,-8.34,9.32
3068,WB,5/29/2015 6:38:21.872,2,583,2,68.12,4.62,4.72,0.00,8.16
3069,WB,5/29/2015 6:38:23.161,2,583,2,67.43,1.21,1.29,-9.69,9.49
3070,WB,5/29/2015 6:38:27.170,2,588,3,67.84,3.91,4.01,-12.97,10.22
3071,WB,5/29/2015 6:38:34.996,2,600,5,68.39,7.72,7.83,-5.32,12.97
3072,EB2,5/29/2015 6:38:43.980,2,588,3,77.04,79.33,79.71,-18.23,10.61
3073,WB,5/29/2015 6:38:59.275,2,600,5,68.96,24.15,24.28,0.00,14.57
3074,WB,5/29/2015 6:39:01.132,2,588,3,69.24,1.71,1.86,2.53,11.57
3075,WB,5/29/2015 6:39:02.561,2,588,3,70.26,1.32,1.43,-5.84,10.27
3076,WB,5/29/2015 6:40:19.150,2,588,3,62.64,76.49,76.59,-0.99,10.86
3077,WB,5/29/2015 6:41:12.447,2,588,3,64.70,53.18,53.30,-6.44,10.86
3078,WB,5/29/2015 6:41:13.710,2,600,5,66.23,1.15,1.26,-0.82,15.50
3079,WB,5/29/2015 6:41:14.932,2,583,2,64.45,1.06,1.22,-4.94,9.37
3080,WB,5/29/2015 6:41:16.626,2,583,2,65.33,1.59,1.69,-8.93,9.37
3081,EB2,5/29/2015 6:41:26.849,2,583,2,84.84,162.78,162.87,-32.84,9.34
3082,WB,5/29/2015 6:41:33.510,2,600,5,66.49,16.79,16.88,-3.63,14.00
3083,WB,5/29/2015 6:42:08.993,3,605,8,68.53,35.34,35.48,-1.70,15.68,25.10
3084,WB,5/29/2015 6:42:11.390,2,600,5,71.00,1.99,2.40,0.00,15.94
3085,WB,5/29/2015 6:42:47.395,2,600,5,72.38,35.85,36.01,-0.00,14.32
3086,WB,5/29/2015 6:42:50.904,2,600,5,74.97,3.37,3.51,4.01,13.93
3087,WB,5/29/2015 6:42:54.107,2,600,5,70.40,3.08,3.20,-1.08,14.06
3088,WB,5/29/2015 6:43:52.245,2,600,5,68.39,58.00,58.14,0.92,15.23
3089,WB,5/29/2015 6:43:58.312,2,583,2,70.55,5.92,6.07,-14.40,9.34
3090,EB2,5/29/2015 6:44:21.729,2,588,3,79.04,174.80,174.88,-11.03,11.51
3091,WB,5/29/2015 6:44:22.279,2,588,3,72.38,23.88,23.97,2.73,12.22
3092,WB,5/29/2015 6:44:44.477,2,588,3,63.71,22.08,22.20,14.84,11.95
3093,WB,5/29/2015 6:45:00.444,2,583,2,65.07,15.84,15.97,-8.66,9.55
3094,WB,5/29/2015 6:45:01.359,2,588,3,61.95,0.81,0.91,0.92,11.36
3095,WB,5/29/2015 6:45:20.966,2,583,2,64.57,19.48,19.61,-8.67,9.33
3096,WB,5/29/2015 6:46:06.271,2,600,5,70.26,45.21,45.30,7.52,14.44
3097,WB,5/29/2015 6:46:55.879,2,588,3,64.95,49.47,49.61,4.08,11.91
3098,WB,5/29/2015 6:47:06.056,2,600,5,55.39,10.05,10.18,-2.34,15.68
3099,WB,5/29/2015 6:47:08.184,2,583,2,57.68,1.93,2.13,-6.48,8.92
3100,EB2,5/29/2015 6:47:26.490,2,600,5,78.85,184.66,184.76,-12.02,13.89
3101,WB,5/29/2015 6:47:54.008,2,583,2,72.85,45.72,45.82,3.94,8.65
3102,WB,5/29/2015 6:48:25.097,3,605,8,75.14,31.01,31.09,-10.38,13.14,14.17
3103,WB,5/29/2015 6:49:17.559,2,583,2,67.29,52.21,52.46,-15.03,8.61
3104,WB,5/29/2015 6:49:18.859,2,583,2,64.57,1.21,1.30,-9.37,8.63
3105,WB,5/29/2015 6:50:40.764,2,588,3,38.61,81.81,81.90,2.26,10.19
3106,WB,5/29/2015 6:51:01.519,2,583,2,64.82,20.58,20.75,3.94,9.15
3107,EB2,5/29/2015 6:51:07.458,2,588,3,81.34,220.85,220.97,-21.96,10.35
3108,WB,5/29/2015 6:51:08.360,2,600,5,61.49,6.74,6.84,0.73,13.91
3109,WB,5/29/2015 6:52:20.629,2,600,5,64.32,72.11,72.27,0.00,13.68
3110,WB,5/29/2015 6:52:22.395,2,600,5,64.70,1.62,1.77,-9.37,12.29
3111,EB2,5/29/2015 6:52:35.597,2,588,3,80.17,88.05,88.14,-1.88,11.96
3112,WB,5/29/2015 6:52:50.354,2,583,2,61.15,27.83,27.96,-7.44,9.24
3113,WB,5/29/2015 6:52:51.956,2,600,5,61.38,1.50,1.60,-9.59,13.24
3114,WB,5/29/2015 6:53:41.837,3,605,8,61.27,49.73,49.88,0.61,12.33,20.87
3115,WB,5/29/2015 6:55:51.615,2,600,5,67.98,129.41,129.78,-7.59,14.14
3116,WB,5/29/2015 6:55:53.480,2,600,5,71.30,1.72,1.87,-1.29,12.30
3117,WB,5/29/2015 6:56:19.760,2,600,5,67.98,26.16,26.28,-4.38,15.46
3118,WB,5/29/2015 6:56:26.204,2,583,2,61.27,6.29,6.44,7.68,9.35
3119,WB,5/29/2015 6:57:25.972,2,583,2,65.07,59.66,59.77,-8.61,9.61
3120,WB,5/29/2015 6:57:30.004,2,583,2,67.70,3.93,4.03,0.00,9.72
3121,WB,5/29/2015 6:58:12.805,2,600,5,66.49,42.70,42.80,1.71,15.16
3122,WB,5/29/2015 6:58:50.701,2,583,2,67.84,37.74,37.90,2.79,9.86
3123,EB2,5/29/2015 6:59:02.980,2,588,3,81.74,387.28,387.38,-29.80,10.68
3124,EB2,5/29/2015 7:00:12.949,2,588,3,87.96,69.88,69.97,-18.17,11.17
3125,WB,5/29/2015 7:00:51.499,2,592,4,61.72,120.70,120.80,-1.96,20.72
3126,WB,5/29/2015 7:01:16.566,2,583,2,62.18,24.84,25.07,5.65,9.43
3127,WB,5/29/2015 7:01:18.515,2,588,3,64.70,1.85,1.95,0.00,10.73
3128,WB,5/29/2015 7:01:31.801,2,588,3,73.01,13.17,13.29,1.63,10.45
3129,WB,5/29/2015 7:02:23.842,2,600,5,64.08,51.94,52.04,4.50,15.61
3130,WB,5/29/2015 7:02:44.328,4,610,8,63.35,20.32,20.49,-4.22,13.99,17.98,4.03
3131,WB,5/29/2015 7:02:57.521,2,583,2,81.14,12.81,13.19,0.00,9.89
3132,WB,5/29/2015 7:03:25.187,2,588,3,72.23,27.58,27.67,0.00,10.89
3133,WB,5/29/2015 7:05:21.071,4,608,8,60.49,115.78,115.88,3.49,17.02,4.89,21.38
3134,WB,5/29/2015 7:05:23.580,2,583,2,68.81,2.03,2.51,-11.40,9.76
3135,WB,5/29/2015 7:06:26.260,2,583,2,64.45,62.58,62.68,-3.52,9.91
3136,WB,5/29/2015 7:06:41.494,2,583,2,70.40,15.13,15.23,0.00,9.59
3137,EB2,5/29/2015 7:07:37.507,2,600,5,82.75,444.47,444.56,-6.95,14.06
3138,EB2,5/29/2015 7:07:39.509,2,588,3,88.66,1.89,2.00,-21.69,10.90
3139,WB,5/29/2015 7:07:47.466,2,583,2,63.11,65.88,65.97,-3.34,9.80
3140,WB,5/29/2015 7:08:19.067,2,583,2,72.38,31.49,31.60,-10.20,9.58
3141,WB,5/29/2015 7:08:21.256,2,583,2,71.00,2.10,2.19,-13.77,8.87
3142,WB,5/29/2015 7:08:23.646,2,583,2,73.17,2.30,2.39,-4.05,8.41
3143,WB,5/29/2015 7:09:32.893,2,583,2,69.82,69.17,69.25,-5.94,9.90
3144,WB,5/29/2015 7:09:41.643,2,583,2,67.03,8.65,8.75,-15.03,9.34
3145,WB,5/29/2015 7:10:50.539,2,588,3,63.71,68.80,68.90,5.16,11.12
3146,WB,5/29/2015 7:10:59.063,2,583,2,57.98,8.41,8.52,0.97,8.83
3147,WB,5/29/2015 7:11:00.875,2,583,2,60.60,1.71,1.81,-7.20,9.29
3148,WB,5/29/2015 7:11:21.588,3,594,4,66.49,20.61,20.71,2.26,22.60,17.86
3149,EB2,5/29/2015 7:11:24.210,2,588,3,79.98,224.62,224.70,-16.26,10.71
3150,WB,5/29/2015 7:11:58.609,2,588,3,70.40,36.61,37.02,7.77,9.99
3151,WB,5/29/2015 7:12:20.817,2,588,3,65.58,22.11,22.21,0.00,12.12
3152,WB,5/29/2015 7:12:21.913,2,583,2,65.33,0.97,1.10,-2.53,9.58
3153,WB,5/29/2015 7:12:59.719,2,583,2,70.11,37.71,37.81,-11.09,9.31
3154,WB,5/29/2015 7:13:13.719,2,588,3,70.85,13.91,14.00,7.33,10.78
3155,WB,5/29/2015 7:14:04.416,2,600,5,64.20,50.59,50.70,-2.20,15.65
3156,WB,5/29/2015 7:14:08.901,2,588,3,70.11,4.32,4.48,-2.55,11.76
3157,WB,5/29/2015 7:14:11.259,2,583,2,73.49,2.24,2.36,-12.11,9.81
3158,WB,5/29/2015 7:14:15.810,2,600,5,67.43,4.46,4.55,1.03,13.09
3159,WB,5/29/2015 7:14:39.162,2,583,2,71.15,23.22,23.35,-3.81,8.21
3160,WB,5/29/2015 7:14:53.264,2,600,5,69.24,14.02,14.10,-3.12,13.82
3161,WB,5/29/2015 7:14:59.392,2,588,3,71.61,5.99,6.13,-4.30,11.10
3162,WB,5/29/2015 7:15:49.538,2,588,3,46.81,50.04,50.15,1.21,11.15
3163,WB,5/29/2015 7:16:03.969,2,583,2,68.39,14.27,14.43,-3.20,8.69
3164,WB,5/29/2015 7:16:26.025,2,600,5,72.85,21.97,22.06,1.02,16.59
3165,WB,5/29/2015 7:17:16.299,2,600,5,66.23,50.12,50.27,-0.99,12.76
3166,EB2,5/29/2015 7:17:25.286,3,605,8,85.06,360.98,361.08,2.98,17.18,19.22
3167,WB,5/29/2015 7:17:41.999,2,583,2,61.49,25.57,25.70,5.27,9.78
3168,WB,5/29/2015 7:17:53.029,2,583,2,63.96,10.92,11.03,4.84,9.57
3169,WB,5/29/2015 7:18:55.509,2,588,3,60.60,62.38,62.48,-8.34,11.37
3170,WB,5/29/2015 7:19:09.085,2,583,2,81.54,13.45,13.58,-9.93,9.41
3171,EB2,5/29/2015 7:19:25.285,2,588,3,79.41,119.71,120.00,-1.84,11.87
3172,WB,5/29/2015 7:19:51.868,2,583,2,71.30,42.70,42.78,-11.45,9.48
3173,WB,5/29/2015 7:19:53.181,2,600,5,71.76,1.22,1.31,0.00,12.30
3174,WB,5/29/2015 7:19:54.947,2,600,5,75.65,1.65,1.77,4.42,12.99
3175,WB,5/29/2015 7:19:56.599,2,583,2,74.14,1.54,1.65,-3.78,9.39
3176,WB,5/29/2015 7:20:36.974,3,605,8,66.49,40.29,40.37,5.21,16.77,24.49
3177,WB,5/29/2015 7:20:52.153,2,583,2,67.57,14.76,15.18,-0.00,9.93
3178,WB,5/29/2015 7:20:53.391,2,588,3,67.70,1.14,1.24,4.50,12.23
3179,WB,5/29/2015 7:20:55.310,2,583,2,69.10,1.80,1.92,1.52,9.53
3180,WB,5/29/2015 7:21:38.367,5,613,9,68.39,42.96,43.06,5.53,20.27,4.37,29.60,4.48
