Data For Site: 01200000
       Info 1: 002240
       Info 2: 352.820   83043
Storage Mode : Raw
Start Time   : 06/15/15 at 00:00
Stop Time    : 06/16/15 at 00:00
Data collected by a Phoenix (ver 2.39)

1:  Info: ASCENDING 50                   Mode: Enhanced         Sensors: Pres-Pres       Sensor Spacing:  16.0'  Loop Length:   6.0'  Extra Info:
2:  Info: DESCENDING50                   Mode: Enhanced         Sensors: Pres-Pres       Sensor Spacing:  16.0'  Loop Length:   6.0'  Extra Info:
1:  09:46:46.05   65.4mph, Length= 18.0',
1:  09:46:59.78   65.4mph, Length= 12.7',
2:  09:47:15.67   74.1mph, Length= 17.4',
2:  09:47:33.37   72.6mph, Length= 14.7',
2:  09:47:35.30   69.4mph, Length= 14.8',
2:  09:47:52.76   79.3mph, Length= 18.3',
2:  09:47:54.51   74.1mph, Length= 13.0',
1:  09:47:54.75   53.9mph, Length= 48.3',
1:  09:47:56.26   53.9mph, Length= 13.2',
1:  09:47:57.10   52.9mph, Length= 11.4',
1:  09:48:02.21   53.9mph, Length= 12.7',
1:  09:48:04.58   53.1mph, Length= 14.7',
1:  09:48:05.50   54.8mph, Length= 14.7',
2:  09:48:05.62   66.9mph, Length= 16.8',
2:  09:48:16.83   68.2mph, Length= 13.6',
2:  09:48:18.45   65.4mph, Length= 14.0',
2:  09:48:20.39   69.5mph, Length= 14.0',
1:  09:48:26.85   65.4mph, Length= 13.7',
1:  09:48:30.84   63.0mph, Length= 13.8',
1:  09:49:14.24   65.4mph, Length= 13.7',
2:  09:49:14.62   64.2mph, Length= 13.5',
1:  09:49:48.94   68.0mph, Length= 14.7',
1:  09:49:52.16   62.9mph, Length= 15.0',
2:  09:50:10.61   66.8mph, Length= 13.5',
2:  09:50:14.05   66.6mph, Length= 13.3',
2:  09:50:15.40   66.7mph, Length= 19.1',
2:  09:50:16.91   66.7mph, Length= 14.3',
1:  09:50:29.89   63.0mph, Length= 13.8',
2:  09:50:37.48   68.0mph, Length= 17.0',
2:  09:50:53.33   65.3mph, Length= 65.0',
1:  09:51:26.39   60.7mph, Length= 12.6',
1:  09:51:27.75   60.6mph, Length= 16.5',
1:  09:51:32.68   64.1mph, Length= 17.2',
2:  09:51:35.83   66.6mph, Length= 59.6',
1:  09:51:36.54   64.2mph, Length= 12.4',
1:  09:52:10.38   65.3mph, Length= 18.3',
1:  09:52:14.38   65.3mph, Length= 11.9',
1:  09:52:18.67   68.0mph, Length= 22.0',
1:  09:52:33.66   71.0mph, Length= 12.2',
1:  09:52:46.70   70.9mph, Length= 37.7',
1:  09:52:59.94   68.0mph, Length= 22.4',
1:  09:53:28.33   68.0mph, Length= 20.1',
2:  09:53:33.28   69.5mph, Length= 15.6',
1:  09:53:56.68   66.8mph, Length= 14.6',
2:  09:54:00.96   69.4mph, Length= 52.4',
2:  09:54:12.18   66.7mph, Length= 14.1',
2:  09:54:21.08   68.0mph, Length= 16.0',
2:  09:54:40.76   69.5mph, Length= 12.0',
1:  09:54:45.35   59.6mph, Length= 13.7',
1:  09:55:03.45   64.1mph, Length= 42.8',
2:  09:55:09.64   64.2mph, Length= 13.5',
2:  09:55:13.71   69.5mph, Length= 14.0',
1:  09:55:25.79   66.6mph, Length= 35.6',
2:  09:55:27.66   69.5mph, Length= 10.5',
1:  09:55:35.43   66.7mph, Length= 15.2',
1:  09:55:58.73   61.8mph, Length= 20.9',
1:  09:56:09.23   64.1mph, Length= 17.6',
1:  09:56:16.48   69.5mph, Length= 14.2',
1:  09:56:25.50   65.4mph, Length= 12.5',
1:  09:56:28.43   68.0mph, Length= 15.0',
2:  09:56:43.87   62.9mph, Length= 14.8',
2:  09:56:45.63   61.7mph, Length= 11.3',
2:  09:57:23.74   66.8mph, Length= 13.4',
1:  09:57:30.81   72.4mph, Length= 15.2',
2:  09:57:37.72   59.5mph, Length= 21.0',
2:  09:57:40.57   64.2mph, Length= 16.3',
2:  09:58:08.64   62.9mph, Length= 12.7',
2:  09:58:40.49   65.4mph, Length= 18.7',
1:  09:58:41.12   65.4mph, Length= 16.1',
2:  09:58:41.72   65.4mph, Length= 12.5',
1:  09:58:56.07   68.0mph, Length= 18.8',
1:  09:59:37.38   65.4mph, Length= 34.5',
1:  09:59:43.79   64.1mph, Length= 63.7',
1:  09:59:45.79   61.7mph, Length= 15.2',
1:  09:59:51.82   69.4mph, Length= 11.7',
1:  09:59:53.51   67.9mph, Length= 12.1',
1:  09:59:54.62   68.1mph, Length= 14.2',
2:  10:00:10.05   72.6mph, Length= 14.2',
1:  10:00:18.11   64.1mph, Length= 40.4',
1:  10:00:20.43   69.5mph, Length= 11.9',
2:  10:00:24.17   65.4mph, Length= 16.4',
2:  10:00:24.80   68.1mph, Length= 15.7',
2:  10:00:33.53   68.1mph, Length= 12.8',
1:  10:00:42.40   65.4mph, Length= 10.8',
2:  10:00:43.15   68.0mph, Length= 17.3',
2:  10:00:50.93   68.0mph, Length= 16.7',
2:  10:00:54.98   74.1mph, Length= 13.0',
2:  10:00:57.71   69.5mph, Length= 14.6',
2:  10:01:01.40   69.5mph, Length= 13.5',
2:  10:01:03.10   64.2mph, Length= 13.2',
2:  10:01:05.15   66.7mph, Length= 13.7',
1:  10:01:16.03   66.6mph, Length= 14.0',
2:  10:02:40.66   61.8mph, Length= 53.4',
2:  10:02:42.18   59.5mph, Length= 17.2',
1:  10:02:44.86   54.7mph, Length= 51.9',
1:  10:02:46.16   54.6mph, Length= 40.0',
1:  10:03:12.97   69.4mph, Length= 17.5',
2:  10:04:06.67   68.0mph, Length= 11.9',
2:  10:04:07.51   68.1mph, Length= 13.9',
2:  10:04:10.87   71.0mph, Length= 13.6',
2:  10:04:13.78   75.7mph, Length= 29.9',
1:  10:04:24.23   60.6mph, Length= 24.1',
2:  10:04:27.60   66.7mph, Length= 13.7',
1:  10:04:38.34   65.4mph, Length= 36.8',
1:  10:04:40.56   64.2mph, Length= 14.6',
2:  10:05:07.35   77.4mph, Length= 16.1',
2:  10:05:22.81   66.7mph, Length= 13.5',
2:  10:05:24.15   68.0mph, Length= 13.9',
2:  10:05:29.81   69.3mph, Length= 13.5',
1:  10:05:31.14   69.4mph, Length= 16.5',
2:  10:05:34.10   70.8mph, Length= 16.6',
1:  10:06:15.33   64.2mph, Length= 14.9',
2:  10:06:34.68   64.1mph, Length= 38.1',
2:  10:07:11.55   64.0mph, Length= 58.9',
1:  10:07:12.32   69.4mph, Length= 17.5',
2:  10:07:42.53   62.9mph, Length= 48.0',
1:  10:07:45.29   65.3mph, Length= 32.9',
2:  10:07:47.26   60.6mph, Length= 44.8',
2:  10:07:49.76   61.7mph, Length= 52.6',
1:  10:08:16.21   65.2mph, Length= 24.5',
1:  10:08:17.02   65.3mph, Length= 15.9',
1:  10:08:24.74   64.1mph, Length= 28.5',
1:  10:08:28.77   65.4mph, Length= 12.4',
2:  10:08:53.16   66.7mph, Length= 12.4',
1:  10:09:43.90   64.2mph, Length= 12.3',
1:  10:09:59.34   65.3mph, Length= 13.9',
1:  10:10:00.26   64.1mph, Length= 15.8',
1:  10:10:38.57   68.0mph, Length= 12.3',
2:  10:10:46.30   65.4mph, Length= 13.1',
2:  10:10:58.41   87.6mph, Length= 13.2',
1:  10:11:02.83   66.7mph, Length= 13.0',
1:  10:11:20.50   68.0mph, Length= 15.4',
1:  10:11:22.27   68.0mph, Length= 23.1',
1:  10:11:22.87  SnMis #2      Info:
2:  10:11:27.69   65.3mph, Length= 68.3',
1:  10:11:32.79   65.3mph, Length= 49.1',
1:  10:11:52.89   65.4mph, Length= 11.4',
2:  10:12:19.54   66.6mph, Length= 12.7',
2:  10:12:23.70   68.0mph, Length= 12.3',
1:  10:13:03.37   70.9mph, Length= 11.9',
2:  10:13:27.71   64.1mph, Length= 11.7',
2:  10:13:44.37   65.3mph, Length= 17.2',
1:  10:13:48.75   64.1mph, Length= 39.2',
2:  10:14:03.92   64.1mph, Length= 16.3',
2:  10:14:08.09   65.3mph, Length= 34.5',
1:  10:14:16.54   66.6mph, Length= 15.3',
2:  10:14:31.48   68.0mph, Length= 12.6',
2:  10:14:53.43   62.9mph, Length= 12.1',
2:  10:14:55.37   61.6mph, Length= 11.4',
2:  10:14:57.01   64.1mph, Length= 15.5',
1:  10:14:59.12   69.3mph, Length= 16.5',
1:  10:15:02.70   66.7mph, Length= 11.8',
2:  10:15:03.23   72.4mph, Length= 14.1',
1:  10:15:15.14   64.2mph, Length= 13.5',
1:  10:15:30.22   68.0mph, Length= 16.2',
1:  10:15:41.60   66.6mph, Length= 48.3',
1:  10:15:58.05   64.1mph, Length= 15.2',
1:  10:16:02.60   66.6mph, Length= 20.8',
2:  10:16:05.88   49.8mph, Length=  9.9',
2:  10:16:52.88   64.1mph, Length= 17.3',
2:  10:16:55.74   65.4mph, Length= 13.3',
2:  10:16:58.94   61.8mph, Length= 13.5',
2:  10:17:00.46   59.5mph, Length= 17.9',
2:  10:17:01.86   62.9mph, Length= 13.5',
2:  10:17:04.73   66.6mph, Length= 13.2',
2:  10:17:07.04   64.2mph, Length= 14.8',
2:  10:17:09.53   68.0mph, Length= 13.8',
2:  10:17:12.96   69.3mph, Length= 13.3',
2:  10:17:19.12   70.9mph, Length= 13.7',
2:  10:17:20.73   68.0mph, Length= 12.9',
1:  10:17:20.98   62.0mph, Length= 12.8',
2:  10:17:22.49   69.4mph, Length= 11.2',
2:  10:17:24.72   70.9mph, Length= 12.9',
2:  10:17:28.01   68.1mph, Length= 12.6',
2:  10:17:30.85   64.1mph, Length= 14.1',
1:  10:17:31.87   70.9mph, Length= 11.7',
2:  10:17:38.00   65.4mph, Length= 33.6',
1:  10:18:02.98   66.7mph, Length= 13.7',
1:  10:18:14.08   65.3mph, Length= 17.0',
2:  10:18:20.71   59.5mph, Length= 43.3',
2:  10:18:21.76   58.5mph, Length= 13.8',
2:  10:18:24.09   57.5mph, Length= 10.1',
1:  10:18:26.59   65.4mph, Length= 18.3',
2:  10:18:50.69   66.6mph, Length= 13.8',
1:  10:18:53.60   64.1mph, Length= 17.2',
1:  10:18:56.23   61.7mph, Length= 15.8',
1:  10:18:58.48   60.5mph, Length= 24.1',
1:  10:18:59.98   60.5mph, Length=  0.0',
1:  10:19:01.33   60.6mph, Length= 16.9',
1:  10:19:19.17   66.5mph, Length= 24.0',
2:  10:19:22.68   68.0mph, Length= 11.5',
1:  10:19:32.95   65.3mph, Length= 22.7',
2:  10:19:36.57   65.4mph, Length= 13.6',
2:  10:19:37.77   65.4mph, Length= 12.4',
2:  10:19:39.71   66.6mph, Length= 11.6',
1:  10:19:40.39   65.4mph, Length= 18.1',
2:  10:19:40.63   65.5mph, Length= 11.9',
2:  10:19:57.44   66.7mph, Length= 12.2',
2:  10:19:59.47   66.7mph, Length= 14.6',
2:  10:20:00.74   66.7mph, Length= 11.5',
2:  10:20:04.04   66.6mph, Length= 40.5',
2:  10:20:06.52   70.8mph, Length= 16.3',
2:  10:20:29.00   65.4mph, Length= 12.7',
1:  10:20:34.35   66.7mph, Length= 13.1',
1:  10:21:01.82   65.4mph, Length= 16.4',
2:  10:21:25.74   61.7mph, Length= 14.9',
2:  10:21:44.33   64.0mph, Length= 64.9',
1:  10:21:44.96   61.7mph, Length= 34.9',
1:  10:21:48.44   68.0mph, Length= 11.9',
2:  10:21:53.83   66.6mph, Length= 11.3',
2:  10:22:43.26   65.3mph, Length= 11.5',
2:  10:22:45.08   64.0mph, Length= 12.4',
2:  10:22:48.63   65.3mph, Length= 15.2',
2:  10:23:28.89   64.2mph, Length= 14.6',
1:  10:23:42.51   62.9mph, Length= 39.6',
1:  10:23:43.73   65.4mph, Length= 13.1',
2:  10:23:43.88   69.6mph, Length= 13.0',
1:  10:23:45.55   60.6mph, Length= 12.3',
2:  10:23:46.44   69.4mph, Length= 16.3',
1:  10:24:01.16   68.0mph, Length= 13.2',
2:  10:24:09.05   72.4mph, Length= 43.4',
2:  10:24:11.81   70.8mph, Length= 15.8',
2:  10:24:13.86   70.8mph, Length= 11.2',
1:  10:24:15.55   65.2mph, Length= 26.5',
1:  10:24:18.24   65.3mph, Length= 15.6',
1:  10:24:21.68   65.2mph, Length= 25.9',
1:  10:24:24.80   64.0mph, Length= 26.2',
1:  10:24:26.60   65.2mph, Length= 26.1',
1:  10:24:30.39   64.0mph, Length=  9.1',
1:  10:24:34.13   64.0mph, Length= 27.0',
1:  10:24:36.08   62.8mph, Length= 25.6',
2:  10:24:37.52   72.4mph, Length= 13.1',
1:  10:24:44.53   65.2mph, Length= 23.3',
1:  10:24:45.50   11.3mph, Length=  3.1',
1:  10:24:53.23   64.1mph, Length= 23.4',
1:  10:24:59.62   65.3mph, Length= 13.9',
2:  10:25:17.54   68.0mph, Length= 12.0',
2:  10:25:29.85   68.0mph, Length= 11.9',
2:  10:25:30.74   69.4mph, Length= 13.2',
1:  10:25:38.46   68.0mph, Length= 14.9',
2:  10:25:43.70   66.6mph, Length= 50.3',
1:  10:25:44.26   69.6mph, Length= 14.0',
2:  10:25:46.62   65.3mph, Length= 15.9',
2:  10:25:59.54   65.4mph, Length= 12.0',
1:  10:26:23.36   69.3mph, Length= 65.8',
1:  10:26:40.26   69.3mph, Length= 13.2',
2:  10:26:45.27   62.9mph, Length= 17.2',
2:  10:27:02.48   58.4mph, Length= 39.5',
2:  10:27:04.28   61.7mph, Length= 17.9',
1:  10:27:05.37   70.8mph, Length= 20.2',
2:  10:27:06.00   61.7mph, Length= 33.2',
2:  10:27:06.93   64.0mph, Length= 11.1',
2:  10:27:07.56   64.2mph, Length= 11.4',
2:  10:27:09.89   65.3mph, Length= 12.2',
2:  10:27:11.91   62.9mph, Length= 12.9',
1:  10:27:12.53   69.3mph, Length= 23.6',
2:  10:27:24.67   72.5mph, Length= 12.6',
1:  10:27:43.43   66.6mph, Length= 16.9',
2:  10:27:54.08   69.5mph, Length= 14.5',
2:  10:27:55.15   68.0mph, Length= 15.5',
1:  10:27:58.85   65.3mph, Length= 12.2',
1:  10:28:00.65   66.5mph, Length= 52.9',
1:  10:28:32.56   58.4mph, Length= 17.7',
2:  10:28:34.57   68.0mph, Length= 13.4',
2:  10:28:35.19   68.0mph, Length= 17.0',
1:  10:28:36.16   61.8mph, Length= 12.9',
1:  10:28:39.70   64.1mph, Length= 13.0',
2:  10:28:42.06   66.6mph, Length= 11.6',
1:  10:28:44.20   64.0mph, Length= 66.0',
1:  10:28:46.78   66.5mph, Length= 21.3',
2:  10:28:51.99   69.3mph, Length= 59.9',
2:  10:28:55.99   67.9mph, Length= 11.0',
2:  10:29:11.48   71.0mph, Length= 14.6',
2:  10:29:34.38   68.3mph, Length= 12.8',
1:  10:29:34.06   59.5mph, Length= 49.8',
1:  10:29:36.93   59.5mph, Length= 14.0',
1:  10:29:38.01   57.4mph, Length= 54.9',
1:  10:29:40.59   56.5mph, Length= 12.7',
1:  10:29:42.65   58.6mph, Length= 12.5',
2:  10:29:52.39   65.3mph, Length= 54.9',
2:  10:30:08.01   71.0mph, Length= 16.1',
1:  10:30:07.95   65.3mph, Length= 23.4',
1:  10:30:11.28   65.3mph, Length= 11.4',
1:  10:30:13.70   65.3mph, Length= 12.5',
1:  10:30:14.75   64.2mph, Length= 12.4',
2:  10:30:14.84   71.0mph, Length= 12.4',
2:  10:30:23.88   66.7mph, Length= 13.7',
2:  10:30:25.18   68.0mph, Length= 13.1',
2:  10:30:26.47   67.9mph, Length= 13.2',
2:  10:30:30.14   69.3mph, Length= 13.3',
1:  10:30:32.89   66.6mph, Length= 16.5',
2:  10:31:22.00   64.0mph, Length= 64.7',
1:  10:31:23.25   70.8mph, Length= 16.3',
2:  10:31:23.82   64.1mph, Length= 11.5',
2:  10:31:25.10   64.1mph, Length= 16.7',
1:  10:31:25.49   72.5mph, Length= 14.0',
1:  10:31:32.75   68.0mph, Length= 16.2',
2:  10:31:34.52   64.0mph, Length= 21.5',
2:  10:31:35.70   65.4mph, Length= 14.3',
2:  10:31:42.22   62.9mph, Length= 29.2',
1:  10:31:48.52   70.8mph, Length= 16.0',
2:  10:31:54.18   66.6mph, Length= 31.9',
2:  10:31:55.44   66.6mph, Length= 13.5',
2:  10:32:07.04   68.0mph, Length= 17.7',
1:  10:32:07.21   75.9mph, Length= 12.6',
2:  10:32:08.62   68.0mph, Length= 10.8',
2:  10:32:22.94   69.4mph, Length= 14.5',
1:  10:32:24.39   66.6mph, Length= 43.8',
2:  10:32:30.38   66.7mph, Length= 13.8',
2:  10:32:31.48   66.6mph, Length= 12.7',
1:  10:32:50.19   66.6mph, Length= 38.5',
1:  10:32:59.53   68.0mph, Length= 18.0',
2:  10:33:02.78   68.0mph, Length= 14.7',
2:  10:33:09.33   70.9mph, Length= 11.5',
2:  10:33:11.09   71.0mph, Length= 12.4',
2:  10:33:13.81   72.4mph, Length= 12.1',
1:  10:33:34.06   72.3mph, Length= 15.5',
1:  10:33:40.73  SnMis #2      Info:
2:  10:33:40.46   61.8mph, Length= 13.5',
2:  10:33:44.90   60.5mph, Length= 73.9',
1:  10:34:12.94   61.6mph, Length= 24.7',
1:  10:34:27.44   65.3mph, Length= 13.4',
2:  10:34:28.00   67.9mph, Length= 16.0',
2:  10:34:29.07   66.7mph, Length= 15.0',
2:  10:34:31.19   67.9mph, Length= 15.7',
1:  10:35:05.72   66.7mph, Length= 12.1',
1:  10:36:01.08   65.2mph, Length= 12.0',
2:  10:36:03.14   69.4mph, Length= 12.2',
1:  10:36:07.69   65.3mph, Length= 23.4',
2:  10:36:09.36   67.9mph, Length= 39.3',
1:  10:36:14.45   70.8mph, Length= 18.8',
2:  10:36:20.36   72.3mph, Length= 11.2',
1:  10:36:29.93   69.3mph, Length= 12.5',
1:  10:36:40.75   68.0mph, Length= 14.7',
2:  10:36:42.82   69.4mph, Length= 12.0',
2:  10:36:53.91   58.4mph, Length= 24.9',
2:  10:36:55.65   58.5mph, Length= 14.6',
2:  10:37:00.96   57.4mph, Length= 17.4',
1:  10:37:06.61   65.3mph, Length= 29.9',
2:  10:37:16.84  SnMis #2      Info:
1:  10:37:16.59   68.0mph, Length= 15.5',
1:  10:37:22.35   65.4mph, Length= 15.5',
1:  10:37:50.04   68.0mph, Length= 18.1',
1:  10:38:07.95   65.3mph, Length= 17.2',
1:  10:38:09.31   62.9mph, Length= 14.4',
2:  10:38:42.19   69.3mph, Length= 13.7',
2:  10:38:56.42   71.0mph, Length= 13.2',
2:  10:39:57.43   68.0mph, Length= 12.3',
1:  10:40:47.70   64.0mph, Length= 38.4',
2:  10:40:51.07   66.7mph, Length= 15.1',
1:  10:40:57.63   61.6mph, Length= 15.0',
1:  10:40:59.52   66.6mph, Length= 12.9',
1:  10:41:06.31   69.4mph, Length= 16.0',
1:  10:41:44.93   69.4mph, Length= 14.5',
2:  10:41:49.86   66.6mph, Length= 17.0',
2:  10:42:12.01   65.2mph, Length= 11.7',
2:  10:42:29.46   72.3mph, Length= 15.9',
1:  10:42:42.24   81.2mph, Length= 13.7',
2:  10:42:53.68   66.6mph, Length= 13.3',
1:  10:42:53.83   66.7mph, Length= 44.5',
2:  10:42:54.81   65.2mph, Length= 15.5',
2:  10:42:58.40   69.3mph, Length= 10.3',
2:  10:43:00.26   66.5mph, Length= 11.4',
2:  10:43:01.80   69.3mph, Length= 17.8',
1:  10:43:02.41   66.7mph, Length= 11.6',
2:  10:43:22.84   67.9mph, Length= 17.5',
2:  10:43:35.40   65.3mph, Length= 45.8',
2:  10:43:52.60   65.3mph, Length= 51.2',
2:  10:43:56.32   69.3mph, Length= 33.6',
2:  10:44:08.21   68.0mph, Length= 11.5',
2:  10:44:11.60   72.3mph, Length= 16.9',
1:  10:44:20.39   68.0mph, Length= 17.0',
1:  10:44:29.98   70.8mph, Length= 10.7',
1:  10:44:33.76   70.8mph, Length= 31.3',
2:  10:44:35.02   63.9mph, Length= 14.6',
2:  10:45:07.75   69.3mph, Length= 68.0',
2:  10:45:21.92   74.0mph, Length= 13.0',
2:  10:45:23.14   70.9mph, Length= 13.7',
1:  10:45:40.60   61.6mph, Length= 31.3',
2:  10:45:58.54   67.9mph, Length= 16.0',
1:  10:46:13.96   70.8mph, Length= 15.8',
2:  10:46:23.41   68.0mph, Length= 15.7',
2:  10:46:24.83   69.3mph, Length= 17.5',
2:  10:46:28.54   70.8mph, Length= 12.7',
2:  10:47:13.69   65.3mph, Length= 14.3',
2:  10:47:18.31   69.3mph, Length= 51.8',
2:  10:47:24.28   69.3mph, Length= 16.0',
2:  10:47:25.65   67.9mph, Length= 15.0',
1:  10:47:26.62   65.3mph, Length= 13.6',
2:  10:47:27.44   66.5mph, Length= 15.6',
1:  10:47:33.47   65.3mph, Length= 13.9',
2:  10:48:17.53   69.3mph, Length= 18.0',
1:  10:48:24.18   55.5mph, Length= 41.5',
1:  10:48:26.34   55.6mph, Length= 12.3',
1:  10:48:27.51   59.5mph, Length= 12.0',
2:  10:48:31.58   70.8mph, Length= 15.6',
1:  10:48:32.15   64.0mph, Length= 12.4',
2:  10:49:57.56   72.3mph, Length= 10.9',
1:  10:50:22.41   66.5mph, Length= 14.3',
2:  10:50:23.86   69.3mph, Length= 12.2',
1:  10:50:26.43   62.9mph, Length= 13.6',
1:  10:50:28.81   62.9mph, Length= 12.3',
1:  10:50:32.61   70.9mph, Length= 12.1',
1:  10:50:51.65   70.8mph, Length= 13.2',
2:  10:51:00.67   67.9mph, Length= 17.4',
1:  10:51:17.09   69.3mph, Length= 18.6',
1:  10:51:19.85   66.5mph, Length= 16.6',
2:  10:51:38.70   65.3mph, Length= 49.4',
1:  10:51:43.32   69.3mph, Length= 13.8',
1:  10:51:45.99   70.9mph, Length= 13.6',
1:  10:51:57.65   62.8mph, Length= 11.2',
1:  10:52:00.91   66.7mph, Length= 14.6',
2:  10:52:05.58   69.4mph, Length= 13.7',
2:  10:52:31.74   65.2mph, Length= 13.6',
2:  10:52:33.18   65.3mph, Length= 15.3',
1:  10:52:57.85   66.5mph, Length= 15.0',
2:  10:52:58.21   68.0mph, Length= 12.3',
2:  10:53:25.59   52.0mph, Length= 29.3',
1:  10:53:26.85   67.9mph, Length= 12.3',
2:  10:53:40.54   65.3mph, Length= 15.8',
2:  10:54:10.78   72.3mph, Length= 17.1',
1:  10:54:29.01   65.3mph, Length= 76.5',
1:  10:54:39.62   64.0mph, Length= 14.3',
2:  10:54:48.31  SnMis #2      Info:
1:  10:55:03.62   64.0mph, Length= 51.7',
1:  10:55:06.64   62.8mph, Length= 11.7',
1:  10:55:17.87   63.9mph, Length= 12.0',
2:  10:55:38.76   70.8mph, Length= 15.9',
2:  10:55:47.07   72.3mph, Length= 16.9',
1:  10:55:57.77   65.2mph, Length= 31.1',
2:  10:56:14.93   74.0mph, Length= 13.0',
1:  10:56:48.79   65.2mph, Length= 15.5',
1:  10:56:49.88   65.3mph, Length= 45.3',
1:  10:56:52.45   62.8mph, Length= 15.6',
2:  10:57:28.11   60.5mph, Length= 13.2',
1:  10:57:34.25   65.3mph, Length= 11.1',
2:  10:57:54.96   72.3mph, Length= 36.9',
2:  10:57:59.76   63.9mph, Length= 49.0',
2:  10:58:01.10   64.2mph, Length= 13.0',
1:  10:58:01.03   55.6mph, Length= 49.6',
2:  10:58:05.49   64.1mph, Length= 32.2',
2:  10:58:07.45   61.6mph, Length= 14.4',
1:  10:58:29.44   77.4mph, Length= 11.1',
1:  10:58:31.17   58.3mph, Length= 40.4',
1:  10:58:35.46   64.0mph, Length= 13.7',
2:  10:58:37.68   68.0mph, Length= 13.7',
1:  10:59:02.91   64.0mph, Length= 38.1',
1:  10:59:04.94   65.3mph, Length= 14.0',
2:  10:59:05.25   64.0mph, Length= 12.9',
2:  10:59:25.71   66.7mph, Length= 15.4',
1:  10:59:45.69   65.3mph, Length= 11.9',
1:  10:59:58.00   62.7mph, Length= 17.1',
1:  11:00:35.38   66.5mph, Length= 15.1',
2:  11:00:38.75   74.0mph, Length= 13.9',
1:  11:00:43.06   67.9mph, Length= 31.7',
1:  11:00:52.61   67.9mph, Length= 73.7',
1:  11:01:01.46   70.8mph, Length= 71.0',
1:  11:01:09.16   66.5mph, Length= 71.2',
1:  11:01:10.99   67.9mph, Length= 14.2',
1:  11:01:26.14   67.9mph, Length=  9.8',
2:  11:01:29.78   61.6mph, Length= 71.7',
2:  11:01:32.46   61.6mph, Length= 16.9',
2:  11:01:35.36   66.5mph, Length= 14.0',
2:  11:01:38.02   66.6mph, Length= 13.1',
2:  11:01:39.77   64.0mph, Length= 11.4',
2:  11:01:41.61   64.0mph, Length= 16.1',
2:  11:01:43.28   65.2mph, Length= 18.4',
2:  11:01:46.18   65.3mph, Length= 13.0',
1:  11:01:53.19   66.5mph, Length= 15.0',
2:  11:02:03.98   72.5mph, Length= 14.5',
2:  11:02:45.91   66.5mph, Length= 16.4',
2:  11:02:47.33   66.5mph, Length= 13.5',
2:  11:02:50.49   67.9mph, Length= 13.2',
2:  11:03:41.92   65.3mph, Length= 17.5',
2:  11:03:43.95   62.8mph, Length= 17.2',
2:  11:03:45.04   65.2mph, Length= 17.4',
2:  11:03:46.92   65.2mph, Length= 12.8',
1:  11:04:12.58   62.7mph, Length= 14.8',
1:  11:04:21.62   74.0mph, Length= 12.6',
1:  11:04:31.78   66.7mph, Length= 15.0',
1:  11:04:37.42   67.9mph, Length= 14.0',
2:  11:04:40.24   66.5mph, Length= 18.6',
1:  11:05:03.59   66.6mph, Length= 15.4',
1:  11:05:24.32   81.1mph, Length= 18.2',
1:  11:05:26.59   58.4mph, Length= 12.1',
1:  11:05:30.74   59.5mph, Length= 14.5',
1:  11:05:35.39   65.3mph, Length= 13.6',
1:  11:05:40.18   70.8mph, Length= 15.4',
2:  11:05:57.32   70.8mph, Length= 14.3',
2:  11:05:59.03   69.5mph, Length= 13.5',
1:  11:06:14.19   68.0mph, Length= 12.3',
1:  11:06:42.66   67.9mph, Length= 56.8',
2:  11:07:10.23   65.3mph, Length= 12.4',
1:  11:07:26.48   60.5mph, Length= 45.8',
1:  11:07:28.81   60.5mph, Length= 14.2',
1:  11:07:29.69   60.5mph, Length= 16.7',
1:  11:07:31.57   64.0mph, Length= 14.3',
1:  11:07:32.86   61.6mph, Length= 10.6',
1:  11:07:34.68   62.8mph, Length= 15.4',
2:  11:07:42.63   62.7mph, Length= 11.5',
2:  11:07:45.65   63.9mph, Length=  2.9',
2:  11:08:11.90   72.3mph, Length= 14.2',
1:  11:08:13.98   62.9mph, Length= 13.9',
1:  11:08:17.94   61.6mph, Length= 17.2',
2:  11:08:28.42   66.6mph, Length= 14.1',
2:  11:08:29.56   66.5mph, Length= 11.1',
2:  11:08:31.08   68.0mph, Length= 14.7',
1:  11:08:31.95   69.3mph, Length= 11.3',
1:  11:08:38.44   67.9mph, Length= 16.3',
2:  11:09:16.03   69.3mph, Length= 12.5',
1:  11:10:07.67   59.5mph, Length= 34.1',
2:  11:10:13.77   64.0mph, Length= 13.2',
1:  11:10:16.77   64.0mph, Length= 40.8',
1:  11:10:23.06   72.3mph, Length= 16.6',
2:  11:10:34.79   70.8mph, Length= 14.1',
1:  11:10:40.91   64.0mph, Length= 25.9',
1:  11:10:45.02   61.7mph, Length= 15.0',
1:  11:10:46.84   61.6mph, Length= 13.1',
2:  11:11:09.58   69.3mph, Length= 12.5',
2:  11:11:11.02   70.8mph, Length= 11.8',
2:  11:11:15.09   72.4mph, Length= 14.0',
2:  11:11:17.61   72.3mph, Length= 12.9',
1:  11:11:17.86   68.2mph, Length= 12.5',
2:  11:11:22.53   70.9mph, Length= 13.4',
2:  11:11:32.62   69.3mph, Length= 14.5',
2:  11:11:34.76   72.3mph, Length= 12.8',
2:  11:11:58.09   57.4mph, Length= 22.0',
2:  11:11:59.13   55.6mph, Length= 11.9',
2:  11:12:00.03   58.3mph, Length= 17.4',
