Data File:,'13211513 EB 1 2363.rdf'
Site Code:,'13211513 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
114,EB1,5/28/2015 6:35:19.371,2,588,3,60.06,88.75,88.84,-5.24,10.68
115,EB1,5/28/2015 6:35:40.018,2,588,3,57.58,20.53,20.65,4.49,11.35
116,EB1,5/28/2015 6:35:41.544,2,600,5,60.71,1.39,1.53,0.00,14.41
117,EB1,5/28/2015 6:36:10.089,2,588,3,63.47,28.38,28.55,11.92,11.66
118,EB1,5/28/2015 6:36:13.072,2,588,3,68.96,2.86,2.98,0.00,11.48
119,EB1,5/28/2015 6:38:30.552,2,583,2,58.79,137.37,137.48,-0.00,8.40
120,EB1,5/28/2015 6:39:12.394,2,583,2,66.49,41.74,41.84,8.93,8.80
121,EB1,5/28/2015 6:40:01.832,2,600,5,61.38,49.35,49.44,-3.48,17.15
122,EB1,5/28/2015 6:40:26.310,2,600,5,60.06,24.29,24.48,4.34,13.33
123,EB1,5/28/2015 6:41:58.708,2,583,2,64.95,92.25,92.40,-0.00,8.79
124,EB1,5/28/2015 6:42:01.198,2,588,3,64.95,2.40,2.49,-0.00,11.02
125,EB1,5/28/2015 6:42:06.511,2,583,2,64.95,5.20,5.31,8.52,8.60
126,EB1,5/28/2015 6:43:32.580,2,583,2,60.06,85.98,86.07,0.00,8.39
127,EB1,5/28/2015 6:43:45.693,2,588,3,61.38,13.02,13.11,-5.93,10.07
128,EB1,5/28/2015 6:44:55.300,2,600,5,63.47,69.50,69.61,-0.00,12.61
129,EB1,5/28/2015 6:44:55.483,2,592,4,68.12,0.05,0.18,-9.98,38.06
130,EB1,5/28/2015 6:46:19.106,2,583,2,62.06,83.23,83.62,7.35,8.68
131,EB1,5/28/2015 6:46:39.484,2,600,5,64.95,20.28,20.38,0.00,12.56
132,EB1,5/28/2015 6:47:01.223,2,583,2,54.76,21.61,21.74,0.00,8.59
133,EB1,5/28/2015 6:47:37.938,2,588,3,67.29,36.61,36.71,0.00,11.49
134,EB1,5/28/2015 6:48:02.863,2,583,2,63.47,24.81,24.93,-0.00,8.86
135,EB1,5/28/2015 6:48:13.242,2,588,3,64.20,10.28,10.38,0.00,11.45
136,EB1,5/28/2015 6:49:57.306,2,583,2,64.20,103.94,104.06,-7.94,8.61
137,EB1,5/28/2015 6:51:42.510,2,600,5,54.76,105.11,105.20,3.02,14.51
138,EB1,5/28/2015 6:52:34.432,2,600,5,62.06,51.74,51.92,0.00,12.87
139,EB1,5/28/2015 6:52:44.903,2,583,2,58.79,10.33,10.47,5.67,9.56
140,EB1,5/28/2015 6:53:27.232,2,600,5,68.12,42.22,42.33,-6.17,13.20
141,EB1,5/28/2015 6:53:31.888,2,583,2,69.82,4.52,4.66,-0.00,9.52
142,EB1,5/28/2015 6:54:52.204,8,636,13,56.42,80.22,80.32,0.00,11.58,4.38,22.55,4.17,8.94,20.68,4.24
143,EB1,5/28/2015 6:54:56.679,2,588,3,56.42,3.55,4.47,14.90,9.94
144,EB1,5/28/2015 6:54:57.389,2,583,2,64.20,0.59,0.71,0.00,9.59
145,EB1,5/28/2015 6:55:29.997,2,583,2,67.29,32.51,32.61,-8.13,9.66
146,EB1,5/28/2015 6:57:18.665,2,583,2,64.20,108.57,108.67,8.19,8.64
147,EB1,5/28/2015 6:57:28.256,2,583,2,68.96,9.50,9.59,-9.94,8.50
148,EB1,5/28/2015 6:57:30.028,2,583,2,67.29,1.69,1.77,-0.00,9.04
149,EB1,5/28/2015 6:57:42.039,2,588,3,63.47,11.92,12.01,6.33,10.80
150,EB1,5/28/2015 6:59:56.822,3,589,3,54.76,134.67,134.78,1.43,11.85,18.83
151,EB1,5/28/2015 7:00:59.528,2,600,5,62.06,62.33,62.71,-9.75,12.46
152,EB1,5/28/2015 7:01:01.632,2,600,5,66.49,1.97,2.10,-0.00,13.43
153,EB1,5/28/2015 7:01:18.463,2,583,2,65.71,16.69,16.83,-8.12,9.02
154,EB1,5/28/2015 7:02:16.839,2,583,2,56.42,58.28,58.38,-5.41,8.59
155,EB1,5/28/2015 7:02:46.381,2,588,3,62.06,29.44,29.54,6.24,10.22
156,EB1,5/28/2015 7:03:07.991,2,583,2,58.18,21.50,21.61,0.00,8.25
157,EB1,5/28/2015 7:03:28.245,2,583,2,66.49,20.16,20.25,-8.25,9.20
158,EB1,5/28/2015 7:03:38.198,2,583,2,63.47,9.86,9.95,7.75,8.81
159,EB1,5/28/2015 7:03:48.205,2,583,2,64.20,9.91,10.01,7.81,9.05
160,EB1,5/28/2015 7:04:46.042,2,600,5,62.76,57.74,57.84,4.30,15.36
161,EB1,5/28/2015 7:04:53.025,5,627,11,64.20,6.82,6.98,0.97,13.79,21.93,11.62,26.26
162,EB1,5/28/2015 7:05:52.471,3,589,3,52.20,58.67,59.45,0.00,11.58,16.65
163,EB1,5/28/2015 7:07:29.170,2,588,3,58.79,96.33,96.70,-13.61,11.22
164,EB1,5/28/2015 7:07:30.908,2,583,2,60.06,1.61,1.74,0.00,8.58
165,EB1,5/28/2015 7:07:33.095,2,583,2,63.47,2.09,2.19,0.00,8.39
166,EB1,5/28/2015 7:07:41.435,2,588,3,58.18,8.25,8.34,-4.46,11.41
167,EB1,5/28/2015 7:10:09.976,6,617,10,58.18,148.41,148.54,-0.97,13.63,3.98,4.63,25.83,4.39
168,EB1,5/28/2015 7:10:11.822,2,583,2,62.06,1.23,1.85,-7.08,8.72
169,EB1,5/28/2015 7:10:36.242,2,600,5,64.20,24.32,24.42,-5.20,13.13
170,EB1,5/28/2015 7:11:20.020,2,583,2,70.70,43.64,43.78,0.00,8.20
171,EB1,5/28/2015 7:11:48.941,2,583,2,58.79,28.84,28.92,-5.75,9.14
172,EB1,5/28/2015 7:12:56.962,2,583,2,69.82,67.91,68.02,0.00,9.52
173,EB1,5/28/2015 7:14:13.064,2,600,5,58.18,76.01,76.10,0.00,15.44
174,EB1,5/28/2015 7:14:18.421,2,583,2,59.42,5.18,5.36,-6.17,8.79
175,EB1,5/28/2015 7:14:20.846,2,600,5,60.71,2.32,2.43,-0.00,14.22
176,EB1,5/28/2015 7:15:13.325,2,600,5,63.47,52.32,52.48,0.00,13.09
177,EB1,5/28/2015 7:15:23.793,2,583,2,62.06,10.33,10.47,0.00,8.60
178,EB1,5/28/2015 7:15:37.552,2,583,2,64.95,13.66,13.76,0.00,9.49
179,EB1,5/28/2015 7:16:19.755,2,583,2,58.18,42.10,42.20,5.79,9.08
180,EB1,5/28/2015 7:16:29.789,2,588,3,59.42,9.93,10.03,5.03,11.13
181,EB1,5/28/2015 7:16:59.573,2,592,4,57.58,29.66,29.78,2.23,22.79
182,EB1,5/28/2015 7:17:09.278,2,592,4,56.99,9.44,9.70,0.00,22.96
183,EB1,5/28/2015 7:17:11.899,2,583,2,56.99,2.35,2.62,-5.06,9.47
184,EB1,5/28/2015 7:17:13.416,2,588,3,58.79,1.40,1.52,-4.58,11.47
185,EB1,5/28/2015 7:17:14.896,2,583,2,58.18,1.35,1.48,11.27,9.47
186,EB1,5/28/2015 7:17:16.588,2,583,2,58.79,1.58,1.69,-5.91,8.89
187,EB1,5/28/2015 7:17:19.152,2,583,2,62.06,2.46,2.56,-6.87,8.98
188,EB1,5/28/2015 7:17:30.877,2,600,5,69.82,11.63,11.73,6.88,13.25
189,EB1,5/28/2015 7:18:08.432,2,583,2,60.71,37.43,37.55,0.00,9.46
190,EB1,5/28/2015 7:19:36.002,2,592,4,59.42,87.46,87.57,2.48,22.56
191,EB1,5/28/2015 7:19:37.872,2,583,2,64.20,1.61,1.87,0.00,8.55
192,EB1,5/28/2015 7:19:53.087,2,583,2,65.71,15.12,15.21,7.66,9.91
193,EB1,5/28/2015 7:20:22.169,4,608,8,55.85,28.98,29.08,-1.77,18.78,4.27,27.10
194,EB1,5/28/2015 7:21:05.961,2,588,3,70.70,43.17,43.79,7.81,12.12
195,EB1,5/28/2015 7:21:08.406,2,583,2,68.12,2.33,2.45,0.00,9.73
196,EB1,5/28/2015 7:23:02.911,2,600,5,69.82,114.41,114.50,-6.11,14.35
197,EB1,5/28/2015 7:23:27.410,2,583,2,62.06,24.36,24.50,-7.36,8.39
198,EB1,5/28/2015 7:23:55.535,2,583,2,50.32,28.03,28.12,3.97,8.55
199,EB1,5/28/2015 7:24:48.640,2,583,2,64.95,52.99,53.10,8.31,8.81
200,EB1,5/28/2015 7:24:56.783,2,588,3,70.70,8.05,8.14,0.00,11.47
201,EB1,5/28/2015 7:25:21.455,2,600,5,58.18,24.56,24.67,4.23,12.41
202,EB1,5/28/2015 7:25:50.920,2,588,3,56.99,29.32,29.47,4.26,11.60
203,EB1,5/28/2015 7:26:45.635,2,583,2,66.49,54.58,54.71,9.72,8.08
204,EB1,5/28/2015 7:26:50.764,2,583,2,65.71,5.05,5.13,0.00,9.25
205,EB1,5/28/2015 7:30:48.285,2,583,2,62.76,237.42,237.52,-7.84,8.15
206,EB1,5/28/2015 7:31:12.514,2,588,3,60.71,24.14,24.23,-11.16,10.19
207,EB1,5/28/2015 7:32:46.944,2,583,2,63.47,94.31,94.43,7.35,9.29
208,EB1,5/28/2015 7:33:41.905,2,583,2,60.06,54.86,54.96,0.00,9.87
209,EB1,5/28/2015 7:33:58.598,2,588,3,62.76,16.58,16.69,-5.58,11.43
210,EB1,5/28/2015 7:34:24.631,2,583,2,65.71,25.91,26.03,0.00,8.96
211,EB1,5/28/2015 7:34:25.958,2,588,3,67.29,1.23,1.33,0.00,10.19
212,EB1,5/28/2015 7:34:48.677,2,588,3,54.23,22.62,22.72,-3.78,10.93
