Data File:,'13211513 WB EB 2 2401N.rdf'
Site Code:,'13211513 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
102,WB,5/28/2015 5:40:26.214,2,583,2,56.71,2.01,2.12,-4.28,9.20
103,WB,5/28/2015 5:42:36.315,4,610,8,64.08,129.99,130.10,5.93,14.30,24.38,4.23
104,WB,5/28/2015 5:43:14.959,2,588,3,68.81,38.19,38.64,-1.26,11.24
105,WB,5/28/2015 5:44:18.328,2,583,2,55.58,63.26,63.37,-7.71,8.58
106,WB,5/28/2015 5:44:42.922,2,583,2,61.83,24.49,24.59,-9.42,8.59
107,WB,5/28/2015 5:44:46.081,2,583,2,68.53,3.06,3.16,-10.14,8.18
108,WB,5/28/2015 5:47:31.006,2,600,5,61.60,164.84,164.92,-1.55,13.11
109,WB,5/28/2015 5:48:49.733,2,583,2,59.21,78.58,78.73,-8.05,7.76
110,EB2,5/28/2015 5:50:27.508,2,583,2,70.85,2342.41,2342.47,-12.62,8.44
111,WB,5/28/2015 5:51:04.642,2,588,3,76.86,134.82,134.91,-6.51,12.04
112,WB,5/28/2015 5:51:37.007,2,583,2,57.48,32.26,32.36,-6.46,8.85
113,WB,5/28/2015 5:51:37.959,2,588,3,56.90,0.85,0.95,-1.33,12.08
114,EB2,5/28/2015 5:52:18.755,2,583,2,62.76,111.17,111.25,-11.93,8.82
115,WB,5/28/2015 5:53:31.893,2,583,2,60.27,113.79,113.93,-5.12,9.23
116,WB,5/28/2015 5:54:27.889,2,583,2,69.24,55.89,56.00,-14.32,7.92
117,WB,5/28/2015 5:55:12.969,4,610,8,73.17,45.00,45.08,-2.86,14.55,16.10,4.98
118,WB,5/28/2015 5:55:56.354,2,583,2,68.96,43.05,43.38,-1.72,8.33
119,WB,5/28/2015 5:56:38.672,2,583,2,66.76,42.24,42.32,-4.15,9.32
120,WB,5/28/2015 5:57:23.329,2,588,3,63.71,44.56,44.66,-1.99,11.32
121,WB,5/28/2015 5:59:43.511,2,583,2,55.21,140.06,140.18,-7.52,9.56
122,WB,5/28/2015 6:00:26.895,2,600,5,57.19,43.27,43.38,-1.24,13.08
123,WB,5/28/2015 6:01:21.965,2,588,3,63.11,54.91,55.07,1.88,11.80
124,WB,5/28/2015 6:02:20.192,2,600,5,64.08,58.10,58.23,-2.62,13.09
125,WB,5/28/2015 6:02:46.409,2,583,2,62.64,26.08,26.22,-14.99,7.65
126,WB,5/28/2015 6:03:41.196,2,583,2,58.08,54.70,54.79,-6.67,8.84
127,WB,5/28/2015 6:04:02.137,5,613,9,57.78,20.84,20.94,3.57,12.45,4.44,33.35,4.46
128,WB,5/28/2015 6:05:19.249,2,583,2,57.88,76.47,77.11,-6.00,8.35
129,WB,5/28/2015 6:06:16.476,2,583,2,76.34,57.13,57.23,-13.38,8.55
130,WB,5/28/2015 6:07:34.403,2,583,2,56.80,77.85,77.93,-7.40,8.50
131,WB,5/28/2015 6:09:34.630,2,583,2,65.84,120.12,120.23,-8.34,8.82
132,WB,5/28/2015 6:10:58.138,2,583,2,67.57,83.42,83.51,-0.00,8.81
133,WB,5/28/2015 6:11:29.932,2,583,2,73.98,31.71,31.79,-23.84,8.58
134,WB,5/28/2015 6:13:55.283,2,588,3,54.85,145.27,145.35,1.23,11.80
135,WB,5/28/2015 6:14:10.054,2,583,2,55.58,14.62,14.77,-9.92,8.11
136,WB,5/28/2015 6:15:03.682,2,583,2,52.45,53.53,53.63,-7.90,8.57
137,WB,5/28/2015 6:17:17.850,2,600,5,58.90,134.06,134.17,-1.99,13.40
138,WB,5/28/2015 6:17:53.156,3,589,3,59.95,35.15,35.31,1.17,11.24,13.03
139,WB,5/28/2015 6:18:02.256,2,588,3,71.46,8.82,9.10,0.00,11.67
140,WB,5/28/2015 6:18:13.604,4,610,8,64.20,11.24,11.35,-2.60,13.43,21.93,4.06
141,WB,5/28/2015 6:18:41.747,2,600,5,56.51,27.72,28.14,-1.60,14.66
142,WB,5/28/2015 6:18:45.534,2,583,2,59.00,3.61,3.79,-5.91,8.98
143,WB,5/28/2015 6:19:02.960,2,588,3,82.75,17.32,17.43,-13.57,10.72
144,WB,5/28/2015 6:20:31.646,2,583,2,60.71,88.60,88.69,-6.40,9.03
145,WB,5/28/2015 6:22:44.778,2,583,2,63.59,133.03,133.13,-8.84,8.74
146,EB2,5/28/2015 6:23:29.452,2,583,2,60.60,1870.60,1870.70,-6.35,9.05
