Month,Day,Time,Lane,Class,Speed,Length,Headway,Direction
7,13,9:31:49 AM,1,3,65,2153,3,EB
7,13,9:31:50 AM,1,2,66,1829,1,EB
7,13,9:31:53 AM,1,3,65,1867,3,EB
7,13,9:32:11 AM,1,14,63,6825,18,EB
7,13,9:32:15 AM,1,2,60,1693,4,EB
7,13,9:32:20 AM,1,2,66,1453,5,EB
7,13,9:32:21 AM,1,2,67,1661,1,EB
7,13,9:32:40 AM,1,3,57,2097,19,EB
7,13,9:32:52 AM,1,13,62,8376,12,EB
7,13,9:32:54 AM,1,3,63,1987,2,EB
7,13,9:32:58 AM,1,2,64,1652,4,EB
7,13,9:33:01 AM,1,3,63,4139,3,EB
7,13,9:33:03 AM,1,3,64,2166,2,EB
7,13,9:33:05 AM,1,3,61,1957,2,EB
7,13,9:33:07 AM,1,4,61,3450,2,EB
7,13,9:33:10 AM,1,9,63,7674,3,EB
7,13,9:33:16 AM,1,3,60,1928,6,EB
7,13,9:33:22 AM,1,2,57,2931,6,EB
7,13,9:33:42 AM,1,3,69,1967,20,EB
7,13,9:34:42 AM,1,3,65,2020,60,EB
7,13,9:34:44 AM,1,2,63,1776,2,EB
7,13,9:35:47 AM,1,2,41,1572,63,EB
7,13,9:36:23 AM,1,2,65,1567,36,EB
7,13,9:42:11 AM,1,3,88,1878,348,EB
7,13,9:42:43 AM,1,3,65,4451,32,EB
7,13,9:43:40 AM,1,3,70,1934,57,EB
7,13,9:44:12 AM,1,2,76,1570,32,EB
7,13,9:46:09 AM,1,3,66,1585,117,EB
7,13,9:46:24 AM,1,1,0,1359,15,EB
7,13,9:46:29 AM,1,3,70,2674,5,EB
7,13,9:46:33 AM,1,3,69,1702,4,EB
7,13,9:46:56 AM,1,4,63,4320,23,EB
7,13,9:46:58 AM,1,3,63,1931,2,EB
7,13,9:47:03 AM,1,3,65,1833,5,EB
7,13,9:47:07 AM,1,2,64,1723,4,EB
7,13,9:47:08 AM,1,3,66,1990,1,EB
7,13,9:48:18 AM,1,2,71,1575,70,EB
7,13,9:48:22 AM,1,2,75,1640,4,EB
7,13,9:48:35 AM,1,2,72,1661,13,EB
7,13,9:48:41 AM,1,1,0,457,6,EB
7,13,9:49:42 AM,1,3,69,4616,61,EB
7,13,9:49:52 AM,1,8,63,4654,10,EB
7,13,9:51:21 AM,1,2,0,1053,89,EB
7,13,9:51:45 AM,1,3,72,2049,24,EB
7,13,9:52:53 AM,1,3,66,1653,68,EB
7,13,9:52:56 AM,1,2,67,1502,3,EB
7,13,9:52:58 AM,1,3,64,1809,2,EB
7,13,9:52:59 AM,1,2,63,1425,1,EB
7,13,9:53:16 AM,1,5,58,4500,17,EB
7,13,9:53:17 AM,1,3,59,1913,1,EB
7,13,9:53:20 AM,1,5,61,2354,3,EB
7,13,9:54:19 AM,1,2,75,1955,59,EB
7,13,9:54:38 AM,1,3,80,1858,19,EB
7,13,9:54:48 AM,1,2,75,1827,10,EB
7,13,9:54:50 AM,1,2,75,1644,2,EB
7,13,9:54:53 AM,1,2,75,1744,3,EB
7,13,9:55:09 AM,1,2,67,1750,16,EB
7,13,9:56:06 AM,1,2,69,1672,57,EB
7,13,9:56:11 AM,1,3,64,1894,5,EB
7,13,9:56:41 AM,1,3,76,1867,30,EB
7,13,9:56:43 AM,1,2,61,1692,2,EB
7,13,9:56:55 AM,1,2,63,1785,12,EB
7,13,9:57:01 AM,1,5,67,1878,6,EB
7,13,9:57:03 AM,1,2,65,1737,2,EB
7,13,9:58:11 AM,1,2,0,1248,68,EB
7,13,9:59:30 AM,1,2,74,1538,79,EB
7,13,9:59:35 AM,1,3,80,2264,5,EB
7,14,9:00:40 AM,1,2,50,1766,42,EB
7,14,9:01:45 AM,1,3,76,2029,65,EB
7,14,9:02:09 AM,1,2,71,1857,24,EB
7,14,9:02:31 AM,1,3,70,1743,22,EB
7,14,9:02:52 AM,1,5,70,4505,21,EB
7,14,9:02:58 AM,1,2,68,1435,6,EB
7,14,9:03:00 AM,1,2,69,1830,2,EB
7,14,9:03:48 AM,1,3,78,2065,48,EB
7,14,9:04:01 AM,1,2,83,1824,13,EB
7,14,9:05:56 AM,1,3,60,3426,115,EB
7,14,9:06:07 AM,1,3,66,3600,11,EB
7,14,9:07:40 AM,1,2,67,1824,93,EB
7,14,9:08:47 AM,1,3,79,2073,67,EB
7,14,9:08:49 AM,1,2,77,1702,2,EB
7,14,9:08:54 AM,1,3,77,1868,5,EB
7,14,9:09:04 AM,1,5,71,4436,10,EB
7,14,9:09:10 AM,1,2,78,1684,6,EB
7,14,9:09:22 AM,1,2,72,1719,12,EB
7,14,9:09:25 AM,1,5,75,1983,3,EB
7,14,9:09:47 AM,1,2,74,1767,22,EB
7,14,9:10:18 AM,1,2,69,1698,31,EB
7,14,9:11:02 AM,1,3,81,3606,44,EB
7,14,9:11:35 AM,1,2,64,1704,33,EB
7,14,9:11:55 AM,1,2,67,1447,20,EB
7,14,9:12:09 AM,1,2,48,1739,14,EB
7,14,9:13:31 AM,1,2,69,2030,82,EB
7,14,9:13:42 AM,1,2,65,1833,11,EB
7,14,9:14:15 AM,1,2,75,1772,33,EB
7,14,9:14:42 AM,1,2,71,1952,27,EB
7,14,9:15:09 AM,1,2,70,1618,27,EB
7,14,9:15:15 AM,1,5,73,2059,6,EB
7,14,9:15:27 AM,1,3,72,1837,12,EB
7,14,9:16:10 AM,1,2,68,1709,43,EB
7,14,9:17:49 AM,1,3,72,1933,99,EB
7,14,9:19:08 AM,1,3,67,4676,79,EB
7,14,9:19:11 AM,1,2,55,1625,3,EB
7,14,9:19:14 AM,1,3,64,3576,3,EB
7,14,9:19:17 AM,1,2,62,1620,3,EB
7,14,9:19:37 AM,1,2,57,1876,20,EB
7,14,9:20:05 AM,1,2,71,1737,28,EB
7,14,9:20:07 AM,1,2,70,1675,2,EB
7,14,9:21:41 AM,1,3,76,1945,94,EB
7,14,9:21:57 AM,1,3,71,4289,16,EB
7,14,9:22:03 AM,1,2,69,1851,6,EB
7,14,9:22:34 AM,1,2,72,1746,31,EB
7,14,9:22:38 AM,1,2,71,2021,4,EB
7,14,9:23:01 AM,1,2,65,1526,23,EB
7,14,9:23:33 AM,1,2,81,1710,32,EB
7,14,9:23:35 AM,1,2,81,1494,2,EB
7,14,9:23:37 AM,1,2,70,1924,2,EB
7,14,9:23:58 AM,1,2,81,1548,21,EB
7,14,9:24:01 AM,1,2,71,1612,3,EB
7,14,9:24:13 AM,1,2,69,1451,12,EB
7,14,9:24:25 AM,1,2,65,1963,12,EB
7,14,9:25:44 AM,1,2,70,2250,79,EB
7,14,9:25:55 AM,1,3,69,2028,11,EB
7,14,9:26:29 AM,1,9,65,5769,34,EB
7,14,9:26:50 AM,1,2,74,1652,21,EB
7,14,9:27:12 AM,1,2,65,1727,22,EB
7,14,9:28:00 AM,1,3,66,1804,48,EB
7,14,9:28:21 AM,1,2,71,1742,21,EB
7,14,9:28:24 AM,1,2,72,1646,3,EB
7,14,9:28:34 AM,1,3,67,2006,10,EB
7,14,9:28:36 AM,1,2,65,1612,2,EB
7,14,9:28:41 AM,1,2,80,1609,5,EB
7,14,9:28:54 AM,1,5,69,2425,13,EB
7,14,9:29:43 AM,1,3,0,1573,49,EB
7,14,9:30:43 AM,1,3,70,3858,60,EB
7,14,9:30:45 AM,1,2,68,1785,2,EB
7,14,9:30:59 AM,1,3,63,1972,14,EB
7,14,9:33:47 AM,1,3,56,1929,168,EB
7,14,9:34:27 AM,1,3,61,2260,40,EB
7,14,9:34:30 AM,1,3,62,3883,3,EB
7,14,9:34:45 AM,1,2,72,1762,15,EB
7,14,9:34:48 AM,1,2,71,1836,3,EB
7,14,9:34:53 AM,1,5,73,2881,5,EB
7,14,9:35:46 AM,1,2,65,1708,53,EB
7,14,9:35:48 AM,1,3,62,1941,2,EB
7,14,9:35:53 AM,1,3,65,1958,5,EB
7,14,9:36:24 AM,1,3,64,2090,31,EB
7,14,9:37:29 AM,1,8,72,4001,65,EB
7,14,9:37:33 AM,1,2,69,1517,4,EB
7,14,9:37:37 AM,1,2,70,1681,4,EB
7,14,9:38:57 AM,1,5,86,2023,80,EB
7,14,9:39:00 AM,1,1,0,480,3,EB
7,14,9:39:01 AM,1,3,64,1823,1,EB
7,14,9:39:05 AM,1,3,67,3777,4,EB
7,14,9:39:07 AM,1,2,67,3014,2,EB
7,14,9:39:09 AM,1,2,65,1683,2,EB
7,14,9:39:11 AM,1,3,67,2109,2,EB
7,14,9:40:36 AM,1,2,72,1709,85,EB
7,14,9:40:56 AM,1,3,68,2036,20,EB
7,14,9:42:16 AM,1,2,75,1844,80,EB
7,14,9:42:30 AM,1,5,55,4126,14,EB
7,14,9:42:33 AM,1,1,0,417,3,EB
7,14,9:42:38 AM,1,2,65,1553,5,EB
7,14,9:42:39 AM,1,2,65,1804,1,EB
7,14,9:42:40 AM,1,5,68,2294,1,EB
7,14,9:42:42 AM,1,2,67,1720,2,EB
7,14,9:43:38 AM,1,2,70,1706,56,EB
7,14,9:43:49 AM,1,3,72,1864,11,EB
7,14,9:44:57 AM,1,2,70,1665,68,EB
7,14,9:44:58 AM,1,2,68,1618,1,EB
7,14,9:45:10 AM,1,3,71,3721,12,EB
7,14,9:45:14 AM,1,3,71,4368,4,EB
7,14,9:45:15 AM,1,5,74,1827,1,EB
7,14,9:46:48 AM,1,2,76,1878,93,EB
7,14,9:47:43 AM,1,3,73,3816,55,EB
7,14,9:47:55 AM,1,3,75,1888,12,EB
7,14,9:48:05 AM,1,2,71,1652,10,EB
7,14,9:48:07 AM,1,2,71,1684,2,EB
7,14,9:49:54 AM,1,2,74,1963,107,EB
7,14,9:51:08 AM,1,2,70,1712,74,EB
7,14,9:52:16 AM,1,3,68,1825,68,EB
7,14,9:52:17 AM,1,3,68,2112,1,EB
7,14,9:52:26 AM,1,2,73,1772,9,EB
7,14,9:52:32 AM,1,2,68,1880,6,EB
7,14,9:52:52 AM,1,3,62,4421,20,EB
7,14,9:53:04 AM,1,2,69,1744,12,EB
7,14,9:53:26 AM,1,3,64,2176,22,EB
7,14,9:53:43 AM,1,3,81,1878,17,EB
7,14,9:54:39 AM,1,5,61,5459,56,EB
7,14,9:56:01 AM,1,3,46,2318,82,EB
7,14,9:56:04 AM,1,2,55,1654,3,EB
7,14,9:56:27 AM,1,2,65,1708,23,EB
7,14,9:56:30 AM,1,3,62,3890,3,EB
7,14,9:56:35 AM,1,2,65,1548,5,EB
7,14,9:56:48 AM,1,2,82,1854,13,EB
7,14,9:56:55 AM,1,2,88,1636,7,EB
7,14,9:56:56 AM,1,2,79,1741,1,EB
7,14,9:57:06 AM,1,3,70,1986,10,EB
7,14,9:57:12 AM,1,2,72,1751,6,EB
7,14,9:57:19 AM,1,5,71,4262,7,EB
7,14,9:57:39 AM,1,8,71,4173,20,EB
7,14,9:57:47 AM,1,2,59,1508,8,EB
7,14,9:59:03 AM,1,2,72,1656,76,EB
7,14,9:59:43 AM,1,3,69,3076,40,EB
7,15,9:00:48 AM,1,2,64,1511,52,EB
7,15,9:00:50 AM,1,3,62,1887,2,EB
7,15,9:03:57 AM,1,3,71,2084,187,EB
7,15,9:04:19 AM,1,3,82,2066,22,EB
7,15,9:04:38 AM,1,3,77,1873,19,EB
7,15,9:07:25 AM,1,2,61,3537,167,EB
7,15,9:07:29 AM,1,2,61,1972,4,EB
7,15,9:07:31 AM,1,3,69,4035,2,EB
7,15,9:08:06 AM,1,2,62,1708,35,EB
7,15,9:09:26 AM,1,3,70,2989,80,EB
7,15,9:12:31 AM,1,9,64,7552,185,EB
7,15,9:12:47 AM,1,2,0,1177,16,EB
7,15,9:13:39 AM,1,2,61,1572,52,EB
7,15,9:15:00 AM,1,3,60,1800,81,EB
7,15,9:15:17 AM,1,2,61,1804,17,EB
7,15,9:15:18 AM,1,3,63,2071,1,EB
7,15,9:15:20 AM,1,3,65,2107,2,EB
7,15,9:15:57 AM,1,2,0,1297,37,EB
7,15,9:15:59 AM,1,3,0,1720,2,EB
7,15,9:17:36 AM,1,2,71,1659,97,EB
7,15,9:17:46 AM,1,3,69,4011,10,EB
7,15,9:17:52 AM,1,3,71,4489,6,EB
7,15,9:19:53 AM,1,2,65,1562,121,EB
7,15,9:20:15 AM,1,3,61,2113,22,EB
7,15,9:20:17 AM,1,2,58,1555,2,EB
7,15,9:22:24 AM,1,2,81,1794,127,EB
7,15,9:22:58 AM,1,3,80,2007,34,EB
7,15,9:23:00 AM,1,2,65,1660,2,EB
7,15,9:23:09 AM,1,2,75,1772,9,EB
7,15,9:24:15 AM,1,2,71,1773,66,EB
7,15,9:24:49 AM,1,3,72,1991,34,EB
7,15,9:25:40 AM,1,2,55,1673,51,EB
7,15,9:26:06 AM,1,5,76,4951,26,EB
7,15,9:26:45 AM,1,2,78,1794,39,EB
7,15,9:26:51 AM,1,2,61,1795,6,EB
7,15,9:26:57 AM,1,3,69,1871,6,EB
7,15,9:27:43 AM,1,2,71,1510,46,EB
7,15,9:28:41 AM,1,5,71,1821,58,EB
7,15,9:30:55 AM,1,2,75,1822,134,EB
7,15,9:31:26 AM,1,3,69,4174,31,EB
7,15,9:31:33 AM,1,3,72,1778,7,EB
7,15,9:31:40 AM,1,3,72,1715,7,EB
7,15,9:31:56 AM,1,2,41,1603,16,EB
7,15,9:32:38 AM,1,2,63,1758,42,EB
7,15,9:35:20 AM,1,2,63,1537,162,EB
7,15,9:35:53 AM,1,2,72,1333,33,EB
7,15,9:36:38 AM,1,2,66,1609,45,EB
7,15,9:37:05 AM,1,3,57,4187,27,EB
7,15,9:37:09 AM,1,2,54,1550,4,EB
7,15,9:37:23 AM,1,14,151,2288,14,EB
7,15,9:37:50 AM,1,2,67,1601,27,EB
7,15,9:37:56 AM,1,1,0,426,6,EB
7,15,9:38:04 AM,1,3,74,1969,8,EB
7,15,9:38:33 AM,1,2,53,1644,29,EB
7,15,9:38:45 AM,1,3,53,3705,12,EB
7,15,9:38:46 AM,1,2,50,1607,1,EB
7,15,9:40:03 AM,1,2,68,1475,77,EB
7,15,9:41:34 AM,1,2,64,1776,91,EB
7,15,9:41:43 AM,1,2,54,1791,9,EB
7,15,9:43:27 AM,1,3,70,1934,104,EB
7,15,9:43:39 AM,1,2,68,1545,12,EB
7,15,9:43:42 AM,1,2,68,1477,3,EB
7,15,9:43:58 AM,1,3,63,3993,16,EB
7,15,9:44:01 AM,1,2,63,1734,3,EB
7,15,9:44:32 AM,1,2,53,1705,31,EB
7,15,9:44:33 AM,1,3,54,4256,1,EB
7,15,9:44:34 AM,1,1,0,626,1,EB
7,15,9:44:39 AM,1,3,64,3361,5,EB
7,15,9:44:40 AM,1,2,66,1546,1,EB
7,15,9:44:44 AM,1,2,70,1468,4,EB
7,15,9:45:31 AM,1,3,74,1472,47,EB
7,15,9:46:24 AM,1,3,61,1858,53,EB
7,15,9:46:33 AM,1,3,58,1804,9,EB
7,15,9:46:44 AM,1,3,68,2070,11,EB
7,15,9:47:06 AM,1,2,54,1692,22,EB
7,15,9:49:21 AM,1,2,71,1664,135,EB
7,15,9:49:45 AM,1,2,72,1608,24,EB
7,15,9:50:34 AM,1,3,64,1974,49,EB
7,15,9:52:05 AM,1,2,73,1459,91,EB
7,15,9:52:39 AM,1,5,65,5097,34,EB
7,15,9:52:42 AM,1,3,67,3900,3,EB
7,15,9:52:43 AM,1,2,67,1790,1,EB
7,15,9:52:47 AM,1,2,72,1441,4,EB
7,15,9:52:57 AM,1,3,73,1870,10,EB
7,15,9:53:12 AM,1,2,71,1610,15,EB
7,15,9:53:49 AM,1,2,72,1794,37,EB
7,15,9:53:56 AM,1,2,75,1827,7,EB
7,15,9:54:09 AM,1,3,73,1935,13,EB
7,15,9:55:14 AM,1,3,76,1889,65,EB
7,15,9:55:17 AM,1,2,74,1789,3,EB
7,15,9:55:20 AM,1,2,74,1494,3,EB
7,15,9:55:23 AM,1,2,75,1755,3,EB
7,15,9:55:27 AM,1,2,74,1641,4,EB
7,15,9:55:40 AM,1,10,64,6099,13,EB
7,15,9:56:13 AM,1,2,73,1664,33,EB
7,15,9:57:35 AM,1,2,79,1648,82,EB
7,16,9:00:13 AM,1,5,72,2038,68,EB
7,16,9:00:21 AM,1,2,0,1280,8,EB
7,16,9:00:58 AM,1,2,72,1741,37,EB
7,16,9:01:40 AM,1,3,75,2036,42,EB
7,16,9:01:51 AM,1,3,71,4168,11,EB
7,16,9:02:06 AM,1,4,65,3297,15,EB
7,16,9:03:56 AM,1,2,73,1529,110,EB
7,16,9:06:24 AM,1,3,71,1900,148,EB
7,16,9:06:38 AM,1,13,70,8787,14,EB
7,16,9:06:58 AM,1,13,62,8321,20,EB
7,16,9:07:46 AM,1,3,72,1714,48,EB
7,16,9:10:06 AM,1,5,66,1917,140,EB
7,16,9:10:26 AM,1,9,65,8133,20,EB
7,16,9:10:27 AM,1,2,63,1654,1,EB
7,16,9:10:59 AM,1,3,77,1930,32,EB
7,16,9:12:52 AM,1,10,63,5339,113,EB
7,16,9:13:04 AM,1,10,65,7751,12,EB
7,16,9:14:43 AM,1,14,155,15360,99,EB
7,16,9:14:44 AM,1,3,68,2057,1,EB
7,16,9:14:49 AM,1,2,75,1838,5,EB
7,16,9:14:52 AM,1,3,77,2308,3,EB
7,16,9:15:09 AM,1,3,75,4572,17,EB
7,16,9:15:53 AM,1,3,75,1916,44,EB
7,16,9:16:10 AM,1,2,71,1794,17,EB
7,16,9:16:20 AM,1,3,68,1975,10,EB
7,16,9:18:57 AM,1,14,155,11400,157,EB
7,16,9:18:57 AM,1,1,51,495,0,EB
7,16,9:19:00 AM,1,3,48,1982,3,EB
7,16,9:19:03 AM,1,9,52,7402,3,EB
7,16,9:19:44 AM,1,3,68,3171,41,EB
7,16,9:19:47 AM,1,2,67,1529,3,EB
7,16,9:19:49 AM,1,2,67,1785,2,EB
7,16,9:20:14 AM,1,5,68,1915,25,EB
7,16,9:20:16 AM,1,3,73,1994,2,EB
7,16,9:20:56 AM,1,2,0,1097,40,EB
7,16,9:21:50 AM,1,3,69,2013,54,EB
7,16,9:22:06 AM,1,3,72,2121,16,EB
7,16,9:22:09 AM,1,3,68,2011,3,EB
7,16,9:22:26 AM,1,6,66,2887,17,EB
7,16,9:22:57 AM,1,3,73,2005,31,EB
7,16,9:24:07 AM,1,2,71,1831,70,EB
7,16,9:24:09 AM,1,2,69,1667,2,EB
7,16,9:24:19 AM,1,5,71,2097,10,EB
7,16,9:24:31 AM,1,2,48,1615,12,EB
7,16,9:25:19 AM,1,1,0,1137,48,EB
7,16,9:26:40 AM,1,3,73,2021,81,EB
7,16,9:26:57 AM,1,2,71,1711,17,EB
7,16,9:28:01 AM,1,3,77,1794,64,EB
7,16,9:28:13 AM,1,5,72,2067,12,EB
7,16,9:29:01 AM,1,3,71,2073,48,EB
7,16,9:29:40 AM,1,3,68,4048,39,EB
7,16,9:29:41 AM,1,3,68,1512,1,EB
7,16,9:29:44 AM,1,2,66,1546,3,EB
7,16,9:30:06 AM,1,3,70,1965,22,EB
7,16,9:30:13 AM,1,2,67,1627,7,EB
7,16,9:30:36 AM,1,2,71,1742,23,EB
7,16,9:31:44 AM,1,2,77,1777,68,EB
7,16,9:32:02 AM,1,3,68,1700,18,EB
7,16,9:32:05 AM,1,5,66,2795,3,EB
7,16,9:32:45 AM,1,3,69,2089,40,EB
7,16,9:34:03 AM,1,2,81,1740,78,EB
7,16,9:34:22 AM,1,2,72,1580,19,EB
7,16,9:34:36 AM,1,3,67,3944,14,EB
7,16,9:34:48 AM,1,3,73,1800,12,EB
7,16,9:35:11 AM,1,2,0,1213,23,EB
7,16,9:36:32 AM,1,2,72,1435,81,EB
7,16,9:37:03 AM,1,2,75,1788,31,EB
7,16,9:37:17 AM,1,3,76,2287,14,EB
7,16,9:37:28 AM,1,3,74,2050,11,EB
7,16,9:37:35 AM,1,3,71,2042,7,EB
7,16,9:37:47 AM,1,3,67,3796,12,EB
7,16,9:38:25 AM,1,3,63,3271,38,EB
7,16,9:39:06 AM,1,3,78,2267,41,EB
7,16,9:39:08 AM,1,8,65,2850,2,EB
7,16,9:39:30 AM,1,3,64,3269,22,EB
7,16,9:40:05 AM,1,3,73,1886,35,EB
7,16,9:40:34 AM,1,2,61,1663,29,EB
7,16,9:43:07 AM,1,2,42,1587,153,EB
7,16,9:43:39 AM,1,3,50,2322,32,EB
7,16,9:46:51 AM,1,2,73,1843,192,EB
7,16,9:46:54 AM,1,2,60,1707,3,EB
7,16,9:47:44 AM,1,2,72,1646,50,EB
7,16,9:48:10 AM,1,2,78,1828,26,EB
7,16,9:49:55 AM,1,5,60,1897,105,EB
7,16,9:50:08 AM,1,2,64,1719,13,EB
7,16,9:50:19 AM,1,3,75,1998,11,EB
7,16,9:50:20 AM,1,1,0,608,1,EB
7,16,9:50:21 AM,1,5,67,4066,1,EB
7,16,9:50:22 AM,1,2,65,1635,1,EB
7,16,9:50:25 AM,1,1,0,835,3,EB
7,16,9:50:35 AM,1,3,70,3698,10,EB
7,16,9:50:39 AM,1,3,65,1972,4,EB
7,16,9:50:41 AM,1,3,64,1866,2,EB
7,16,9:50:43 AM,1,2,62,3267,2,EB
7,16,9:50:46 AM,1,2,70,1587,3,EB
7,16,9:50:53 AM,1,3,73,1908,7,EB
7,16,9:51:03 AM,1,3,57,2042,10,EB
7,16,9:51:43 AM,1,2,68,1570,40,EB
7,16,9:51:44 AM,1,2,66,1619,1,EB
7,16,9:52:41 AM,1,8,53,5064,57,EB
7,16,9:53:13 AM,1,2,69,1938,32,EB
7,16,9:55:47 AM,1,2,77,1816,154,EB
7,16,9:55:59 AM,1,2,67,1770,12,EB
7,16,9:56:05 AM,1,2,68,1835,6,EB
7,16,9:56:27 AM,1,5,61,4677,22,EB
7,16,9:56:42 AM,1,3,68,3630,15,EB
7,16,9:57:41 AM,1,2,70,1577,59,EB
7,16,9:58:57 AM,1,2,73,1605,76,EB
7,16,9:59:13 AM,1,3,43,2109,16,EB
7,16,9:59:25 AM,1,2,55,1714,12,EB
7,16,9:59:29 AM,1,2,73,1491,4,EB
7,17,9:00:44 AM,1,3,61,3586,82,EB
7,17,9:01:03 AM,1,3,66,3468,19,EB
7,17,9:02:24 AM,1,3,74,2034,81,EB
7,17,9:03:10 AM,1,5,61,3877,46,EB
7,17,9:04:44 AM,1,3,65,1891,94,EB
7,17,9:05:31 AM,1,3,75,2066,47,EB
7,17,9:05:42 AM,1,3,72,3334,11,EB
7,17,9:05:48 AM,1,3,71,2144,6,EB
7,17,9:05:49 AM,1,3,69,1937,1,EB
7,17,9:06:01 AM,1,3,66,4356,12,EB
7,17,9:06:05 AM,1,2,67,1691,4,EB
7,17,9:06:56 AM,1,3,72,2086,51,EB
7,17,9:08:54 AM,1,3,66,1902,118,EB
7,17,9:09:12 AM,1,6,64,3523,18,EB
7,17,9:11:31 AM,1,3,74,1925,139,EB
7,17,9:12:08 AM,1,5,71,2092,37,EB
7,17,9:12:15 AM,1,2,77,1731,7,EB
7,17,9:12:29 AM,1,3,68,1966,14,EB
7,17,9:12:32 AM,1,3,69,1957,3,EB
7,17,9:12:34 AM,1,3,68,3435,2,EB
7,17,9:12:37 AM,1,3,65,1930,3,EB
7,17,9:13:07 AM,1,10,67,7195,30,EB
7,17,9:15:03 AM,1,2,56,1579,116,EB
7,17,9:15:16 AM,1,2,69,1840,13,EB
7,17,9:16:55 AM,1,3,64,2281,99,EB
7,17,9:17:00 AM,1,2,69,1548,5,EB
7,17,9:17:58 AM,1,2,51,1610,58,EB
7,17,9:18:10 AM,1,3,67,1914,12,EB
7,17,9:18:25 AM,1,3,75,1966,15,EB
7,17,9:20:34 AM,1,14,63,5151,129,EB
7,17,9:22:56 AM,1,2,66,1741,142,EB
7,17,9:23:55 AM,1,2,64,1828,59,EB
7,17,9:23:57 AM,1,5,69,2061,2,EB
7,17,9:24:06 AM,1,10,64,6785,9,EB
7,17,9:25:20 AM,1,3,77,2060,74,EB
7,17,9:25:22 AM,1,2,75,1695,2,EB
7,17,9:25:28 AM,1,2,71,1742,6,EB
7,17,9:25:30 AM,1,3,69,2066,2,EB
7,17,9:25:44 AM,1,2,69,1667,14,EB
7,17,9:25:46 AM,1,2,68,1695,2,EB
7,17,9:26:58 AM,1,4,62,2706,72,EB
7,17,9:27:00 AM,1,3,64,1927,2,EB
7,17,9:28:02 AM,1,3,72,2035,62,EB
7,17,9:28:28 AM,1,3,65,2054,26,EB
7,17,9:28:58 AM,1,5,68,1785,30,EB
7,17,9:29:49 AM,1,2,84,1608,51,EB
7,17,9:30:28 AM,1,5,66,4882,39,EB
7,17,9:31:28 AM,1,5,72,1778,60,EB
7,17,9:32:48 AM,1,3,73,1864,80,EB
7,17,9:33:40 AM,1,3,77,1766,52,EB
7,17,9:35:00 AM,1,3,67,1750,80,EB
7,17,9:35:40 AM,1,3,73,1837,40,EB
7,17,9:35:44 AM,1,3,72,1789,4,EB
7,17,9:36:24 AM,1,3,69,2071,40,EB
7,17,9:36:29 AM,1,2,75,1722,5,EB
7,17,9:37:52 AM,1,3,73,1735,83,EB
7,17,9:37:54 AM,1,3,73,1821,2,EB
7,17,9:38:06 AM,1,3,68,1905,12,EB
7,17,9:39:40 AM,1,2,72,1768,94,EB
7,17,9:40:37 AM,1,3,59,5078,57,EB
7,17,9:40:38 AM,1,5,60,2257,1,EB
7,17,9:40:40 AM,1,5,61,2386,2,EB
7,17,9:41:25 AM,1,8,56,5058,45,EB
7,17,9:42:38 AM,1,2,62,1447,73,EB
7,17,9:42:40 AM,1,3,61,1894,2,EB
7,17,9:44:03 AM,1,2,63,1800,83,EB
7,17,9:45:06 AM,1,3,68,2168,63,EB
7,17,9:45:08 AM,1,5,69,2138,2,EB
7,17,9:45:29 AM,1,5,63,2479,21,EB
7,17,9:46:04 AM,1,2,70,1587,35,EB
7,17,9:46:44 AM,1,2,77,1617,40,EB
7,17,9:47:07 AM,1,2,72,1623,23,EB
7,17,9:47:26 AM,1,3,70,1887,19,EB
7,17,9:49:02 AM,1,2,69,1703,96,EB
7,17,9:49:18 AM,1,3,68,1985,16,EB
7,17,9:49:24 AM,1,2,72,1815,6,EB
7,17,9:49:37 AM,1,2,71,1657,13,EB
7,17,9:51:18 AM,1,3,0,1684,101,EB
7,17,9:52:18 AM,1,2,72,1826,60,EB
7,17,9:53:21 AM,1,2,70,1660,63,EB
7,17,9:54:07 AM,1,3,68,1699,46,EB
7,17,9:54:19 AM,1,3,70,1996,12,EB
7,17,9:54:38 AM,1,13,65,10596,19,EB
7,17,9:55:57 AM,1,3,75,2038,79,EB
7,17,9:58:11 AM,1,3,72,3504,134,EB
7,17,9:58:41 AM,1,3,77,1971,30,EB
7,17,9:59:26 AM,1,3,69,1830,45,EB
7,17,9:59:55 AM,1,2,68,1512,29,EB
7,18,9:01:05 AM,1,5,60,4486,95,EB
7,18,9:01:07 AM,1,3,58,3402,2,EB
7,18,9:01:09 AM,1,2,57,3302,2,EB
7,18,9:01:10 AM,1,2,59,1699,1,EB
7,18,9:01:11 AM,1,2,59,1813,1,EB
7,18,9:01:13 AM,1,3,64,2489,2,EB
7,18,9:01:16 AM,1,3,62,2003,3,EB
7,18,9:01:18 AM,1,3,64,2000,2,EB
7,18,9:01:35 AM,1,10,63,9186,17,EB
7,18,9:02:47 AM,1,3,64,1856,72,EB
7,18,9:03:07 AM,1,3,74,2230,20,EB
7,18,9:04:01 AM,1,3,63,1706,54,EB
7,18,9:04:03 AM,1,3,64,2200,2,EB
7,18,9:05:40 AM,1,5,57,1919,97,EB
7,18,9:05:40 AM,1,2,57,1694,0,EB
7,18,9:06:56 AM,1,5,73,2027,76,EB
7,18,9:07:45 AM,1,3,68,3510,49,EB
7,18,9:08:35 AM,1,3,70,1784,50,EB
