Data File:,'13211534 SB 2363.rdf'
Site Code:,'17K SB1 SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'67'
Sensor Spacing:,'6.0','2.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
192,SB2,6/11/2015 6:43:56.603,2,583,2,67.29,105.03,105.27,0.00,8.96
193,SB2,6/11/2015 6:44:05.374,2,583,2,69.82,8.68,8.77,0.00,8.40
194,SB2,6/11/2015 6:44:06.754,5,613,9,64.20,1.30,1.38,5.08,18.00,4.53,31.63,4.35
195,SB2,6/11/2015 6:44:08.394,2,588,3,60.71,1.03,1.64,0.00,10.57
196,SB2,6/11/2015 6:44:19.890,4,608,8,65.71,11.38,11.50,1.43,17.93,4.44,30.64
197,SB2,6/11/2015 6:44:20.481,2,583,2,69.82,0.04,0.59,-20.04,8.59
198,SB2,6/11/2015 6:44:44.003,2,588,3,76.51,23.44,23.52,-10.27,11.22
199,SB2,6/11/2015 6:44:45.479,4,610,8,60.06,1.38,1.48,0.00,16.71,34.03,4.15
200,SB2,6/11/2015 6:44:48.467,2,583,2,68.12,2.36,2.99,0.00,8.56
201,SB2,6/11/2015 6:46:05.977,2,583,2,60.71,77.42,77.51,7.82,7.64
202,SB2,6/11/2015 6:46:58.717,2,600,5,62.76,52.65,52.74,-5.13,12.44
203,SB2,6/11/2015 6:46:59.949,2,600,5,63.47,1.10,1.23,-3.60,18.34
204,SB2,6/11/2015 6:47:01.135,5,627,11,60.71,0.99,1.19,1.88,12.92,21.08,9.73,22.11
205,SB2,6/11/2015 6:47:12.658,2,583,2,68.96,10.80,11.52,20.73,8.63
206,SB2,6/11/2015 6:48:30.191,2,588,3,54.76,77.45,77.53,11.41,11.85
207,SB2,6/11/2015 6:49:25.729,2,583,2,58.79,55.39,55.54,5.87,9.24
208,SB2,6/11/2015 6:50:30.759,2,588,3,66.49,64.92,65.03,7.78,10.10
209,SB2,6/11/2015 6:54:19.201,2,583,2,64.95,228.34,228.44,16.76,8.89
210,SB2,6/11/2015 6:54:32.320,2,588,3,64.20,13.03,13.12,13.31,10.81
211,SB2,6/11/2015 6:55:16.731,2,600,5,70.70,44.30,44.41,-7.12,12.79
212,SB2,6/11/2015 6:55:36.158,2,583,2,59.42,19.30,19.43,18.77,9.24
213,SB2,6/11/2015 6:55:38.813,2,583,2,65.71,2.55,2.66,8.72,8.70
214,SB2,6/11/2015 6:56:55.343,2,588,3,64.20,76.44,76.53,0.00,10.97
215,SB2,6/11/2015 6:56:56.453,2,592,4,62.06,0.99,1.11,3.12,20.48
216,SB2,6/11/2015 6:57:51.557,5,613,9,68.96,54.88,55.10,-0.00,12.44,4.19,20.11,8.58
217,SB2,6/11/2015 6:58:21.892,5,615,9,60.06,29.88,30.34,-1.97,11.91,31.38,4.08,7.92
218,SB2,6/11/2015 7:00:04.885,2,583,2,79.79,102.35,102.99,-0.00,8.74
219,SB2,6/11/2015 7:00:10.710,3,601,6,61.38,5.75,5.83,3.55,13.02,4.22
220,SB2,6/11/2015 7:00:11.056,2,600,5,38.26,0.15,0.35,-4.75,14.73
221,SB2,6/11/2015 7:00:25.558,2,583,2,60.71,14.24,14.50,0.00,8.80
222,SB2,6/11/2015 7:00:27.094,5,613,9,60.06,1.44,1.54,-1.03,12.71,4.45,33.48,4.20
223,SB2,6/11/2015 7:00:35.448,3,605,8,66.49,7.73,8.35,2.19,13.07,22.74
224,SB2,6/11/2015 7:01:05.432,2,583,2,62.76,29.62,29.98,-0.00,9.10
225,SB2,6/11/2015 7:01:23.301,2,583,2,57.58,17.77,17.87,10.82,9.56
226,SB2,6/11/2015 7:01:24.769,2,583,2,57.58,1.36,1.47,5.79,8.80
227,SB2,6/11/2015 7:01:32.757,2,583,2,68.12,7.88,7.99,9.15,9.24
228,SB2,6/11/2015 7:01:55.400,5,613,9,58.79,22.55,22.64,0.94,19.10,4.63,29.49,5.11
229,SB2,6/11/2015 7:04:09.616,5,627,11,60.06,133.55,134.22,-0.75,11.84,32.53,11.67,18.91
230,SB2,6/11/2015 7:04:11.852,5,613,9,60.71,1.39,2.24,-0.94,17.22,4.56,35.16,4.90
231,SB2,6/11/2015 7:05:49.042,2,583,2,58.79,96.49,97.19,0.00,9.22
232,SB2,6/11/2015 7:07:07.749,2,588,3,76.51,78.60,78.71,-9.44,12.20
233,SB2,6/11/2015 7:07:13.350,2,583,2,73.49,5.49,5.60,12.11,8.78
234,SB2,6/11/2015 7:09:21.384,2,583,2,67.29,127.95,128.03,0.00,8.82
235,SB2,6/11/2015 7:09:30.494,2,588,3,67.29,9.02,9.11,0.00,11.35
236,SB2,6/11/2015 7:09:55.143,5,616,9,62.76,24.53,24.65,-2.07,18.20,4.29,23.50,15.15
237,SB2,6/11/2015 7:09:56.907,2,583,2,63.47,1.10,1.76,8.20,8.33
238,SB2,6/11/2015 7:10:33.014,3,605,8,70.70,36.02,36.11,-2.84,13.22,18.91
239,SB2,6/11/2015 7:10:56.921,2,583,2,62.76,23.60,23.91,-0.00,8.49
240,SB2,6/11/2015 7:11:48.889,2,588,3,55.30,51.88,51.97,-14.90,11.25
241,SB2,6/11/2015 7:11:49.279,2,581,1,55.30,0.25,0.39,8.34,5.40
242,SB2,6/11/2015 7:12:41.646,8,636,13,60.71,52.30,52.37,-1.43,18.91,4.60,23.87,4.19,4.12,19.28,4.03
243,SB2,6/11/2015 7:12:46.363,2,588,3,60.71,3.81,4.72,-5.05,11.45
244,SB1,6/11/2015 7:12:50.563,2,583,2,67.29,4245.53,4245.61,0.00,8.75
245,SB2,6/11/2015 7:13:21.415,2,583,2,64.20,34.92,35.05,8.53,8.29
246,SB2,6/11/2015 7:13:30.896,2,600,5,68.12,9.39,9.48,6.29,13.44
247,SB2,6/11/2015 7:14:45.644,2,588,3,66.49,74.61,74.75,6.94,11.32
248,SB2,6/11/2015 7:15:11.607,3,605,8,55.30,25.85,25.96,-1.34,11.23,21.43
249,SB2,6/11/2015 7:15:12.792,2,588,3,53.19,0.78,1.18,0.00,11.03
250,SB2,6/11/2015 7:15:14.591,2,588,3,54.76,1.66,1.80,-7.57,11.07
251,SB2,6/11/2015 7:15:15.513,2,583,2,56.42,0.78,0.92,5.55,8.62
252,SB2,6/11/2015 7:15:37.966,2,583,2,62.06,22.35,22.45,6.87,9.29
253,SB2,6/11/2015 7:15:39.250,2,588,3,62.76,1.18,1.28,-10.46,12.00
254,SB2,6/11/2015 7:15:39.437,2,592,4,36.99,0.06,0.19,-1.71,22.68
